step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,312978.6,312978.6,0.0,0.17514649,1.3051042e+06,0.012692403
1,314945.94,313175.3,348339.72,0.17705078,1.3525196e+06,0.012692403
2,279993.78,309857.16,9.940476e+07,0.18320313,1.1351701e+06,0.012692403
3,226079.06,301479.34,7.211535e+08,0.18188477,934577.44,0.012692403
4,188460.11,290177.4,1.7986395e+09,0.18657227,434832.38,0.012692403
5,164028.94,277562.56,3.0509847e+09,0.19467774,265309.75,0.012500114
6,158867.0,265693.0,4.0138637e+09,0.19819337,305760.44,0.012500114
7,150222.84,254145.98,4.8124795e+09,0.19731446,86784.59,0.012500114
8,149416.81,243673.06,5.3183693e+09,0.20327148,30635.805,0.012500114
9,148543.47,234160.11,5.601e+09,0.19702148,13509.592,0.012500114
10,149452.56,225689.36,5.686683e+09,0.19257814,64924.46,0.0123094395
11,148558.27,217976.25,5.653443e+09,0.19345704,20309.094,0.0123094395
12,147927.88,210971.4,5.529708e+09,0.19013673,3369.854,0.0123094395
13,147853.25,204659.6,5.3352883e+09,0.18061525,3059.4907,0.0123094395
14,147501.69,198943.8,5.0957916e+09,0.17954102,2386.1787,0.0123094395
15,147777.19,193827.14,4.821834e+09,0.18173829,1639.7644,0.012115109
16,147575.25,189201.95,4.532182e+09,0.17734376,1110.2332,0.012115109
17,147482.7,185030.03,4.2356086e+09,0.17685547,847.11053,0.012115109
18,147476.62,181274.69,3.938971e+09,0.17895508,745.2825,0.012115109
19,147356.4,177882.86,3.6486141e+09,0.17265625,649.802,0.012115109
20,147332.88,174827.86,3.36775e+09,0.16713867,623.89294,0.011915145
21,147359.06,172080.98,3.0988828e+09,0.17475586,615.76917,0.011915145
22,147226.97,169595.58,2.8445896e+09,0.16791993,646.5434,0.011915145
23,147347.61,167370.78,2.604678e+09,0.16757813,499.16254,0.011915145
24,147168.84,165350.6,2.3809405e+09,0.16469726,618.0199,0.011915145
25,147299.66,163545.5,2.1721718e+09,0.16801758,462.2285,0.011718996
26,147148.88,161905.84,1.979151e+09,0.16914064,612.5684,0.011718996
27,147293.47,160444.61,1.8004529e+09,0.17475587,432.27286,0.011718996
28,147178.77,159118.03,1.6362459e+09,0.16132814,479.31744,0.011718996
29,147257.53,157931.98,1.4852818e+09,0.1722168,393.47638,0.011718996
30,147161.78,156854.97,1.3471933e+09,0.16538087,514.6668,0.01152456
31,147246.53,155894.12,1.220783e+09,0.17460938,370.6086,0.01152456
32,147187.19,155023.44,1.1055276e+09,0.17138672,388.24457,0.01152456
