step,energy,ewmean,ewvar,pmove,locstd
0,633.0305,633.0305,0.0,0.9989502,15300.348
1,1097.9574,679.5232,19454.129,0.9989746,30509.426
2,437.8247,655.35333,22766.35,0.998584,5449.73
3,1816.7888,771.4969,141893.62,0.99853516,51913.12
4,776.2519,771.9724,127706.3,0.9985108,21298.756
5,256.92072,720.4672,138810.7,0.9986572,2210.314
6,339.966,682.4171,137959.92,0.9982422,4894.0366
7,478.74832,662.05023,127897.21,0.998584,6423.2344
8,1971.1858,792.9638,269352.72,0.99833983,55081.98
9,686.28186,782.2956,243441.72,0.997876,16362.974
10,506.26373,754.6924,225954.97,0.99794924,11623.1455
11,1165.2114,795.74426,218526.8,0.9979004,31071.398
12,1194.4576,835.6156,210981.62,0.9981201,33573.08
13,211.90862,773.2449,224894.39,0.99748534,1504.6365
14,521.43604,748.06396,208111.64,0.9977539,12646.973
15,1607.538,834.01135,253783.06,0.99763185,36038.688
16,267.08566,777.3188,257331.17,0.99726564,3072.2551
17,639.91925,763.57886,233297.12,0.9972168,8460.482
18,490.6769,736.28864,216670.2,0.9975342,7907.4873
19,456.6163,708.3214,202042.67,0.99714357,5656.7217
20,2126.6316,850.15247,362882.75,0.99741215,74017.76
21,1618.3304,926.9703,379703.25,0.9972901,37180.98
22,411.3063,875.4039,365664.75,0.9971924,4890.408
23,677.9453,855.658,332607.38,0.99660647,17106.99
24,753.70386,845.4626,300282.16,0.99663085,19406.402
25,1951.2467,956.041,380302.22,0.9968506,77944.75
26,576.80164,918.11707,355216.0,0.9967529,10373.046
27,371.51337,863.45667,346584.2,0.9964356,5025.035
28,2891.4414,1066.2551,682070.75,0.99655765,114847.69
29,290.77872,988.70746,667986.4,0.9966797,3457.809
30,1251.2242,1014.9591,607390.06,0.99660647,33422.402
31,3491.4536,1262.6085,1.0986234e+06,0.9968262,102824.54
32,710.64594,1207.4122,1.0161806e+06,0.9967041,16387.139
33,207.30746,1107.4017,1.00458144e+06,0.99582523,1603.5834
34,398.4674,1036.5083,949356.2,0.9959961,8701.792
35,1148.8213,1047.7396,855555.8,0.99587405,28926.04
36,1409.5574,1083.9214,781782.25,0.9954834,27245.986
37,1563.0322,1131.8325,724263.25,0.99487305,44196.992
38,2207.4495,1239.3942,755962.56,0.99538577,72230.445
39,682.2522,1183.6799,708302.9,0.995166,17130.174
40,356.15045,1100.927,699105.0,0.9945801,4027.3064
41,457.4002,1036.5743,666465.9,0.9942139,6105.8813
42,1007.5306,1033.6699,599895.2,0.9939209,28061.9
43,276.41708,957.94464,591514.5,0.99370116,3523.6277
44,466.43054,908.7932,554105.8,0.99382323,5907.197
45,2416.233,1059.5372,703208.94,0.9937744,82952.62
46,284.2446,982.008,686985.1,0.9931885,4380.9927
47,6037.154,1487.5226,2.9181918e+06,0.99311525,225777.03
48,3384.0488,1677.1752,2.9500855e+06,0.99333495,137706.22
49,1515.383,1660.996,2.6574328e+06,0.9926025,46309.312
50,519.47473,1546.8439,2.5089658e+06,0.99311525,6202.353
51,730.89716,1465.2491,2.3179885e+06,0.9920166,11207.698
52,564.6579,1375.1901,2.1591855e+06,0.9916016,11458.923
53,605.38574,1298.2096,1.9966006e+06,0.9913818,12813.221
54,1333.0717,1301.6958,1.7970499e+06,0.9910645,29250.152
55,1180.4172,1289.568,1.6186686e+06,0.9908447,23649.17
56,714.7057,1232.0818,1.4865436e+06,0.9913818,16826.12
57,1338.5675,1242.7303,1.3389098e+06,0.9908447,27493.982
58,410.36194,1159.4935,1.2673741e+06,0.9893066,3821.9983
59,641.00867,1107.645,1.164831e+06,0.9892578,15991.165
60,396.8799,1036.5685,1.0938148e+06,0.98913574,6738.5215
61,3796.3484,1312.5465,1.6699079e+06,0.9890137,142952.47
62,923.13293,1273.6051,1.5165649e+06,0.9874512,19532.52
63,689.0765,1215.1522,1.395659e+06,0.9873535,14458.286
64,1470.7129,1240.7083,1.2619711e+06,0.9865479,20902.994
65,1230.5178,1239.6892,1.1357834e+06,0.9877197,42147.023
66,411.95245,1156.9155,1.0838684e+06,0.9852051,8188.3696
67,5065.0947,1547.7334,2.3501295e+06,0.9855957,198615.81
68,1560.7783,1549.0378,2.1151318e+06,0.98620605,58264.64
