layer,eigen_index,occupation,fraction
top,0,0.889861012814,0.0741550844012
top,1,0.730832330363,0.0609026941969
top,2,0.69065866879,0.0575548890658
top,3,0.661901728043,0.055158477337
top,4,0.594308928381,0.0495257440317
top,5,0.557417168929,0.0464514307441
top,6,0.505746131776,0.0421455109813
top,7,0.49047174002,0.0408726450016
top,8,0.479446426118,0.0399538688431
top,9,0.450436457682,0.0375363714735
top,10,0.43535686696,0.0362797389134
top,11,0.386102383467,0.0321751986222
top,12,0.367167582031,0.0305972985026
top,13,0.35167839908,0.0293065332567
top,14,0.323858068842,0.0269881724035
top,15,0.301888401323,0.0251573667769
top,16,0.276475651908,0.023039637659
top,17,0.265005210786,0.0220837675655
top,18,0.2465192912,0.0205432742667
top,19,0.224345390618,0.0186954492182
top,20,0.212911610073,0.0177426341728
top,21,0.195835780992,0.016319648416
top,22,0.175520108981,0.0146266757484
top,23,0.163382045916,0.013615170493
top,24,0.15308869267,0.0127573910558
top,25,0.145236758875,0.0121030632396
top,26,0.137733967445,0.0114778306204
top,27,0.134496308808,0.011208025734
top,28,0.132134928016,0.0110112440013
top,29,0.128353468731,0.0106961223943
top,30,0.11689727013,0.00974143917753
top,31,0.110043602911,0.00917030024257
top,32,0.0974914702759,0.00812428918966
top,33,0.0930698488907,0.00775582074089
top,34,0.0866648193782,0.00722206828152
top,35,0.0756515703561,0.00630429752968
top,36,0.0734210238379,0.00611841865316
top,37,0.0689545150734,0.00574620958945
top,38,0.0569183363968,0.00474319469973
top,39,0.0563099599847,0.00469249666539
top,40,0.0535383457785,0.00446152881487
top,41,0.0510277142169,0.00425230951808
top,42,0.0473700574701,0.00394750478917
top,43,0.0430312850053,0.00358594041711
top,44,0.0406666729656,0.0033888894138
top,45,0.0395285422133,0.00329404518444
top,46,0.0356122282469,0.00296768568724
top,47,0.0313276071586,0.00261063392988
top,48,0.0264410493034,0.00220342077529
top,49,0.0259818697267,0.00216515581056
top,50,0.0197932223148,0.0016494351929
top,51,0.0195000827756,0.00162500689797
top,52,0.0170947465362,0.00142456221135
top,53,0.0138774035633,0.00115645029694
top,54,0.0120602479984,0.00100502066654
top,55,0.0103611301916,0.000863427515967
top,56,0.008629966819,0.000719163901584
top,57,0.00724189051784,0.000603490876487
top,58,0.0058921177015,0.000491009808458
top,59,0.00439694266817,0.000366411889014
top,60,0.00192384449133,0.000160320374277
top,61,-0.000333198291365,-2.77665242804e-05
top,62,-0.00122934219059,-0.000102445182549
top,63,-0.00255821257226,-0.000213184381022
top,64,-0.00407542792717,-0.000339618993931
top,65,-0.00546768691952,-0.000455640576627
top,66,-0.00690531565862,-0.000575442971552
top,67,-0.00863036076443,-0.000719196730369
top,68,-0.0109469639166,-0.000912246993051
top,69,-0.0141539238988,-0.00117949365823
top,70,-0.019859135427,-0.00165492795225
top,71,-0.0220865310323,-0.00184054425269
top,72,-0.0238809764322,-0.00199008136935
top,73,-0.027919506657,-0.00232662555475
top,74,-0.0377680114628,-0.00314733428857
top,75,-0.0428567489676,-0.0035713957473
top,76,-0.0457248644683,-0.00381040537236
top,77,-0.0485554070474,-0.00404628392061
top,78,-0.064417355599,-0.00536811296659
top,79,-0.0795641988889,-0.00663034990741
top,80,-0.0877262271644,-0.00731051893036
bottom,0,0.870151109035,0.0725125924196
bottom,1,0.741827593208,0.0618189661007
bottom,2,0.685314637559,0.0571095531299
bottom,3,0.665480881017,0.0554567400847
bottom,4,0.599660771428,0.0499717309524
bottom,5,0.570114610863,0.0475095509052
bottom,6,0.539050288065,0.0449208573388
bottom,7,0.508761634051,0.0423968028376
bottom,8,0.465090719854,0.0387575599878
bottom,9,0.439545526597,0.0366287938831
bottom,10,0.40582983395,0.0338191528292
bottom,11,0.376224578371,0.0313520481976
bottom,12,0.351951986534,0.0293293322112
bottom,13,0.327616808431,0.0273014007026
bottom,14,0.315079542609,0.0262566285508
bottom,15,0.30141920173,0.0251182668108
bottom,16,0.300560658519,0.0250467215432
bottom,17,0.263931145687,0.0219942621406
bottom,18,0.253065981819,0.0210888318182
bottom,19,0.240629044518,0.0200524203765
bottom,20,0.232606326913,0.019383860576
bottom,21,0.208905727184,0.0174088105987
bottom,22,0.193873572111,0.0161561310092
bottom,23,0.172725719188,0.0143938099324
bottom,24,0.16557383205,0.0137978193375
bottom,25,0.159600228268,0.0133000190224
bottom,26,0.153014749807,0.0127512291506
bottom,27,0.145397717634,0.0121164764695
bottom,28,0.130251519748,0.0108542933123
bottom,29,0.122283576397,0.0101902980331
bottom,30,0.114238007745,0.00951983397878
bottom,31,0.106812103576,0.00890100863135
bottom,32,0.09802735336,0.00816894611333
bottom,33,0.0954298187493,0.00795248489578
bottom,34,0.0841840813658,0.00701534011382
bottom,35,0.081250424112,0.006770868676
bottom,36,0.0752448415325,0.00627040346105
bottom,37,0.0701047268863,0.00584206057386
bottom,38,0.0651101817136,0.00542584847613
bottom,39,0.0639015454013,0.00532512878345
bottom,40,0.057465172283,0.00478876435692
bottom,41,0.0528634169302,0.00440528474419
bottom,42,0.0508930028373,0.00424108356977
bottom,43,0.0479619705652,0.00399683088043
bottom,44,0.0425106820018,0.00354255683348
bottom,45,0.0368108856083,0.00306757380069
bottom,46,0.0354979695879,0.00295816413232
bottom,47,0.0306781580433,0.00255651317027
bottom,48,0.0273400486207,0.00227833738506
bottom,49,0.0242180171332,0.00201816809443
bottom,50,0.0226008551071,0.00188340459226
bottom,51,0.0198782221021,0.00165651850851
bottom,52,0.0168726387216,0.0014060532268
bottom,53,0.0151827716389,0.00126523096991
bottom,54,0.0146867460845,0.00122389550704
bottom,55,0.0112421247087,0.000936843725723
bottom,56,0.00958775242118,0.000798979368431
bottom,57,0.00819536779173,0.000682947315977
bottom,58,0.00568850992037,0.000474042493364
bottom,59,0.00398961492475,0.000332467910396
bottom,60,0.00103258573145,8.60488109541e-05
bottom,61,-0.000727056381932,-6.05880318276e-05
bottom,62,-0.00167467081134,-0.000139555900945
bottom,63,-0.00376533001324,-0.000313777501104
bottom,64,-0.0066408019219,-0.000553400160158
bottom,65,-0.00769570502327,-0.00064130875194
bottom,66,-0.00927085934959,-0.000772571612466
bottom,67,-0.0108267019494,-0.000902225162453
bottom,68,-0.0128237654769,-0.00106864712307
bottom,69,-0.0136828697719,-0.00114023914766
bottom,70,-0.017768184327,-0.00148068202725
bottom,71,-0.0228939961874,-0.00190783301561
bottom,72,-0.0279588569912,-0.00232990474926
bottom,73,-0.0314204326781,-0.00261836938985
bottom,74,-0.0331040542827,-0.00275867119023
bottom,75,-0.0370758974506,-0.00308965812088
bottom,76,-0.0447281479764,-0.0037273456647
bottom,77,-0.0495679966298,-0.00413066638582
bottom,78,-0.0557697105917,-0.00464747588264
bottom,79,-0.0674996944059,-0.00562497453382
bottom,80,-0.0767046338242,-0.00639205281869
