step,energy,ewmean,ewvar,pmove,locstd
0,1122.3059,1122.3059,0.0,0.9980469,15241.7
1,1345.6155,1144.6368,4488.0444,0.9977051,17974.994
2,951.5637,1125.3296,7394.1904,0.9975098,13833.403
3,1101.7838,1122.975,6704.6675,0.997876,15883.626
4,926.91223,1103.3687,9493.8545,0.9977051,8018.851
5,5303.58,1523.3898,1.5963042e+06,0.99736327,121016.65
6,1119.7706,1483.0278,1.4513356e+06,0.9968018,15330.927
7,3739.7542,1708.7004,1.7645552e+06,0.9972168,132852.16
8,1545.8945,1692.4198,1.5904852e+06,0.9971924,26260.057
9,8025.4956,2325.7273,5.041143e+06,0.9963379,171539.42
10,13054.869,3398.6416,1.4897332e+07,0.99626464,376613.38
11,2048.1582,3263.5933,1.3571741e+07,0.99692386,36935.164
12,5273.943,3464.6282,1.2578302e+07,0.99704593,126360.73
13,1552.5189,3273.4172,1.1649526e+07,0.9962891,30396.318
14,1996.8842,3145.764,1.0631232e+07,0.99658203,51313.113
15,9056.031,3736.7908,1.2711922e+07,0.9966553,322318.06
16,3527.1233,3715.824,1.1444686e+07,0.9965088,85186.05
17,1252.9336,3469.535,1.0846142e+07,0.9967529,15030.7295
18,1449.0154,3267.483,1.0128953e+07,0.9967529,17994.168
19,1349.1753,3075.652,9.447248e+06,0.99731445,18436.895
20,783.12335,2846.3992,8.975535e+06,0.9973389,8508.033
21,7046.0205,3266.3613,9.665295e+06,0.9968262,204078.64
22,1535.8081,3093.306,8.968298e+06,0.9965332,24118.467
23,2582.6,3042.2354,8.094942e+06,0.9966553,91240.19
24,770.1395,2815.026,7.7500655e+06,0.996875,9585.9795
25,3919.7815,2925.5015,7.0849025e+06,0.99663085,87283.3
26,3072.8728,2940.2385,6.378367e+06,0.9968506,50333.016
27,2402.1855,2886.433,5.766585e+06,0.9966797,56485.07
28,7934.78,3391.2678,7.483649e+06,0.9972168,278555.62
29,1386.4302,3190.7842,7.0970275e+06,0.9971924,12757.274
30,4922.2896,3363.9348,6.6571545e+06,0.9968262,129203.71
31,7358.812,3763.4226,7.427753e+06,0.997168,211577.47
32,4340.395,3821.1199,6.714938e+06,0.9968018,105013.64
33,2164.7617,3655.4841,6.290361e+06,0.99577636,47113.066
34,1394.8015,3429.4158,6.1212865e+06,0.9958008,22121.09
35,1255.3253,3212.0068,5.934558e+06,0.9956299,18103.766
36,2211.6177,3111.968,5.4311725e+06,0.9960694,22587.94
37,1081.9744,2908.9688,5.258934e+06,0.99523926,12208.292
38,2132.3364,2831.3054,4.787325e+06,0.996167,31253.336
39,7835.342,3331.709,6.5622265e+06,0.99519044,258502.88
40,2134.4126,3211.9792,6.0350205e+06,0.99533695,33416.12
41,3175.458,3208.3271,5.4316385e+06,0.9958008,108498.22
42,4262.0776,3313.7021,4.9884095e+06,0.9946045,99146.445
43,1614.6562,3143.7976,4.7493765e+06,0.9958008,25817.457
44,4388.959,3268.3137,4.413977e+06,0.9954346,147959.33
45,1149.6548,3056.4478,4.3765635e+06,0.9956543,11732.699
46,5600.866,3310.8896,4.521573e+06,0.99533695,79373.945
47,4314.505,3411.2512,4.1600678e+06,0.99577636,116943.516
48,2261.4792,3296.274,3.8630388e+06,0.99550784,57020.914
49,1907.7252,3157.419,3.6502608e+06,0.9962158,30435.406
50,4097.7344,3251.4504,3.364812e+06,0.99624026,90443.58
51,7227.1094,3649.0164,4.4508585e+06,0.996167,269389.47
52,1485.3096,3432.6458,4.427119e+06,0.99582523,20840.455
53,1010.2095,3190.402,4.512545e+06,0.9955811,16792.117
54,1984.7635,3069.8381,4.1921112e+06,0.99587405,27864.518
55,8705.228,3633.3772,6.6310855e+06,0.9958496,282562.62
56,731.4093,3343.1804,6.725904e+06,0.995752,7761.744
57,1405.7894,3149.4414,6.391127e+06,0.99604493,16758.361
58,8520.937,3686.5908,8.3487805e+06,0.99582523,219414.22
59,1837.4292,3501.6746,7.821648e+06,0.9959473,39088.336
60,4444.5117,3595.9583,7.1194875e+06,0.9953613,107604.23
61,1550.6971,3391.4321,6.784017e+06,0.9955811,21415.223
62,2899.7893,3342.2678,6.1273695e+06,0.9960205,96134.38
63,3859.7998,3394.021,5.538738e+06,0.99577636,100401.78
64,1466.7029,3201.289,5.319174e+06,0.99560547,22306.83
65,7949.088,3676.0688,6.8159995e+06,0.9958984,308637.06
66,2166.0679,3525.0688,6.339609e+06,0.99570316,60515.24
67,943.4657,3266.9084,6.3054685e+06,0.9960694,18706.852
68,3847.6772,3324.9854,5.7052775e+06,0.99592286,105899.08
69,1494.4178,3141.9287,5.4363375e+06,0.99641114,17989.252
70,1829.6582,3010.7017,5.0476885e+06,0.9960694,32383.592
71,7473.1943,3456.951,6.335165e+06,0.99672854,136023.64
72,8027.042,3913.96,7.581364e+06,0.9962158,232643.03
73,2575.2622,3780.09,6.9845175e+06,0.9967529,44750.277
74,1164.4421,3518.5254,6.901811e+06,0.9971191,20064.719
75,1968.8157,3363.5544,6.4277735e+06,0.9963623,26576.248
76,2381.2861,3265.3276,5.8718325e+06,0.9971924,49211.797
77,1389.843,3077.7793,5.601219e+06,0.9963867,20515.947
78,837.7335,2853.7747,5.4926995e+06,0.9968018,7203.593
79,3018.4026,2870.2375,4.9458685e+06,0.9960205,89991.0
80,8064.208,3389.6348,6.8792415e+06,0.9966553,270166.97
81,1297.1812,3180.3894,6.5853695e+06,0.99645996,16086.361
82,5472.844,3409.6348,6.399814e+06,0.996167,186453.97
83,1468.1389,3215.485,6.099079e+06,0.9956543,22669.148
84,9168.087,3810.7454,8.678183e+06,0.99645996,381885.97
85,6086.076,4038.2783,8.276306e+06,0.99641114,170621.78
86,1720.804,3806.5308,7.9320375e+06,0.99614257,24495.662
87,1391.299,3565.0076,7.6638345e+06,0.996875,21428.375
88,4958.4995,3704.3567,7.0722145e+06,0.99619144,185426.28
89,3257.6855,3659.6895,6.382949e+06,0.99604493,81987.68
90,3905.622,3684.2827,5.7500975e+06,0.99626464,78575.62
91,1291.3153,3444.986,5.690454e+06,0.9959473,19056.2
92,1650.9321,3265.5806,5.411085e+06,0.9959473,22436.498
93,939.33093,3032.9556,5.3570055e+06,0.99582523,10209.342
94,1273.6349,2857.0234,5.0998735e+06,0.9962158,21393.55
95,2236.596,2794.9807,4.6245295e+06,0.99614257,38451.727
96,1463.9694,2661.8796,4.3215195e+06,0.99641114,22163.959
97,821.886,2477.8804,4.1940692e+06,0.9956299,6348.1533
98,1655.0353,2395.596,3.8355988e+06,0.99570316,35720.516
99,1499.2866,2305.965,3.524342e+06,0.99582523,18707.633
100,2286.151,2303.9836,3.171943e+06,0.99626464,27396.146
101,759.6033,2149.5457,3.0694085e+06,0.9954834,11759.62
102,2751.9045,2209.7815,2.7951228e+06,0.9967529,51682.703
103,4084.4736,2397.2507,2.8319128e+06,0.9963135,83633.91
104,2365.756,2394.1013,2.5488108e+06,0.9967529,37825.805
105,1833.4312,2338.0342,2.322221e+06,0.9969727,29329.293
106,1231.3452,2227.3652,2.2002272e+06,0.996167,14970.471
107,2001.8973,2204.8184,1.9847796e+06,0.9968262,26690.213
108,1453.511,2129.6875,1.8371032e+06,0.99624026,20420.037
109,16850.855,3601.8042,2.1157544e+07,0.996167,432834.78
110,1462.0349,3387.8271,1.9453864e+07,0.9971924,22340.803
111,5645.1733,3613.5618,1.7967082e+07,0.9966797,153420.64
112,2029.8805,3455.1936,1.6396097e+07,0.99704593,27686.453
113,6486.8486,3758.3591,1.5583671e+07,0.99672854,233842.84
114,1564.4548,3538.9688,1.4458493e+07,0.9971191,22442.71
115,1367.9934,3321.871,1.3436825e+07,0.99658203,21865.326
116,709.5499,3060.639,1.2707322e+07,0.996167,7974.8755
117,899.6695,2844.542,1.1856871e+07,0.9962891,8993.224
118,9292.606,3489.3484,1.4413161e+07,0.9968994,374331.66
119,2054.8257,3345.896,1.3157052e+07,0.9968506,28501.914
120,2530.1313,3264.3196,1.1901239e+07,0.9970215,35738.13
121,858.26587,3023.714,1.1232133e+07,0.99660647,7198.94
122,3271.546,3048.4973,1.0114447e+07,0.99609375,62225.254
123,2830.059,3026.6536,9.107297e+06,0.9966797,60138.008
124,1105.2446,2834.5127,8.52883e+06,0.9963623,8903.734
125,2413.4534,2792.4067,7.691903e+06,0.99587405,45741.863
126,5403.4575,3053.5117,7.536295e+06,0.9961182,106151.586
127,9514.832,3699.6438,1.0540045e+07,0.99609375,370588.8
128,1182.2411,3447.9036,1.0056399e+07,0.9959717,20040.572
129,1900.2972,3293.1428,9.266317e+06,0.99555665,24504.602
130,1764.3458,3140.2632,8.550035e+06,0.99626464,27651.973
131,900.661,2916.303,8.146455e+06,0.996167,11773.138
132,1420.477,2766.7205,7.533184e+06,0.99614257,26398.365
133,2005.926,2690.641,6.8319585e+06,0.9956299,30450.656
134,1744.3691,2596.014,6.229351e+06,0.9956299,36848.54
135,1636.5596,2500.0684,5.6892655e+06,0.99582523,21551.178
136,7393.4834,2989.41,7.275435e+06,0.99555665,211726.95
137,826.4231,2773.1113,6.968957e+06,0.99619144,5610.035
138,4846.385,2980.4387,6.658923e+06,0.9954834,144128.58
139,5403.059,3222.7007,6.5212485e+06,0.9952149,184972.28
140,6900.992,3590.5298,7.086808e+06,0.9958984,175139.5
141,3965.462,3628.023,6.390779e+06,0.9956543,129345.09
142,3091.421,3574.3628,5.7776155e+06,0.9958984,52115.46
143,2040.697,3420.996,5.4115455e+06,0.99523926,40779.45
144,1549.0345,3233.8,5.1857725e+06,0.9956543,23512.064
145,1605.2009,3070.9402,4.9059055e+06,0.9955322,23937.803
146,2089.2021,2972.7664,4.5020575e+06,0.9948975,39911.81
147,1378.9678,2813.3865,4.280469e+06,0.9953125,20044.277
148,3262.739,2858.3218,3.8705948e+06,0.9951172,64608.996
149,703.286,2642.818,3.9015112e+06,0.995166,5751.7563
150,9366.958,3315.2322,7.580625e+06,0.9945801,288313.88
151,11170.185,4100.7275,1.2375586e+07,0.9942139,373948.4
152,1626.0167,3853.2563,1.1689204e+07,0.9936035,24714.191
153,2795.2642,3747.457,1.0621025e+07,0.99411625,43794.426
154,4432.232,3815.9346,9.601125e+06,0.99375004,82130.89
155,2126.5818,3646.9993,8.897864e+06,0.9938965,47371.188
156,1084.6072,3390.76,8.599004e+06,0.9933106,13367.006
157,1599.5366,3211.6377,8.0278665e+06,0.99384767,27330.424
158,888.59845,2979.3337,7.710766e+06,0.99316406,8732.419
159,2080.266,2889.427,7.0124385e+06,0.9938965,40615.203
160,8432.895,3443.774,9.076898e+06,0.9926514,160993.55
161,1513.846,3250.7812,8.504424e+06,0.9927735,25708.928
162,9417.889,3867.492,1.1076971e+07,0.99289554,335630.94
163,3597.8335,3840.5261,9.975818e+06,0.99296874,85691.17
164,2394.754,3695.949,9.166359e+06,0.9930908,32608.176
165,1467.5914,3473.1133,8.696625e+06,0.99343264,20638.86
166,2636.5317,3389.455,7.8899505e+06,0.99289554,39436.73
167,2392.0195,3289.7114,7.1904945e+06,0.9933838,42288.76
168,2106.4177,3171.382,6.5974615e+06,0.9927735,47070.19
169,1403.5461,2994.5984,6.218987e+06,0.99211425,25014.834
170,837.65875,2778.9043,6.015803e+06,0.9922852,12951.104
171,1991.0732,2700.121,5.470084e+06,0.9926758,36084.418
172,1498.759,2579.9849,5.05297e+06,0.9926758,22134.115
173,831.4988,2405.1362,4.8228215e+06,0.992334,7668.281
174,5788.3564,2743.4583,5.3706955e+06,0.9922852,211262.67
175,3064.8303,2775.5955,4.842921e+06,0.9921875,56413.11
176,1115.3022,2609.5662,4.6067205e+06,0.9925537,18989.285
177,2987.2017,2647.3296,4.1588832e+06,0.9919922,62803.406
178,2060.3188,2588.6284,3.7740072e+06,0.99125975,31162.787
179,811.4315,2410.9087,3.6808652e+06,0.9909668,8576.899
180,2606.056,2430.4233,3.316206e+06,0.99248046,80453.055
181,4727.949,2660.176,3.4596615e+06,0.99208987,135360.12
182,3307.286,2724.887,3.1513828e+06,0.99174803,59167.508
183,2542.6936,2706.6677,2.839232e+06,0.99040526,65815.14
184,3787.9692,2814.7979,2.6605378e+06,0.9920166,56703.434
185,1034.9692,2636.815,2.679585e+06,0.9914795,12369.065
186,2865.627,2659.696,2.4163385e+06,0.99104005,41263.652
187,1518.3522,2545.5618,2.2919445e+06,0.9910645,20599.64
188,1434.8892,2434.4946,2.1737732e+06,0.99021,25296.633
189,1476.8108,2338.7263,2.03894e+06,0.9903076,20706.248
190,8773.795,2982.2332,5.5619555e+06,0.9907715,218636.42
191,997.04926,2783.7148,5.360446e+06,0.98955077,11317.615
192,5087.6323,3014.1067,5.3021245e+06,0.9906006,146042.1
193,848.629,2797.5588,5.1939485e+06,0.9903809,10190.868
194,3943.0444,2912.1074,4.7926455e+06,0.9900635,80140.3
195,1215.7722,2742.4739,4.572361e+06,0.9906494,14285.804
196,1500.49,2618.2754,4.253952e+06,0.9904785,22088.674
197,5896.1943,2946.0674,4.795584e+06,0.9904785,136533.1
198,4519.1865,3103.3794,4.538749e+06,0.9907471,108105.586
199,1614.0975,2954.4512,4.2844905e+06,0.9902344,25615.11
200,906.5756,2749.6636,4.233483e+06,0.9902344,8578.125
201,2033.8463,2678.0818,3.8562502e+06,0.9896973,34933.664
202,3144.5564,2724.7292,3.490209e+06,0.9892578,45006.27
203,2827.3938,2734.9956,3.1421365e+06,0.98879397,58030.145
204,3680.2378,2829.5198,2.9083362e+06,0.9889404,73389.336
205,4712.468,3017.8145,2.9365968e+06,0.9892578,116872.49
206,1103.8131,2826.4143,2.972643e+06,0.9881836,14482.922
207,1608.3273,2704.6057,2.8089148e+06,0.9879395,31832.426
208,1765.3031,2610.6755,2.6074292e+06,0.98769534,25366.852
209,3188.915,2668.4995,2.3767788e+06,0.9876709,87205.79
210,952.90564,2496.9402,2.4039945e+06,0.9888672,9952.085
211,6939.035,2941.1497,3.9394935e+06,0.987085,202455.3
212,4311.4136,3078.176,3.71453e+06,0.98647463,118852.13
213,801.4772,2850.506,3.8095788e+06,0.98801273,9268.343
214,3557.4849,2921.204,3.4736045e+06,0.98688966,80853.35
215,2944.9136,2923.575,3.1262945e+06,0.9866211,79579.42
