step,energy,ewmean,ewvar,pmove,locstd
0,1858.4757,1858.4757,0.0,0.98227537,3196.5671
1,1788.7605,1851.5042,437.41895,0.978418,3027.017
2,1684.2693,1834.7806,2910.752,0.97919923,2845.7876
3,1658.302,1817.1328,5422.7,0.97866213,2963.0652
4,1548.4355,1790.2631,11378.269,0.9742188,2772.3499
5,1446.9674,1755.9335,20847.115,0.9744141,2627.1956
6,1548.1693,1735.1571,22647.34,0.9727539,3028.8557
7,1467.3488,1708.3762,26837.523,0.97080076,2893.806
8,1537.77,1691.3156,26773.354,0.9676269,2956.3098
9,1369.7322,1659.1572,33403.44,0.9650879,2676.215
10,1449.8474,1638.2262,34006.05,0.9608887,2814.5164
11,1360.5052,1610.4541,37547.05,0.9556153,2616.781
12,1262.6833,1575.677,44677.348,0.95073247,2476.3865
13,1230.5735,1541.1666,50928.293,0.95,2354.5525
14,1291.0198,1516.152,51467.07,0.9465332,2617.3516
15,1361.0527,1500.6421,48485.383,0.9419434,2803.0222
16,1204.8,1471.0579,51513.867,0.9433594,2373.5483
17,1285.4705,1452.4991,49462.32,0.9359375,2605.1917
18,1155.155,1422.7648,52473.305,0.9386231,2327.7307
19,1242.8429,1404.7726,50139.44,0.9363769,2462.1345
20,1105.8838,1374.8837,53165.6,0.9327148,2215.8936
21,1168.2554,1354.2208,51691.61,0.928418,2375.4402
22,1210.5376,1339.8525,48380.49,0.92695314,2422.562
23,1167.8486,1322.6521,46205.12,0.928418,2452.9011
24,1244.4524,1314.8322,42134.977,0.92890626,2511.902
25,1157.2041,1299.0693,40157.67,0.93134767,2306.8135
26,1259.6182,1295.1243,36281.98,0.93222654,2504.795
27,1129.9829,1278.6101,35108.234,0.93476564,2204.6567
28,1188.0903,1269.5581,32334.855,0.93857425,2461.5305
29,1298.9946,1272.5017,29179.355,0.9431641,2752.9333
30,1241.8904,1269.4406,26345.754,0.94511724,2596.3564
31,1178.773,1260.3738,24451.033,0.9411621,2367.5874
32,1203.205,1254.6569,22300.074,0.9461426,2386.6409
33,1134.775,1242.6687,21363.516,0.9507324,2200.6897
34,1261.9293,1244.5947,19260.55,0.95322263,2655.561
35,1261.3737,1246.2726,17359.832,0.95781255,2561.918
36,1222.2517,1243.8705,15675.779,0.95766604,2410.8606
37,1250.3937,1244.5228,14112.03,0.95942384,2517.0898
38,1219.8785,1242.0583,12755.488,0.9652344,2524.206
39,1153.5955,1233.212,12184.251,0.9659668,2306.9119
40,1155.9507,1225.4858,11503.064,0.9699219,2466.308
41,1194.9546,1222.4327,10436.652,0.97021484,2435.087
42,1280.685,1228.2579,9698.387,0.9682129,2645.307
43,1210.9875,1226.5309,8755.392,0.9725586,2402.5825
44,1175.9985,1221.4777,8109.6685,0.9741211,2428.2266
45,1313.0413,1230.634,8053.2515,0.9765625,2666.1045
46,1176.6119,1225.2318,7510.5806,0.97680664,2273.371
47,1231.0863,1225.8173,6762.6074,0.9779785,2518.4219
48,1138.8354,1217.1191,6767.2715,0.9770508,2258.964
49,1225.1499,1217.9222,6096.3486,0.9794434,2557.744
50,1155.3481,1211.6648,5839.1104,0.97758794,2383.1833
51,1199.8146,1210.4797,5267.838,0.97451174,2478.5964
52,1175.0977,1206.9415,4853.724,0.975,2382.9575
53,1112.7959,1197.527,5166.0576,0.97080076,2231.0864
54,1303.2693,1208.1012,5655.781,0.96977544,2610.6057
55,1228.0632,1210.0974,5126.066,0.9671875,2381.5537
56,1268.327,1215.9204,4918.621,0.9702637,2544.2405
57,1067.2241,1201.0508,6416.7114,0.9637207,1982.0907
58,1133.6335,1194.3091,6184.0977,0.96533203,2304.9714
59,1119.3542,1186.8136,6071.328,0.96313477,2252.7834
60,1229.3265,1191.065,5626.8564,0.9628906,2543.0151
61,1256.6099,1197.6194,5450.823,0.9591309,2694.0679
62,1163.8787,1194.2454,5008.2,0.9580567,2256.498
63,1221.5847,1196.9792,4574.65,0.95698243,2554.9197
64,1141.7123,1191.4525,4392.0845,0.95478517,2513.1067
65,1143.4927,1186.6565,4159.889,0.9542969,2299.2192
66,1113.9683,1179.3877,4219.4224,0.9550293,2271.7366
67,1141.9355,1175.6425,3923.7195,0.95732427,2331.938
68,1132.6067,1171.3389,3698.0344,0.95400393,2396.0205
69,1141.1781,1168.3228,3410.1016,0.95341796,2374.923
70,1040.7607,1155.5665,4533.5776,0.9544922,2211.1604
71,1186.0127,1158.6111,4163.647,0.9523926,2462.3281
72,1150.3809,1157.7881,3753.3782,0.9506836,2507.824
73,1190.3431,1161.0436,3473.425,0.9520019,2404.8044
74,1083.0568,1153.2449,3673.4573,0.9489746,2218.975
75,1201.1184,1158.0322,3512.3801,0.9515625,2482.9978
76,1178.4805,1160.077,3198.7737,0.94877934,2456.523
77,1218.0039,1165.8698,3180.8933,0.9529785,2484.1355
78,1199.3079,1169.2136,2963.4336,0.95302737,2468.2212
79,1188.3325,1171.1255,2699.988,0.94936526,2539.7595
80,1141.1788,1168.1309,2510.7014,0.9499512,2510.7642
81,1143.5791,1165.6757,2313.882,0.945166,2325.525
82,1190.7604,1168.1841,2139.1257,0.94619143,2481.5698
83,1121.4346,1163.5092,2121.9097,0.9421387,2301.5513
84,1169.8695,1164.1451,1913.3595,0.9452637,2400.0488
85,1119.2749,1159.6581,1903.224,0.94448245,2349.4648
86,1119.5782,1155.6501,1857.4769,0.94506836,2408.9568
87,1118.548,1151.94,1795.6206,0.9453125,2360.9534
88,1153.4639,1152.0923,1616.2675,0.9465821,2429.8164
89,1194.4106,1156.3241,1615.8165,0.9442871,2544.3533
90,1080.6694,1148.7587,1969.3612,0.9402832,2155.3643
91,1086.8674,1142.5696,2117.1724,0.9305176,2334.036
92,1161.1313,1144.4258,1936.4635,0.9266113,2481.5527
93,1185.6362,1148.5469,1895.6643,0.9261719,2509.283
94,1190.2295,1152.7151,1862.4675,0.9259766,2517.0857
95,1063.107,1143.7543,2398.8848,0.91982424,2121.3635
96,1009.3476,1130.3136,3784.8604,0.9200684,1886.8313
97,1040.7097,1121.3533,4128.971,0.9194336,2150.0085
98,1145.9487,1123.8129,3770.5183,0.91552734,2412.8596
99,1174.8031,1128.9119,3627.4668,0.9152344,2479.0156
100,1132.5507,1129.2758,3265.9116,0.91152346,2289.8352
101,1174.9724,1133.8455,3127.2568,0.9073242,2533.6223
102,1101.8828,1130.6492,2906.476,0.91020507,2111.0676
103,1179.6095,1135.5452,2831.5686,0.9142578,2508.1768
104,1145.061,1136.4967,2556.5613,0.9126953,2349.0352
105,1097.8281,1132.6299,2435.4783,0.91323245,2321.336
106,1143.4541,1133.7123,2202.475,0.9121094,2556.452
107,1032.5422,1123.5952,2903.4116,0.9116211,2078.5586
108,1127.2465,1123.9603,2614.2703,0.90722656,2297.2642
109,1075.6467,1119.1289,2562.9216,0.90727544,2330.0813
110,1051.2864,1112.3446,2720.8643,0.90668947,2162.138
111,1276.5364,1128.7638,4875.0825,0.9057617,2986.8582
112,1099.1594,1125.8033,4466.452,0.9041016,2372.061
113,1154.5872,1128.6818,4094.3723,0.8991699,2335.4114
114,1142.8883,1130.1024,3703.099,0.9014648,2458.8413
115,1071.0504,1124.1973,3646.6316,0.89755857,2250.7544
116,1149.7524,1126.7528,3340.7444,0.8973633,2353.9897
117,1056.0928,1119.6868,3456.0254,0.8934082,2226.5872
118,1066.7844,1114.3965,3362.302,0.8935547,2138.1943
119,1183.1775,1121.2745,3451.8462,0.8961914,2478.5361
120,1079.8385,1117.131,3261.1865,0.8908203,2221.99
121,1109.6096,1116.3789,2940.1592,0.8855469,2275.8286
122,1066.7659,1111.4176,2867.6738,0.88754886,2301.881
123,1074.7559,1107.7515,2701.874,0.88564456,2199.3372
124,1074.4155,1104.4178,2531.7021,0.881543,2282.2212
125,1127.0947,1106.6855,2324.8135,0.88261724,2458.047
126,1089.6226,1104.9792,2118.5352,0.8809082,2351.5247
127,1123.9602,1106.8773,1939.1064,0.8851563,2427.0574
128,1120.0518,1108.1948,1760.8167,0.8859375,2521.2349
129,1082.5736,1105.6327,1643.8152,0.87939453,2212.1506
130,964.04803,1091.4742,3283.5928,0.87675786,1941.0522
131,1111.1476,1093.4415,2990.0671,0.87827146,2347.1426
132,1069.22,1091.0194,2743.862,0.8800293,2236.929
133,1147.3184,1096.6493,2754.7373,0.87939453,2406.4492
134,1116.6655,1098.6509,2515.322,0.87968755,2454.102
135,1086.4698,1097.4327,2277.1436,0.8762696,2311.7954
