r,top_top,bottom_bottom,top_bottom
1.628102822756102158e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160504793378403399e+00
4.884308468268306475e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.394562613063265344e-01
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.891921810225434708e-01
1.139671975929271441e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.631400325997636624e-01
1.465292540480492012e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.732275648173378535e-01
1.790913105031712305e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.009789885147442057e+00
2.116533669582932875e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.160761281063957151e-01
2.442154234134153168e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.836659677207419961e-01
2.767774798685374016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.030476245100709898e+00
3.093395363236594031e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003443994274559214e+00
3.419015927787814602e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.841922737494863682e-01
3.744636492339035172e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017544057962222581e+00
4.070257056890255187e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.604558718531742700e-01
4.395877621441475758e-01,2.046745667334046084e-03,0.000000000000000000e+00,1.027466325001691105e+00
4.721498185992696328e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.035688596389428673e+00
5.047118750543916343e-01,0.000000000000000000e+00,3.565298904388338689e-03,1.032154032820423950e+00
5.372739315095136359e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.595515824037880170e-01
5.698359879646357484e-01,0.000000000000000000e+00,3.157836172458233694e-03,9.852448858069690063e-01
6.023980444197578610e-01,0.000000000000000000e+00,2.987142325298340704e-03,1.066409810131507596e+00
6.349601008748798625e-01,2.833955539385595631e-03,7.084888848463989294e-03,9.777146610880305122e-01
6.675221573300018640e-01,1.078285522302815588e-02,9.434998320149635964e-03,1.023023389284796414e+00
7.000842137851239766e-01,2.570331768279966039e-02,1.799232237795976228e-02,9.979313090346968451e-01
7.326462702402459781e-01,2.824509020920973335e-02,3.315727981081142278e-02,9.910342521231414459e-01
7.652083266953679797e-01,5.643792308223244403e-02,4.820739263274021608e-02,9.947183943243468329e-01
7.977703831504900922e-01,8.796829337562266093e-02,6.992351524728980527e-02,1.010507575186639917e+00
8.303324396056120937e-01,1.170256934499228074e-01,8.451855638049980690e-02,1.020182318362058638e+00
8.628944960607340953e-01,1.303352193821207539e-01,1.282498558720067960e-01,9.868982811614182005e-01
8.954565525158562078e-01,1.768388256576616802e-01,1.798531238222809137e-01,9.886897979951084769e-01
9.280186089709782093e-01,2.355911986557658322e-01,2.414082652892415304e-01,1.000050705405030715e+00
9.605806654261002109e-01,2.781839577347747783e-01,3.193963959177043566e-01,1.004553180708908755e+00
9.931427218812223234e-01,3.605627695274052358e-01,3.578449597068469323e-01,1.012837126461404669e+00
1.025704778336344436e+00,4.526231847190135271e-01,4.263078832818615882e-01,9.903325107514849845e-01
1.058266834791466326e+00,5.364677836056920279e-01,5.594228234747152806e-01,1.010446847567931794e+00
1.090828891246588439e+00,6.227300063970845345e-01,6.194307745751131966e-01,9.798718511254786989e-01
1.123390947701710552e+00,7.224122316268589694e-01,7.031906201423304692e-01,1.001526048391781609e+00
1.155953004156832442e+00,8.320453548769346508e-01,7.946850395971470915e-01,1.001334283488471755e+00
1.188515060611954555e+00,9.258299819320268131e-01,9.099326559953362370e-01,9.856342080748151657e-01
1.221077117067076667e+00,1.020507389732751236e+00,9.689293989159334375e-01,1.012033862669988293e+00
1.253639173522198558e+00,1.082994269145334920e+00,1.126055671497038224e+00,1.012660645304219731e+00
1.286201229977320892e+00,1.170997603445114610e+00,1.137420611231634515e+00,9.877231876132029909e-01
1.318763286432442783e+00,1.189159232721085813e+00,1.266253319524001997e+00,9.943772700464617031e-01
1.351325342887564673e+00,1.325625383600916418e+00,1.304985309823101902e+00,9.883932104246913042e-01
1.383887399342687008e+00,1.337343619036060804e+00,1.417961318968229856e+00,9.752141120826889331e-01
1.416449455797808898e+00,1.477468062067969434e+00,1.436815458468506890e+00,1.012821506864736598e+00
1.449011512252930789e+00,1.443024686897485420e+00,1.425638847296310852e+00,1.009620542553920419e+00
1.481573568708053124e+00,1.445317325086652449e+00,1.506652219974783602e+00,1.013847594215195880e+00
1.514135625163175014e+00,1.490294942034335657e+00,1.517628900301313033e+00,1.003928749827356359e+00
1.546697681618296905e+00,1.519999511327194464e+00,1.518836098000499346e+00,9.836659677207370001e-01
1.579259738073419239e+00,1.480113624544473483e+00,1.457894828794960684e+00,9.964275324589237925e-01
1.611821794528541130e+00,1.425093187828321062e+00,1.430117018102686322e+00,9.863453438670752860e-01
1.644383850983663020e+00,1.401797869229355342e+00,1.437362608300357891e+00,9.988220180633053946e-01
