step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,788.7582,788.7582,0.0,0.43041992,6.4307623,0.062156595
1,787.73236,788.6556,0.094707206,0.42001954,5.1825104,0.062156595
2,788.17004,788.60706,0.10645343,0.4260742,5.0426064,0.062156595
3,787.6714,788.5135,0.17460096,0.42001954,5.2195654,0.062156595
4,787.93164,788.4553,0.1876101,0.4201172,4.927567,0.062156595
5,787.5576,788.36554,0.24137777,0.42036134,5.2043276,0.06190959
6,787.968,788.3258,0.23146214,0.42797852,5.4514775,0.06190959
7,787.5679,788.25,0.26001775,0.4147461,5.017095,0.06190959
8,787.92236,788.2172,0.2436771,0.41967773,5.014533,0.06190959
9,787.6521,788.1607,0.2480523,0.41499025,5.080155,0.06190959
10,787.76746,788.1214,0.23716512,0.42290038,4.985161,0.061671387
11,787.9,788.09924,0.21785921,0.41660157,5.1441426,0.061671387
12,787.91296,788.0806,0.19919628,0.42543948,5.0407887,0.061671387
13,787.9765,788.0702,0.18025245,0.42207032,4.890383,0.061671387
14,787.82996,788.04614,0.16742133,0.42534178,4.694422,0.061671387
15,787.84894,788.0264,0.15417926,0.41997072,4.6414986,0.061425112
16,787.7459,787.99835,0.14584343,0.41777343,4.839426,0.061425112
17,787.80554,787.97906,0.1346049,0.4248535,5.218489,0.061425112
18,787.7403,787.9552,0.12627539,0.42207032,5.0012436,0.061425112
19,787.63074,787.9227,0.1231227,0.42050782,4.912554,0.061425112
20,787.6832,787.8988,0.115972936,0.42490235,4.8016853,0.061194904
21,787.76166,787.8851,0.10606845,0.42290038,4.735141,0.061194904
22,787.7439,787.871,0.09725531,0.42529297,4.7746367,0.061194904
23,787.72876,787.85675,0.089349955,0.42163086,4.966352,0.061194904
24,787.72375,787.84344,0.082006864,0.42114258,4.677949,0.061194904
25,787.79236,787.8383,0.07404105,0.42744142,4.6053967,0.060973287
26,788.01904,787.8564,0.06957649,0.4249512,4.7403293,0.060973287
27,787.82056,787.8528,0.06273436,0.42592776,4.631074,0.060973287
28,788.3037,787.8979,0.074761145,0.4285156,25.227877,0.060973287
29,787.64417,787.8725,0.07307882,0.4290039,4.5763144,0.060973287
30,787.6387,787.8491,0.07069164,0.42441407,4.755231,0.06074328
31,787.65607,787.82983,0.06697676,0.42329103,4.842768,0.06074328
32,787.7194,787.8188,0.06137627,0.42661133,4.588752,0.06074328
33,787.67346,787.80426,0.057139378,0.42060548,4.815307,0.06074328
34,787.8972,787.81354,0.052203123,0.42719728,4.787624,0.06074328
35,787.67896,787.80005,0.04861293,0.43056643,5.033006,0.060532767
36,787.6568,787.7857,0.045598473,0.43496096,4.764973,0.060532767
37,787.7445,787.7816,0.041191388,0.4258789,4.8979697,0.060532767
38,787.7763,787.78107,0.037074786,0.42685547,4.7811284,0.060532767
39,787.5587,787.75885,0.03781691,0.4354004,4.815239,0.060532767
40,787.60925,787.7439,0.036049355,0.43242186,4.8604217,0.060328584
41,787.63916,787.7334,0.033431694,0.42856446,4.980771,0.060328584
42,787.45386,787.70544,0.03712141,0.4265625,4.7750854,0.060328584
43,787.6479,787.6997,0.033707414,0.4261719,4.5883265,0.060328584
44,787.57654,787.6874,0.031702023,0.42783204,4.593555,0.060328584
45,787.6115,787.6798,0.029049838,0.42578125,4.484368,0.06010512
46,787.6427,787.6761,0.026268793,0.43354493,4.5689816,0.06010512
47,787.6315,787.67163,0.02382107,0.42929688,4.8564124,0.06010512
48,787.66394,787.67084,0.021444285,0.42524415,4.902044,0.06010512
