layer,eigen_index,occupation,fraction
top,0,1.75382568967,0.146152140806
top,1,1.22920957593,0.102434131327
top,2,1.16005142051,0.0966709517089
top,3,1.05655887215,0.0880465726792
top,4,1.02984699156,0.08582058263
top,5,0.974183045985,0.0811819204987
top,6,0.903414854012,0.0752845711676
top,7,0.837448679497,0.069787389958
top,8,0.753008582114,0.0627507151761
top,9,0.542329488498,0.0451941240415
top,10,0.448591086054,0.0373825905045
top,11,0.41801789158,0.0348348242983
top,12,0.266357411861,0.0221964509884
top,13,0.22432261673,0.0186935513941
top,14,0.215111842449,0.0179259868707
top,15,0.191415736943,0.0159513114119
top,16,0.178384906961,0.0148654089134
top,17,0.165661501326,0.0138051251105
top,18,0.135574634427,0.0112978862022
top,19,0.129292934027,0.0107744111689
top,20,0.123040591868,0.0102533826557
top,21,0.112121461023,0.00934345508524
top,22,0.109284652013,0.00910705433441
top,23,0.0987044402726,0.00822537002271
top,24,0.0850107925193,0.00708423270994
top,25,0.0818756044941,0.00682296704118
top,26,0.073104038209,0.00609200318408
top,27,0.0700587396485,0.00583822830404
top,28,0.0659659114265,0.00549715928554
top,29,0.0561189177279,0.00467657647732
top,30,0.0493458600679,0.00411215500565
top,31,0.0475724186762,0.00396436822301
top,32,0.0446556358994,0.00372130299161
top,33,0.0418164110514,0.00348470092095
top,34,0.0386869407427,0.00322391172856
top,35,0.0347498074688,0.00289581728907
top,36,0.033459405001,0.00278828375009
top,37,0.0272558477339,0.00227132064449
top,38,0.0241121373476,0.00200934477897
top,39,0.0229812538076,0.00191510448397
top,40,0.0200510891435,0.00167092409529
top,41,0.0189708388884,0.0015809032407
top,42,0.0177728329087,0.00148106940905
top,43,0.0146369083982,0.00121974236651
top,44,0.0135606491922,0.00113005409935
top,45,0.012034870685,0.00100290589041
top,46,0.010283667711,0.000856972309247
top,47,0.00952690269139,0.000793908557616
top,48,0.00837906262693,0.000698255218911
top,49,0.00780327744654,0.000650273120545
top,50,0.00622735854562,0.000518946545468
top,51,0.00552850026601,0.000460708355501
top,52,0.00236820658332,0.00019735054861
top,53,0.00175471951013,0.000146226625844
top,54,0.00126624987628,0.000105520823023
top,55,0.000106276618163,8.85638484689e-06
top,56,-0.000341385445435,-2.84487871196e-05
top,57,-0.00122079601042,-0.000101733000869
top,58,-0.00260207650001,-0.000216839708334
top,59,-0.00373704538977,-0.000311420449147
top,60,-0.00539745719383,-0.000449788099486
top,61,-0.00680905921975,-0.000567421601646
top,62,-0.0103758534794,-0.000864654456615
top,63,-0.0117216587807,-0.000976804898392
top,64,-0.012656024765,-0.00105466873041
top,65,-0.0151630137598,-0.00126358447998
top,66,-0.0174775329455,-0.00145646107879
top,67,-0.0224894336647,-0.00187411947206
top,68,-0.0228175414765,-0.00190146178971
top,69,-0.0272621392903,-0.00227184494086
top,70,-0.0341938389877,-0.00284948658231
