row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-3.21600557581,-3.21600557581,-4,-4,-3.21600557581,-3.21600557581,0.00688533371777,0
-4,-4,-3.21600557581,-3.21600557581,-4,-3,-3.21600557581,-2.41200418186,-0.00423268559157,-0.00697554273761
-4,-4,-3.21600557581,-3.21600557581,-4,-2,-3.21600557581,-1.60800278791,0.00410171622885,-0.0105436869955
-4,-4,-3.21600557581,-3.21600557581,-4,-1,-3.21600557581,-0.804001393954,0.000940539595534,0.000237712917954
-4,-4,-3.21600557581,-3.21600557581,-4,0,-3.21600557581,0,0.00249097145753,-0.00223926706356
-4,-4,-3.21600557581,-3.21600557581,-4,1,-3.21600557581,0.804001393954,-0.00326795033304,-0.00155032788792
-4,-4,-3.21600557581,-3.21600557581,-4,2,-3.21600557581,1.60800278791,-0.00126956016195,-0.00399217909059
-4,-4,-3.21600557581,-3.21600557581,-4,3,-3.21600557581,2.41200418186,-0.00195969639392,0.00129018338502
-4,-4,-3.21600557581,-3.21600557581,-4,4,-3.21600557581,3.21600557581,-0.00747142867143,0.00873020269241
-4,-4,-3.21600557581,-3.21600557581,-3,-4,-2.41200418186,-3.21600557581,0.00297313179967,-0.00680841137584
-4,-4,-3.21600557581,-3.21600557581,-3,-3,-2.41200418186,-2.41200418186,0.00216408417544,0.00259001629714
-4,-4,-3.21600557581,-3.21600557581,-3,-2,-2.41200418186,-1.60800278791,-0.000336950559864,0.00647746545763
-4,-4,-3.21600557581,-3.21600557581,-3,-1,-2.41200418186,-0.804001393954,-0.00828386326125,-0.00283807843118
-4,-4,-3.21600557581,-3.21600557581,-3,0,-2.41200418186,0,0.00117433040608,-0.00604341962611
-4,-4,-3.21600557581,-3.21600557581,-3,1,-2.41200418186,0.804001393954,0.00203225937487,0.00336675995112
-4,-4,-3.21600557581,-3.21600557581,-3,2,-2.41200418186,1.60800278791,-0.00345491429633,-0.000956842426347
-4,-4,-3.21600557581,-3.21600557581,-3,3,-2.41200418186,2.41200418186,0.000200617180537,-0.0110304083541
-4,-4,-3.21600557581,-3.21600557581,-3,4,-2.41200418186,3.21600557581,-0.00472639201509,-0.00561208005195
-4,-4,-3.21600557581,-3.21600557581,-2,-4,-1.60800278791,-3.21600557581,0.00307553913383,0.00291061408832
-4,-4,-3.21600557581,-3.21600557581,-2,-3,-1.60800278791,-2.41200418186,-0.00581292947043,-0.00477483443742
-4,-4,-3.21600557581,-3.21600557581,-2,-2,-1.60800278791,-1.60800278791,-0.00459338499306,-0.00511579302564
-4,-4,-3.21600557581,-3.21600557581,-2,-1,-1.60800278791,-0.804001393954,-0.0118869513665,0.0096163843645
-4,-4,-3.21600557581,-3.21600557581,-2,0,-1.60800278791,0,0.0160797682499,0.00497227859924
-4,-4,-3.21600557581,-3.21600557581,-2,1,-1.60800278791,0.804001393954,-0.000471268460867,0.00310752751016
-4,-4,-3.21600557581,-3.21600557581,-2,2,-1.60800278791,1.60800278791,0.00546567727805,-0.00294545428085
-4,-4,-3.21600557581,-3.21600557581,-2,3,-1.60800278791,2.41200418186,0.00268521412785,0.00646851998176
-4,-4,-3.21600557581,-3.21600557581,-2,4,-1.60800278791,3.21600557581,-0.00372595265117,0.00267439203828
-4,-4,-3.21600557581,-3.21600557581,-1,-4,-0.804001393954,-3.21600557581,-0.00475787833717,-0.00554358322911
-4,-4,-3.21600557581,-3.21600557581,-1,-3,-0.804001393954,-2.41200418186,0.0038774678299,-3.14496898187e-06
-4,-4,-3.21600557581,-3.21600557581,-1,-2,-0.804001393954,-1.60800278791,0.0080280250797,-0.00157182713221
-4,-4,-3.21600557581,-3.21600557581,-1,-1,-0.804001393954,-0.804001393954,-0.00205994664751,-0.00523066059139
-4,-4,-3.21600557581,-3.21600557581,-1,0,-0.804001393954,0,-0.0489953921778,-0.0208203815661
-4,-4,-3.21600557581,-3.21600557581,-1,1,-0.804001393954,0.804001393954,0.00860074615087,0.0134875498054
-4,-4,-3.21600557581,-3.21600557581,-1,2,-0.804001393954,1.60800278791,-0.00175875718091,-0.0112619570555
-4,-4,-3.21600557581,-3.21600557581,-1,3,-0.804001393954,2.41200418186,0.00523731247681,-0.0067516722878
-4,-4,-3.21600557581,-3.21600557581,-1,4,-0.804001393954,3.21600557581,-0.00151705227499,-0.00148829580949
-4,-4,-3.21600557581,-3.21600557581,0,-4,0,-3.21600557581,-0.00672206298908,0.00590638775467
-4,-4,-3.21600557581,-3.21600557581,0,-3,0,-2.41200418186,-0.00331228452096,-0.00347091078663
-4,-4,-3.21600557581,-3.21600557581,0,-2,0,-1.60800278791,-0.0299005671301,0.010561892048
-4,-4,-3.21600557581,-3.21600557581,0,-1,0,-0.804001393954,0.000535231271743,0.0292930204013
-4,-4,-3.21600557581,-3.21600557581,0,0,0,0,-0.043435858267,0.0923792112833
-4,-4,-3.21600557581,-3.21600557581,0,1,0,0.804001393954,0.0152467028682,-0.0058614974222
-4,-4,-3.21600557581,-3.21600557581,0,2,0,1.60800278791,0.022918161291,-0.023464813004
