layer,eigen_index,occupation,fraction
top,0,2.05294319585,0.171078599654
top,1,0.894550207589,0.0745458506324
top,2,0.880812888361,0.07340107403
top,3,0.756054106537,0.0630045088781
top,4,0.699436501344,0.058286375112
top,5,0.678744152426,0.0565620127022
top,6,0.586005195183,0.0488337662653
top,7,0.532043512807,0.0443369594006
top,8,0.487391286645,0.0406159405537
top,9,0.414759490154,0.0345632908462
top,10,0.394136844601,0.0328447370501
top,11,0.364303950637,0.0303586625531
top,12,0.350755114694,0.0292295928912
top,13,0.338795746595,0.028232978883
top,14,0.327344309412,0.027278692451
top,15,0.291219001938,0.0242682501615
top,16,0.275375708343,0.0229479756952
top,17,0.239954844082,0.0199962370069
top,18,0.219050809626,0.0182542341355
top,19,0.199213872548,0.0166011560456
top,20,0.192409235351,0.016034102946
top,21,0.153681125765,0.0128067604804
top,22,0.139635449675,0.011636287473
top,23,0.133773503195,0.0111477919329
top,24,0.124702491017,0.0103918742514
top,25,0.115059427663,0.00958828563856
top,26,0.105122782423,0.00876023186861
top,27,0.0996950725744,0.00830792271453
top,28,0.0895269322403,0.00746057768669
top,29,0.0834043543731,0.00695036286442
top,30,0.0820250784486,0.00683542320405
top,31,0.0692543846471,0.00577119872059
top,32,0.0652339939692,0.0054361661641
top,33,0.0556753987505,0.00463961656254
top,34,0.0491142409454,0.00409285341212
top,35,0.0423451165208,0.00352875971007
top,36,0.0413842000743,0.00344868333952
top,37,0.0365727477251,0.0030477289771
top,38,0.0316320641722,0.00263600534769
top,39,0.0276341250475,0.00230284375396
top,40,0.023680716622,0.00197339305183
top,41,0.0227424603773,0.00189520503144
top,42,0.0216200419675,0.00180167016396
top,43,0.0195627280196,0.00163022733497
top,44,0.0161882198474,0.00134901832062
top,45,0.0143637515728,0.00119697929773
top,46,0.0114249893054,0.000952082442114
top,47,0.00951832904977,0.000793194087481
top,48,0.00888589246588,0.000740491038823
top,49,0.00709278254493,0.000591065212077
top,50,0.00458906948455,0.000382422457046
top,51,0.00404169709354,0.000336808091128
