step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,19632.25,19632.25,0.0,0.3136719,10081.945,0.016351016
1,20316.055,19700.63,42082.996,0.31215823,30103.867,0.016351016
2,19465.617,19677.129,42845.527,0.31220704,3973.9868,0.016351016
3,19291.23,19638.54,51963.56,0.3058594,1385.7758,0.016351016
4,19333.086,19607.994,55164.344,0.31835938,1229.9738,0.016351016
5,19288.008,19575.996,58863.12,0.3119629,938.75635,0.016198006
6,19330.74,19551.47,58390.348,0.3154297,2554.0527,0.016198006
7,19216.494,19517.973,62650.152,0.32124025,617.98444,0.016198006
8,19230.336,19489.209,63831.273,0.32998046,380.0662,0.016198006
9,19214.305,19461.719,64249.656,0.33134764,345.3851,0.016198006
10,19213.285,19436.875,63379.418,0.33647463,385.2617,0.016066106
11,19200.738,19413.262,62059.926,0.34575194,478.59155,0.016066106
12,19188.623,19390.797,60395.56,0.34853518,335.23065,0.016066106
13,19171.424,19368.86,58687.21,0.33818358,325.46408,0.016066106
14,19158.357,19347.809,56806.49,0.34936523,300.34113,0.016066106
15,19147.26,19327.754,54745.625,0.34897462,397.0933,0.015945246
16,19167.896,19311.768,51570.957,0.35307616,975.141,0.015945246
17,19368.773,19317.469,46706.33,0.35214844,10374.171,0.015945246
18,21038.04,19489.525,308468.3,0.34257814,83607.56,0.015945246
19,19842.656,19524.838,288844.6,0.34228516,31245.39,0.015945246
20,19015.72,19473.926,283288.16,0.33291018,2327.5825,0.015812583
21,19126.762,19439.209,265806.38,0.36313477,756.8246,0.015812583
22,19140.898,19409.379,247234.75,0.35668945,475.56433,0.015812583
23,19122.945,19380.736,229895.25,0.3522461,263.54605,0.015812583
24,19107.672,19353.43,213616.5,0.35595703,408.51672,0.015812583
25,19108.803,19328.967,197640.66,0.3607422,277.6995,0.015702866
26,19093.184,19305.389,182880.02,0.36669922,291.1573,0.015702866
27,19101.04,19284.953,168350.3,0.36538088,306.17682,0.015702866
28,19085.117,19264.969,155109.36,0.36762697,538.9301,0.015702866
29,19125.303,19251.002,141354.02,0.36469728,1695.1925,0.015702866
30,19118.973,19237.799,128787.47,0.3671875,1438.4327,0.015598937
31,19094.168,19223.436,117765.41,0.3638672,1027.5408,0.015598937
32,19123.875,19213.48,106880.97,0.36918944,1755.2332,0.015598937
33,19067.49,19198.88,98111.05,0.3696289,803.8314,0.015598937
34,19086.398,19187.633,89438.64,0.37426758,334.20868,0.015598937
35,19082.055,19177.074,81497.98,0.36889648,294.38873,0.015497019
36,19078.047,19167.172,74230.75,0.38208008,256.97205,0.015497019
37,19077.723,19158.227,67527.78,0.38383788,179.59975,0.015497019
38,19079.01,19150.305,61339.78,0.37631837,182.72273,0.015497019
39,19069.62,19142.236,55791.715,0.37421876,245.3793,0.015497019
40,19067.977,19134.81,50708.85,0.3821289,185.09865,0.015405954
41,19065.723,19127.902,46067.547,0.38481444,198.37894,0.015405954
42,19063.016,19121.414,41839.715,0.38251954,222.95805,0.015405954
43,19071.176,19116.39,37882.89,0.37934572,330.82504,0.015405954
44,19064.285,19111.18,34338.945,0.38720703,201.06593,0.015405954
45,19064.035,19106.465,31105.086,0.38339844,628.973,0.015316393
46,19063.318,19102.15,28162.123,0.38808596,305.61655,0.015316393
47,19063.822,19098.318,25478.123,0.38867188,390.79065,0.015316393
48,19058.45,19094.332,23073.37,0.3841797,220.28049,0.015316393
49,19058.738,19090.773,20880.055,0.3917969,329.90588,0.015316393
50,19070.533,19088.75,18828.918,0.39028323,545.69574,0.015232597
51,19042.152,19084.09,17141.447,0.3873047,538.1294,0.015232597
52,19059.242,19081.605,15482.868,0.39536133,309.39536,0.015232597
53,19051.84,19078.629,14014.32,0.3857422,183.98378,0.015232597
54,19066.266,19077.393,12626.645,0.39365235,509.26285,0.015232597
55,19056.38,19075.291,11403.714,0.3955078,473.6727,0.015153219
56,19109.21,19078.684,10366.893,0.403125,2568.8257,0.015153219
57,19044.457,19075.262,9435.634,0.3850586,423.89227,0.015153219
58,19061.902,19073.926,8508.133,0.39526367,563.9098,0.015153219
59,19158.512,19082.385,8301.25,0.39785156,5223.7266,0.015153219
60,19031.78,19077.324,7701.6074,0.3855957,692.85156,0.0150667885
61,19027.361,19072.328,7156.1123,0.3972168,998.9018,0.0150667885
62,19047.387,19069.834,6496.488,0.40009767,163.06934,0.0150667885
63,19039.09,19066.76,5931.9067,0.3966797,314.1431,0.0150667885
64,19039.254,19064.01,5406.8076,0.3991211,165.56345,0.0150667885
65,19045.09,19062.117,4898.3433,0.40234375,152.13579,0.014993399
66,19040.043,19059.91,4452.3633,0.39916992,232.401,0.014993399
67,19039.602,19057.879,4044.2466,0.39921874,250.95001,0.014993399
68,19044.201,19056.512,3656.659,0.39873046,158.94888,0.014993399
69,19038.781,19054.738,3319.2864,0.39760745,136.3875,0.014993399
70,19040.621,19053.326,3005.2942,0.40541995,153.1689,0.014922666
71,19033.502,19051.344,2740.1348,0.40117186,176.07137,0.014922666
72,19040.758,19050.285,2476.2068,0.40493166,137.5104,0.014922666
73,19036.102,19048.867,2246.6917,0.40561524,146.89363,0.014922666
74,19038.992,19047.879,2030.7987,0.4050781,134.76129,0.014922666
75,19033.27,19046.418,1846.9279,0.39472657,168.73402,0.014844322
76,19039.746,19045.75,1666.2413,0.41035157,127.511215,0.014844322
77,19036.4,19044.814,1507.4846,0.3951172,153.19269,0.014844322
78,19037.352,19044.068,1361.7487,0.40317383,155.04755,0.014844322
79,19034.324,19043.094,1234.1191,0.40424806,132.66751,0.014844322
80,19032.39,19042.023,1121.0173,0.40439454,134.79155,0.014773531
81,19034.328,19041.254,1014.2452,0.41625977,181.15077,0.014773531
82,19041.148,19041.244,912.82166,0.40322265,261.14282,0.014773531
83,19034.793,19040.6,825.28503,0.4074219,242.24156,0.014773531
84,19031.74,19039.713,749.8205,0.40634766,132.65239,0.014773531
85,19029.29,19038.67,684.6175,0.41391602,119.53001,0.014710078
86,19029.652,19037.768,623.47424,0.4086426,116.57826,0.014710078
87,19028.465,19036.838,568.9155,0.41250002,128.27374,0.014710078
88,19028.898,19036.043,517.6971,0.41308594,187.6325,0.014710078
89,19034.156,19035.854,466.2477,0.4104492,195.31874,0.014710078
90,19029.223,19035.191,423.58008,0.41010743,263.541,0.014644108
91,19031.258,19034.799,382.61462,0.415918,149.88141,0.014644108
92,19026.936,19034.012,349.91794,0.41669923,221.90703,0.014644108
93,19027.775,19033.389,318.42642,0.4171875,115.167564,0.014644108
94,19027.355,19032.785,289.85974,0.41655272,124.520195,0.014644108
95,19026.814,19032.188,264.0822,0.42124024,126.24828,0.01458655
96,19022.402,19031.209,246.29141,0.41904297,123.51361,0.01458655
97,19022.094,19030.297,229.14014,0.41225588,125.05067,0.01458655
98,19025.23,19029.791,208.53629,0.4194336,114.78186,0.01458655
99,19023.41,19029.152,191.34703,0.41625977,170.03938,0.01458655
100,19024.29,19028.666,174.34096,0.41279298,127.92755,0.014523088
101,19016.898,19027.488,169.36969,0.4131836,259.3027,0.014523088
102,19022.89,19027.03,154.33517,0.41669923,123.94901,0.014523088
103,19021.105,19026.438,142.0599,0.4244629,116.967026,0.014523088
104,19023.477,19026.14,128.64294,0.41840822,128.63252,0.014523088
105,19017.8,19025.307,122.03841,0.4180664,130.9831,0.014463715
106,19018.271,19024.604,114.28897,0.41870117,112.37729,0.014463715
107,19017.953,19023.938,106.84056,0.4197754,121.02351,0.014463715
108,19016.293,19023.174,101.416,0.41782227,129.71532,0.014463715
109,19014.209,19022.277,98.50755,0.4209961,126.36387,0.014463715
110,19014.55,19021.504,94.02978,0.42456055,116.137665,0.0144092655
111,19019.127,19021.266,85.135284,0.42280275,151.05844,0.0144092655
112,19010.945,19020.234,86.20755,0.42294922,122.311195,0.0144092655
113,19026.346,19020.846,80.94814,0.42890626,339.55145,0.0144092655
114,19024.16,19021.178,73.842026,0.42695314,272.67575,0.0144092655
115,19023.45,19021.404,66.92219,0.42338866,341.02737,0.014354177
116,19035.045,19022.768,76.97597,0.42832032,636.90533,0.014354177
117,19019.48,19022.44,70.250824,0.4308594,145.06857,0.014354177
118,19020.285,19022.225,63.643425,0.42397463,131.30359,0.014354177
119,19022.139,19022.217,57.279747,0.42832032,185.8317,0.014354177
120,19023.762,19022.371,51.766582,0.4291504,135.67245,0.014303419
121,19018.86,19022.02,47.699818,0.42978516,124.14406,0.014303419
122,19016.229,19021.441,45.948063,0.4233887,129.4081,0.014303419
123,19012.504,19020.547,48.54236,0.42543948,115.886925,0.014303419
124,19015.004,19019.992,46.453323,0.42797852,122.925735,0.014303419
125,19012.77,19019.27,46.503,0.42841798,133.31404,0.014252315
126,19014.174,19018.76,44.189655,0.42949218,114.84508,0.014252315
127,19015.0,19018.383,41.042915,0.43232423,110.72832,0.014252315
128,19017.836,19018.328,36.965538,0.43081057,114.085106,0.014252315
129,19018.824,19018.377,33.291134,0.42998046,124.53939,0.014252315
130,19013.451,19017.885,32.145718,0.43032226,120.160385,0.01420275
131,19014.654,19017.562,29.87038,0.44023436,126.35096,0.01420275
132,19009.746,19016.781,32.382004,0.4341797,116.338905,0.01420275
133,19008.299,19015.934,35.619434,0.43657225,114.826904,0.01420275
134,19010.34,19015.375,34.873596,0.43735352,109.96972,0.01420275
135,19010.229,19014.86,33.77,0.4286133,110.96992,0.01415215
136,19008.488,19014.223,34.046177,0.4411621,117.61532,0.01415215
137,19008.059,19013.605,34.06117,0.43481445,113.764626,0.01415215
138,19003.852,19012.63,39.21753,0.43325198,140.7682,0.01415215
139,19005.895,19011.957,39.379807,0.4354004,114.92615,0.01415215
140,19006.697,19011.432,37.931686,0.43613282,114.67731,0.014107029
141,19012.797,19011.568,34.306263,0.4408203,119.97582,0.014107029
142,19011.484,19011.56,30.87627,0.43676758,114.17843,0.014107029
143,19009.988,19011.402,28.011124,0.43623048,115.28105,0.014107029
144,19010.11,19011.273,25.36047,0.43388674,121.58658,0.014107029
145,19011.879,19011.334,22.857416,0.42822266,119.19893,0.0140564935
146,19011.531,19011.354,20.575176,0.42939454,126.59025,0.0140564935
147,19010.035,19011.223,18.674084,0.43916017,141.0242,0.0140564935
148,19009.332,19011.033,17.128376,0.44121096,303.46423,0.0140564935
149,19045.604,19014.49,122.97512,0.44106448,1728.8456,0.0140564935
150,19021.594,19015.201,115.219,0.43525392,567.7516,0.014011063
151,19018.273,19015.508,104.54659,0.44204104,467.01016,0.014011063
152,19029.518,19016.908,111.75655,0.43984377,807.6112,0.014011063
153,19020.273,19017.244,101.60013,0.43491212,341.3055,0.014011063
154,19009.994,19016.52,96.17074,0.43041992,295.86093,0.014011063
155,19012.674,19016.135,87.88471,0.4402832,149.0194,0.013969288
156,19009.443,19015.465,83.125984,0.4381348,123.990685,0.013969288
157,19006.037,19014.521,82.81278,0.45043945,129.52994,0.013969288
158,19008.965,19013.965,77.31036,0.44135743,189.05394,0.013969288
159,19011.41,19013.709,70.1667,0.43720704,142.6047,0.013969288
160,19019.486,19014.287,66.15402,0.43828124,414.02493,0.013926245
161,19014.67,19014.326,59.551807,0.44575197,260.39795,0.013926245
162,19009.625,19013.855,55.585716,0.44458008,113.19932,0.013926245
