layer,eigen_index,occupation,fraction
top,0,0.720535486918,0.0600446239098
top,1,0.645381360815,0.0537817800679
top,2,0.62943493031,0.0524529108592
top,3,0.590471773196,0.0492059810997
top,4,0.55011201556,0.0458426679633
top,5,0.533017121454,0.0444180934545
top,6,0.499411170461,0.0416175975384
top,7,0.480791305092,0.040065942091
top,8,0.446686924846,0.0372239104038
top,9,0.42527364453,0.0354394703775
top,10,0.401703369483,0.0334752807902
top,11,0.373184716206,0.0310987263505
top,12,0.356600464497,0.0297167053747
top,13,0.33073311683,0.0275610930692
top,14,0.32141705707,0.0267847547558
top,15,0.307517191337,0.0256264326114
top,16,0.276733743545,0.0230611452954
top,17,0.258007708906,0.0215006424088
top,18,0.242959728675,0.0202466440563
top,19,0.238340289724,0.0198616908103
top,20,0.232621430776,0.0193851192313
top,21,0.206184793524,0.017182066127
top,22,0.19645073379,0.0163708944825
top,23,0.174504199527,0.0145420166272
top,24,0.170600899125,0.0142167415937
top,25,0.163148831912,0.0135957359926
top,26,0.160516228138,0.0133763523448
top,27,0.141948828946,0.0118290690789
top,28,0.135918351132,0.011326529261
top,29,0.12665683524,0.01055473627
top,30,0.119757888397,0.00997982403312
top,31,0.110714711105,0.00922622592543
top,32,0.10689771289,0.00890814274082
top,33,0.0954718630734,0.00795598858945
top,34,0.0897905194611,0.00748254328842
top,35,0.0856123749032,0.00713436457527
top,36,0.0832798817007,0.00693999014172
top,37,0.0782775216243,0.00652312680202
top,38,0.0725928826271,0.00604940688559
top,39,0.0686268989775,0.00571890824813
top,40,0.0641157508176,0.0053429792348
top,41,0.0624865283993,0.00520721069994
top,42,0.0559333944235,0.00466111620196
top,43,0.0552695434279,0.00460579528565
top,44,0.0531774506709,0.00443145422258
top,45,0.046408557481,0.00386737979008
top,46,0.0432586459235,0.00360488716029
top,47,0.0386298380985,0.00321915317487
top,48,0.0357952550383,0.00298293791986
top,49,0.0301861750428,0.0025155145869
top,50,0.0273029185468,0.00227524321223
top,51,0.0244995748522,0.00204163123768
top,52,0.022741280386,0.00189510669883
top,53,0.0219456014784,0.0018288001232
top,54,0.0192636364488,0.0016053030374
top,55,0.0187389576506,0.00156157980422
top,56,0.0149784736391,0.0012482061366
top,57,0.0137259155688,0.0011438262974
top,58,0.0121058245356,0.0010088187113
top,59,0.00664437420584,0.000553697850486
top,60,0.00497494358755,0.000414578632296
top,61,0.00278587395201,0.000232156162668
top,62,0.00163670038536,0.00013639169878
top,63,0.000221075186504,1.84229322087e-05
top,64,-0.000915552101058,-7.62960084215e-05
top,65,-0.00184129678314,-0.000153441398595
top,66,-0.00351798364241,-0.000293165303534
top,67,-0.00685847068424,-0.000571539223687
top,68,-0.00925887301361,-0.000771572751134
top,69,-0.0114550346364,-0.000954586219702
top,70,-0.0141006079661,-0.00117505066384
top,71,-0.0146823784496,-0.00122353153746
top,72,-0.0206217385601,-0.00171847821334
top,73,-0.0208888869458,-0.00174074057882
top,74,-0.0282838097081,-0.00235698414234
top,75,-0.0303399012863,-0.00252832510719
top,76,-0.0379701259192,-0.00316417715993
top,77,-0.041733458646,-0.0034777882205
top,78,-0.0425092700731,-0.00354243917276
top,79,-0.0551201280234,-0.00459334400195
top,80,-0.0662891438809,-0.00552409532341
bottom,0,0.85183120024,0.0709859333533
bottom,1,0.779340891865,0.0649450743221
bottom,2,0.642553440939,0.0535461200783
bottom,3,0.608425995982,0.0507021663319
bottom,4,0.580520530162,0.0483767108468
bottom,5,0.549183512503,0.0457652927086
bottom,6,0.498303320411,0.041525276701
bottom,7,0.465159221201,0.0387632684334
bottom,8,0.443097992735,0.0369248327279
bottom,9,0.434171181323,0.0361809317769
bottom,10,0.398267035482,0.0331889196235
bottom,11,0.392092282298,0.0326743568582
bottom,12,0.339898932842,0.0283249110702
bottom,13,0.330984934335,0.0275820778613
bottom,14,0.314303835172,0.0261919862644
bottom,15,0.304266436435,0.0253555363696
bottom,16,0.273585376298,0.0227987813582
bottom,17,0.262031977601,0.0218359981334
bottom,18,0.254346478114,0.0211955398428
bottom,19,0.236427108181,0.0197022590151
bottom,20,0.21999409247,0.0183328410392
bottom,21,0.21610020284,0.0180083502367
bottom,22,0.200732140185,0.0167276783487
bottom,23,0.18117825104,0.0150981875867
bottom,24,0.175294477825,0.0146078731521
bottom,25,0.160648037096,0.0133873364247
bottom,26,0.152011858619,0.0126676548849
bottom,27,0.145908452124,0.012159037677
bottom,28,0.137065779201,0.0114221482667
bottom,29,0.127972706534,0.0106643922112
bottom,30,0.126488847336,0.010540737278
bottom,31,0.119531191716,0.00996093264302
bottom,32,0.107482053996,0.00895683783298
bottom,33,0.0993340759392,0.0082778396616
bottom,34,0.0962096791085,0.00801747325904
bottom,35,0.0882522601127,0.00735435500939
bottom,36,0.0838364561896,0.00698637134913
bottom,37,0.0769127245455,0.00640939371212
bottom,38,0.0754394396996,0.00628661997497
bottom,39,0.0713358274183,0.00594465228486
bottom,40,0.0645584951447,0.00537987459539
bottom,41,0.0571999888679,0.00476666573899
bottom,42,0.0550982361307,0.00459151967755
bottom,43,0.0509930140411,0.00424941783675
bottom,44,0.0496047690046,0.00413373075038
bottom,45,0.0445638755496,0.0037136562958
bottom,46,0.0404753631132,0.0033729469261
bottom,47,0.0403733816014,0.00336444846678
bottom,48,0.0385694093953,0.00321411744961
bottom,49,0.0327567554797,0.00272972962331
bottom,50,0.028145163427,0.00234543028558
bottom,51,0.0240257999781,0.00200214999817
bottom,52,0.0194915431334,0.00162429526112
bottom,53,0.0169522553307,0.00141268794423
bottom,54,0.0160933224262,0.00134111020218
bottom,55,0.0134776108301,0.00112313423585
bottom,56,0.0115882452319,0.000965687102661
bottom,57,0.0111414632436,0.000928455270298
bottom,58,0.00763825465612,0.000636521221343
bottom,59,0.00695119768209,0.000579266473508
bottom,60,0.00471944377588,0.000393286981323
