r,top_top,bottom_bottom,top_bottom
1.628102822756102158e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.368227007448270882e+01
4.884308468268306475e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.158230901979797878e+01
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.544821225479783777e+01
1.139671975929271441e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.830360791461108150e+01
1.465292540480492012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.176776421433708464e+01
1.790913105031712305e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.116255583638565696e+00
2.116533669582932875e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.927862377588443810e+00
2.442154234134153168e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.941542940033075038e+00
2.767774798685374016e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.752141120826907095e-01
3.093395363236594031e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.999233310514547224e-01
3.419015927787814602e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.934174655630675199e-01
3.744636492339035172e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.006753588915126479e-02
4.070257056890255187e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.873630916936999874e-02
4.395877621441475758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.023372833667022912e-02
4.721498185992696328e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.763976984311999591e-03
5.047118750543916343e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.673974178291254125e-03
5.372739315095136359e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.373050457275636564e-04
5.698359879646357484e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.894590431145584236e-04
6.023980444197578610e-01,1.493571162649170352e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.349601008748798625e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.833955539385595631e-03
6.675221573300018640e-01,1.347856902878519485e-03,1.347856902878519485e-03,2.021785354317779445e-03
7.000842137851239766e-01,0.000000000000000000e+00,1.285165884139983020e-03,6.425829420699915098e-04
