r,top_top,bottom_bottom,top_bottom
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132873726869394249e+00
7.326462702402460059e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022349460833355872e+00
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.726135411171383804e-01
1.709507963893907301e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.749819182464822820e-01
2.197938810720737879e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.087550762963165774e-01
2.686369657547568734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.796469035012494997e-01
3.174800504374399313e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.011722127560660267e+00
3.663231351201229891e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.947183943243458337e-01
4.151662198028060469e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.849662532035194928e-01
4.640093044854891047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.048526260683996902e+00
5.128523891681722180e-01,2.631530143715199443e-03,0.000000000000000000e+00,9.012990742224558094e-01
5.616954738508552758e-01,0.000000000000000000e+00,2.402701435566052986e-03,9.682886785331193957e-01
6.105385585335383336e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.759292690982199758e-01
6.593816432162213914e-01,2.046745667334046951e-03,0.000000000000000000e+00,9.988118856590150196e-01
7.082247278989044492e-01,0.000000000000000000e+00,1.905590793724800270e-03,1.007104734483556863e+00
7.570678125815875070e-01,1.782649452194168911e-03,3.565298904388337822e-03,9.947183943243462778e-01
8.059108972642705648e-01,6.698440365820519660e-03,1.172227064018590940e-02,1.019837545696174130e+00
8.547539819469536226e-01,6.315672344916480399e-03,1.263134468983296080e-02,1.031033510307615364e+00
9.035970666296366804e-01,2.090999627708836628e-02,1.792285395179002774e-02,9.723148268846091291e-01
9.524401513123197383e-01,2.692257762416321726e-02,2.692257762416321726e-02,9.727552388941078654e-01
1.001283235995002796e+00,3.908785018347692847e-02,2.695713805757029430e-02,1.037849815216456362e+00
1.050126320677685854e+00,6.297312832285917317e-02,4.626597182903938871e-02,1.009497801991956711e+00
1.098969405360369134e+00,6.877065442242388804e-02,7.122674922322473623e-02,1.013753129030552147e+00
1.147812490043051969e+00,9.288741507284084542e-02,8.583267468756179686e-02,1.057623162759751212e+00
1.196655574725735249e+00,1.488694195587458302e-01,1.263134468983297953e-01,1.002049085438982301e+00
1.245498659408418085e+00,1.755385401748845720e-01,1.690371127609999469e-01,1.018015175890765844e+00
1.294341744091101365e+00,2.252192590923049187e-01,2.335607131327606389e-01,1.044245777689552623e+00
