step,energy,ewmean,ewvar,pmove,locstd
0,107997.85,107997.85,0.0,0.9895752,774607.25
1,68947.2,104092.79,1.3724578e+08,0.9890869,502749.28
2,75126.14,101196.125,1.990372e+08,0.9883545,654598.25
3,121159.72,103192.484,2.1500253e+08,0.9884766,868290.94
4,77495.625,100622.8,2.5293184e+08,0.98833007,498902.03
5,84868.39,99047.36,2.4997677e+08,0.98859864,538275.56
6,71762.06,96318.83,2.9198294e+08,0.9880859,555348.2
7,75518.91,94238.836,3.0172195e+08,0.9885742,517872.72
8,101209.39,94935.89,2.7592272e+08,0.9877197,752959.06
9,89800.305,94422.33,2.5070414e+08,0.98796386,715266.6
10,113996.41,96379.734,2.6011672e+08,0.9872803,805204.6
11,71951.31,93936.89,2.8781232e+08,0.986499,388201.62
12,100016.805,94544.88,2.6235797e+08,0.9867676,665739.44
13,97641.83,94854.58,2.3698536e+08,0.98530275,686575.1
14,90963.79,94465.5,2.1464926e+08,0.9876465,791040.2
15,70972.82,92116.234,2.4285587e+08,0.9886963,518923.9
16,89747.59,91879.37,2.1907522e+08,0.9880859,720028.75
17,112735.8,93965.01,2.3631685e+08,0.98828125,826596.3
18,93103.65,93878.875,2.1275194e+08,0.98828125,741370.94
19,130889.914,97579.98,3.1476026e+08,0.988501,895026.0
20,96062.44,97428.22,2.834915e+08,0.9891602,652875.8
21,112241.5,98909.55,2.7489133e+08,0.98911136,834220.5
22,86863.11,97704.91,2.604627e+08,0.9888428,593995.9
23,69856.875,94920.1,3.0421258e+08,0.98955077,468413.6
24,128359.625,98264.055,3.7442947e+08,0.98923343,864967.06
25,95509.266,97988.58,3.376695e+08,0.9889404,671076.3
26,93935.92,97583.31,3.053807e+08,0.9907471,614992.94
27,83495.695,96174.55,2.9270413e+08,0.9887207,684433.75
28,78954.234,94452.516,2.9012224e+08,0.9897949,499757.44
29,107469.375,95754.2,2.763595e+08,0.99033207,858097.5
30,90497.09,95228.49,2.5121088e+08,0.9900879,774015.56
31,74049.125,93110.555,2.664607e+08,0.9911133,648174.6
32,79415.84,91741.086,2.5669368e+08,0.99052733,548688.1
33,64712.066,89038.19,2.9677542e+08,0.9892578,522345.88
34,119345.07,92068.875,3.4976352e+08,0.9907471,880530.44
35,80086.69,90870.66,3.277087e+08,0.9908447,595324.1
36,85341.96,90317.79,2.976888e+08,0.99035645,704413.75
37,87383.016,90024.31,2.6869507e+08,0.98964846,590607.9
38,76024.38,88624.32,2.5946539e+08,0.99055177,630029.1
39,86339.28,88395.81,2.3398878e+08,0.99003905,613965.44
40,86990.41,88255.27,2.1076766e+08,0.98959965,704501.0
41,78368.66,87266.61,1.9848795e+08,0.99033207,637939.75
42,108071.16,89347.06,2.175938e+08,0.9901611,896688.2
43,69475.66,87359.92,2.3137296e+08,0.99089354,412448.88
44,87897.336,87413.664,2.0826165e+08,0.9922363,764731.5
45,70850.05,85757.305,2.1212728e+08,0.9919678,571581.06
46,110395.625,88221.14,2.4554877e+08,0.99221194,843075.06
47,87290.375,88128.06,2.2107186e+08,0.99118656,696755.94
48,86810.81,87996.336,1.9912083e+08,0.9927002,633064.44
49,98840.05,89080.7,1.8979149e+08,0.9924561,651297.06
50,105713.016,90743.94,1.9570939e+08,0.9928711,869818.6
51,93648.17,91034.36,1.7689755e+08,0.99296874,651422.6
52,66988.375,88629.76,2.1124664e+08,0.99306643,455529.1
53,117581.086,91524.89,2.6555811e+08,0.9932129,882142.8
54,76002.84,89972.69,2.6068637e+08,0.99316406,580875.1
55,94708.2,90446.24,2.3663598e+08,0.9929199,728612.2
56,79568.07,89358.42,2.236225e+08,0.99296874,639750.56
57,84819.55,88904.53,2.0311437e+08,0.9930908,619346.25
58,71861.19,87200.195,2.0894573e+08,0.9928711,539412.8
59,83215.9,86801.766,1.8947986e+08,0.9930176,757150.2
60,110690.13,89190.6,2.2189074e+08,0.9918701,895645.5
61,65362.13,86807.76,2.508033e+08,0.99248046,514053.88
62,81413.0,86268.28,2.2834226e+08,0.99204105,534046.1
63,67951.0,84436.555,2.3570507e+08,0.9918457,537099.8
64,64744.297,82467.33,2.4703522e+08,0.9925049,586635.1
65,99855.414,84206.14,2.4954278e+08,0.9930908,820310.4
66,76213.78,83406.91,2.303375e+08,0.99257815,531338.5
67,71770.48,82243.266,2.1949034e+08,0.9931397,492240.72
68,84708.05,82489.74,1.9808806e+08,0.99257815,618996.7
69,87436.1,82984.375,1.8048123e+08,0.99328613,605092.9
70,81276.35,82813.57,1.6269566e+08,0.99362797,564674.56
71,96562.95,84188.51,1.634402e+08,0.99382323,813471.75
72,114431.11,87212.766,2.2941152e+08,0.9933594,923151.1
73,87734.25,87264.914,2.0649485e+08,0.99382323,598145.3
74,89738.05,87512.23,1.8639582e+08,0.99365234,651735.44
75,90276.92,87788.695,1.6844416e+08,0.99370116,635145.3
76,93145.53,88324.375,1.5418235e+08,0.9935059,664648.94
77,86451.98,88137.13,1.3907965e+08,0.9928711,692374.9
78,78806.33,87204.055,1.3300744e+08,0.9928223,598989.1
79,73528.67,85836.516,1.3653814e+08,0.9932373,487327.6
