layer,m1,m2,kx,ky,occupation
top,-4,-4,-3.61800627279,-3.61800627279,0.00297663830606
top,-4,-3,-3.61800627279,-2.71350470459,0.0171372438356
top,-4,-2,-3.61800627279,-1.8090031364,0.0194202693104
top,-4,-1,-3.61800627279,-0.904501568198,0.0264631228654
top,-4,0,-3.61800627279,0,0.0256898255599
top,-4,1,-3.61800627279,0.904501568198,0.022984777159
top,-4,2,-3.61800627279,1.8090031364,0.0133162144659
top,-4,3,-3.61800627279,2.71350470459,0.00993292659758
top,-4,4,-3.61800627279,3.61800627279,-0.00362402398216
top,-3,-4,-2.71350470459,-3.61800627279,0.00230262529196
top,-3,-3,-2.71350470459,-2.71350470459,0.0192870345095
top,-3,-2,-2.71350470459,-1.8090031364,0.0362617032686
top,-3,-1,-2.71350470459,-0.904501568198,0.086267148224
top,-3,0,-2.71350470459,0,0.123965798
top,-3,1,-2.71350470459,0.904501568198,0.0873719749139
top,-3,2,-2.71350470459,1.8090031364,0.0331585959832
top,-3,3,-2.71350470459,2.71350470459,0.0158360322991
top,-3,4,-2.71350470459,3.61800627279,0.000781302062028
top,-2,-4,-1.8090031364,-3.61800627279,0.0133686065127
top,-2,-3,-1.8090031364,-2.71350470459,0.0400115700582
top,-2,-2,-1.8090031364,-1.8090031364,0.145858380951
top,-2,-1,-1.8090031364,-0.904501568198,0.272047253432
top,-2,0,-1.8090031364,0,0.324756397554
top,-2,1,-1.8090031364,0.904501568198,0.254983285023
top,-2,2,-1.8090031364,1.8090031364,0.131631548193
top,-2,3,-1.8090031364,2.71350470459,0.0376138826483
top,-2,4,-1.8090031364,3.61800627279,0.0086760636671
top,-1,-4,-0.904501568198,-3.61800627279,0.0191701136358
top,-1,-3,-0.904501568198,-2.71350470459,0.0896905842052
top,-1,-2,-0.904501568198,-1.8090031364,0.268989623452
top,-1,-1,-0.904501568198,-0.904501568198,0.486274410862
top,-1,0,-0.904501568198,0,0.644614171368
top,-1,1,-0.904501568198,0.904501568198,0.503372795715
top,-1,2,-0.904501568198,1.8090031364,0.255050415596
top,-1,3,-0.904501568198,2.71350470459,0.084578922223
top,-1,4,-0.904501568198,3.61800627279,0.011800816415
top,0,-4,0,-3.61800627279,0.0214971757576
top,0,-3,0,-2.71350470459,0.121801011388
top,0,-2,0,-1.8090031364,0.328148045194
top,0,-1,0,-0.904501568198,0.644072260676
top,0,0,0,0,1.45722298047
top,0,1,0,0.904501568198,0.644072260676
top,0,2,0,1.8090031364,0.328148045194
top,0,3,0,2.71350470459,0.121801011388
top,0,4,0,3.61800627279,0.0214971757576
top,1,-4,0.904501568198,-3.61800627279,0.011800816415
top,1,-3,0.904501568198,-2.71350470459,0.084578922223
top,1,-2,0.904501568198,-1.8090031364,0.255050415596
top,1,-1,0.904501568198,-0.904501568198,0.503372795715
top,1,0,0.904501568198,0,0.644614171368
top,1,1,0.904501568198,0.904501568198,0.486274410862
top,1,2,0.904501568198,1.8090031364,0.268989623452
top,1,3,0.904501568198,2.71350470459,0.0896905842052
top,1,4,0.904501568198,3.61800627279,0.0191701136358
top,2,-4,1.8090031364,-3.61800627279,0.0086760636671
top,2,-3,1.8090031364,-2.71350470459,0.0376138826483
top,2,-2,1.8090031364,-1.8090031364,0.131631548193
top,2,-1,1.8090031364,-0.904501568198,0.254983285023
top,2,0,1.8090031364,0,0.324756397554
top,2,1,1.8090031364,0.904501568198,0.272047253432
top,2,2,1.8090031364,1.8090031364,0.145858380951
top,2,3,1.8090031364,2.71350470459,0.0400115700582
top,2,4,1.8090031364,3.61800627279,0.0133686065127
top,3,-4,2.71350470459,-3.61800627279,0.000781302062028
top,3,-3,2.71350470459,-2.71350470459,0.0158360322991
top,3,-2,2.71350470459,-1.8090031364,0.0331585959832
top,3,-1,2.71350470459,-0.904501568198,0.0873719749139
top,3,0,2.71350470459,0,0.123965798
top,3,1,2.71350470459,0.904501568198,0.086267148224
top,3,2,2.71350470459,1.8090031364,0.0362617032686
top,3,3,2.71350470459,2.71350470459,0.0192870345095
top,3,4,2.71350470459,3.61800627279,0.00230262529196
top,4,-4,3.61800627279,-3.61800627279,-0.00362402398216
top,4,-3,3.61800627279,-2.71350470459,0.00993292659758
top,4,-2,3.61800627279,-1.8090031364,0.0133162144659
top,4,-1,3.61800627279,-0.904501568198,0.022984777159
top,4,0,3.61800627279,0,0.0256898255599
