row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-4.13486431176,-4.13486431176,-4,-4,-4.13486431176,-4.13486431176,0.0161077722778,0
-4,-4,-4.13486431176,-4.13486431176,-4,-3,-4.13486431176,-3.10114823382,-0.00478917962818,-0.00354799137966
-4,-4,-4.13486431176,-4.13486431176,-4,-2,-4.13486431176,-2.06743215588,-0.00461517293226,-0.012712471263
-4,-4,-4.13486431176,-4.13486431176,-4,-1,-4.13486431176,-1.03371607794,0.0132767190914,0.0126778255621
-4,-4,-4.13486431176,-4.13486431176,-4,0,-4.13486431176,0,0.00193039905513,0.011385606316
-4,-4,-4.13486431176,-4.13486431176,-4,1,-4.13486431176,1.03371607794,0.0086405146289,0.00197952125281
-4,-4,-4.13486431176,-4.13486431176,-4,2,-4.13486431176,2.06743215588,0.0183748033907,0.0141257841929
-4,-4,-4.13486431176,-4.13486431176,-4,3,-4.13486431176,3.10114823382,-0.006887813247,0.00792698628769
-4,-4,-4.13486431176,-4.13486431176,-4,4,-4.13486431176,4.13486431176,-0.00969689881308,0.00519549399561
-4,-4,-4.13486431176,-4.13486431176,-3,-4,-3.10114823382,-4.13486431176,-0.000882327619868,-0.00757154663102
-4,-4,-4.13486431176,-4.13486431176,-3,-3,-3.10114823382,-3.10114823382,0.00607750073617,0.000570737355463
-4,-4,-4.13486431176,-4.13486431176,-3,-2,-3.10114823382,-2.06743215588,-0.00987759790409,-0.0143078373119
-4,-4,-4.13486431176,-4.13486431176,-3,-1,-3.10114823382,-1.03371607794,-0.0124326540629,-0.0144361273977
-4,-4,-4.13486431176,-4.13486431176,-3,0,-3.10114823382,0,0.0135466868474,0.0128841646668
-4,-4,-4.13486431176,-4.13486431176,-3,1,-3.10114823382,1.03371607794,0.00389490727906,0.00564559298753
-4,-4,-4.13486431176,-4.13486431176,-3,2,-3.10114823382,2.06743215588,0.0127480141248,-0.0353391583336
-4,-4,-4.13486431176,-4.13486431176,-3,3,-3.10114823382,3.10114823382,0.0109964435521,-0.0103636165846
-4,-4,-4.13486431176,-4.13486431176,-3,4,-3.10114823382,4.13486431176,-0.00711109421692,0.0137083932178
-4,-4,-4.13486431176,-4.13486431176,-2,-4,-2.06743215588,-4.13486431176,-0.00736564525783,0.0172532480051
-4,-4,-4.13486431176,-4.13486431176,-2,-3,-2.06743215588,-3.10114823382,0.0105138726668,0.00308776522391
-4,-4,-4.13486431176,-4.13486431176,-2,-2,-2.06743215588,-2.06743215588,-0.0151533543732,-0.00302914821474
-4,-4,-4.13486431176,-4.13486431176,-2,-1,-2.06743215588,-1.03371607794,-0.0313644883743,-0.00383946753464
-4,-4,-4.13486431176,-4.13486431176,-2,0,-2.06743215588,0,0.0248214630995,-0.00422904923348
-4,-4,-4.13486431176,-4.13486431176,-2,1,-2.06743215588,1.03371607794,-0.0148744993374,0.018556037875
-4,-4,-4.13486431176,-4.13486431176,-2,2,-2.06743215588,2.06743215588,-0.00910436363244,-0.00383362015022
-4,-4,-4.13486431176,-4.13486431176,-2,3,-2.06743215588,3.10114823382,0.0047421882092,-0.00376539820568
-4,-4,-4.13486431176,-4.13486431176,-2,4,-2.06743215588,4.13486431176,0.00365676018667,0.0111046651414
-4,-4,-4.13486431176,-4.13486431176,-1,-4,-1.03371607794,-4.13486431176,0.0125482790384,0.0115517229061
-4,-4,-4.13486431176,-4.13486431176,-1,-3,-1.03371607794,-3.10114823382,-0.00468914122582,-0.0172930050893
-4,-4,-4.13486431176,-4.13486431176,-1,-2,-1.03371607794,-2.06743215588,0.00383100741808,-0.0205740242371
-4,-4,-4.13486431176,-4.13486431176,-1,-1,-1.03371607794,-1.03371607794,-0.0171974630805,-0.000414034247624
-4,-4,-4.13486431176,-4.13486431176,-1,0,-1.03371607794,0,-0.0635196780832,-0.00591653908654
-4,-4,-4.13486431176,-4.13486431176,-1,1,-1.03371607794,1.03371607794,0.0243518783525,-0.0180189473004
-4,-4,-4.13486431176,-4.13486431176,-1,2,-1.03371607794,2.06743215588,0.0271579137452,-0.0109465520999
-4,-4,-4.13486431176,-4.13486431176,-1,3,-1.03371607794,3.10114823382,0.00327728918058,-0.0195404533563
-4,-4,-4.13486431176,-4.13486431176,-1,4,-1.03371607794,4.13486431176,-0.00355179256516,-0.0257563709898
-4,-4,-4.13486431176,-4.13486431176,0,-4,0,-4.13486431176,0.00810660247832,0.00150983626004
-4,-4,-4.13486431176,-4.13486431176,0,-3,0,-3.10114823382,0.0117336442234,0.0100579348893
-4,-4,-4.13486431176,-4.13486431176,0,-2,0,-2.06743215588,-0.0466408634639,-0.0152836217534
-4,-4,-4.13486431176,-4.13486431176,0,-1,0,-1.03371607794,-0.0133090520431,-0.0254155899179
-4,-4,-4.13486431176,-4.13486431176,0,0,0,0,-0.0459363562274,0.0862581847821
-4,-4,-4.13486431176,-4.13486431176,0,1,0,1.03371607794,-0.00247056590533,0.0303577029514
-4,-4,-4.13486431176,-4.13486431176,0,2,0,2.06743215588,0.0155689900977,-0.0319486042976
-4,-4,-4.13486431176,-4.13486431176,0,3,0,3.10114823382,-0.00241887561978,0.00772848966327
-4,-4,-4.13486431176,-4.13486431176,0,4,0,4.13486431176,-0.0287067956856,0.00135476226442
-4,-4,-4.13486431176,-4.13486431176,1,-4,1.03371607794,-4.13486431176,0.00705906247337,0.00404786794713
-4,-4,-4.13486431176,-4.13486431176,1,-3,1.03371607794,-3.10114823382,0.0327067699157,0.00479065354231
-4,-4,-4.13486431176,-4.13486431176,1,-2,1.03371607794,-2.06743215588,0.00793740829283,0.0128889650885
-4,-4,-4.13486431176,-4.13486431176,1,-1,1.03371607794,-1.03371607794,0.0269478547345,-0.0363920789955
-4,-4,-4.13486431176,-4.13486431176,1,0,1.03371607794,0,-0.000487350696576,0.0181324791134
