layer,eigen_index,occupation,fraction
top,0,1.49690058374,0.124741715311
top,1,1.331232118,0.110936009834
top,2,1.24114553583,0.103428794653
top,3,1.11402582325,0.0928354852707
top,4,0.974998216353,0.0812498513627
top,5,0.917091239807,0.0764242699839
top,6,0.903186394467,0.0752655328723
top,7,0.864110076117,0.0720091730098
top,8,0.7875817375,0.0656318114583
top,9,0.732852869309,0.0610710724424
top,10,0.692854906464,0.057737908872
top,11,0.266506034922,0.0222088362435
top,12,0.151229867314,0.0126024889428
top,13,0.145634057219,0.0121361714349
top,14,0.142625329703,0.0118854441419
top,15,0.129308473911,0.0107757061593
top,16,0.108587895786,0.00904899131547
top,17,0.102055536881,0.00850462807338
top,18,0.0881341159297,0.00734450966081
top,19,0.083419878928,0.00695165657733
top,20,0.0772331038922,0.00643609199102
top,21,0.0727241181836,0.00606034318196
top,22,0.0643891733199,0.00536576444333
top,23,0.0631632584229,0.00526360486857
top,24,0.0605204398425,0.00504336998687
top,25,0.055886475034,0.00465720625283
top,26,0.0488911130278,0.00407425941899
top,27,0.0456689906432,0.00380574922027
top,28,0.0447799945639,0.00373166621366
top,29,0.0408782459824,0.00340652049854
top,30,0.0401136186331,0.00334280155275
top,31,0.0360763626322,0.00300636355269
top,32,0.0336402058432,0.00280335048694
top,33,0.0313091875137,0.00260909895948
top,34,0.0288719883592,0.00240599902994
top,35,0.0251425501719,0.00209521251433
top,36,0.0223143742084,0.00185953118404
top,37,0.0201568922939,0.00167974102449
top,38,0.016895661739,0.00140797181159
top,39,0.0139841905022,0.00116534920852
top,40,0.0129622169661,0.00108018474718
top,41,0.0114121801844,0.000951015015363
top,42,0.0103580629993,0.000863171916611
top,43,0.00932163622203,0.000776803018503
top,44,0.00745556498268,0.00062129708189
top,45,0.0069940482776,0.000582837356467
top,46,0.00685801358952,0.00057150113246
top,47,0.00515239931997,0.000429366609997
top,48,0.0049453279856,0.000412110665467
top,49,0.00417630096359,0.000348025080299
top,50,0.00335455084185,0.000279545903487
top,51,0.00299630516368,0.000249692096973
top,52,0.00182020108154,0.000151683423462
