step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,121174.66,121174.66,0.0,0.3947754,850495.56,0.040570065
1,146264.28,123683.62,5.6654036e+07,0.398584,1.0598382e+06,0.040570065
2,160382.8,127353.53,1.722033e+08,0.4077637,1.1193766e+06,0.040570065
3,129065.32,127524.71,1.5524669e+08,0.4008789,916700.3,0.040570065
4,144272.73,129199.516,1.6496669e+08,0.40698242,1.1003648e+06,0.040570065
5,88249.66,125104.53,2.993902e+08,0.4102539,712084.25,0.040388424
6,79435.28,120537.61,4.5716243e+08,0.40756837,548877.0,0.040388424
7,59543.367,114438.19,7.4627296e+08,0.4133789,383213.1,0.040388424
8,75996.36,110594.01,8.046453e+08,0.40405273,634221.25,0.040388424
9,68220.81,106356.69,8.8577466e+08,0.40805665,658046.8,0.040388424
10,59243.973,101645.414,9.9696186e+08,0.40073243,555695.7,0.040188458
11,67833.41,98264.21,1.00015834e+09,0.41513672,592015.75,0.040188458
12,68005.766,95238.37,9.825441e+08,0.41210938,723405.2,0.040188458
13,36882.434,89402.77,1.190777e+09,0.41513672,279233.84,0.040188458
14,34660.555,83928.555,1.3414031e+09,0.41489258,310477.62,0.040188458
15,25472.773,78082.98,1.5147997e+09,0.4116699,240331.58,0.040011358
16,29072.164,73181.9,1.579505e+09,0.4169922,458491.8,0.040011358
17,30199.904,68883.7,1.5878252e+09,0.41430664,568838.06,0.040011358
18,11957.748,63191.11,1.7206934e+09,0.41655272,95199.195,0.040011358
19,22055.36,59077.535,1.7009175e+09,0.4107422,461119.4,0.040011358
20,12558.51,54425.633,1.7255875e+09,0.4092285,244506.11,0.039830178
21,12674.5,50250.52,1.7099128e+09,0.417041,332173.75,0.039830178
22,12997.879,46525.254,1.6638199e+09,0.41586915,274624.47,0.039830178
23,3937.0408,42266.434,1.660676e+09,0.41479492,23923.725,0.039830178
24,5656.9355,38605.484,1.6152314e+09,0.41293946,57571.46,0.039830178
25,9603.125,35705.25,1.5294104e+09,0.41088867,247108.81,0.039653108
26,2936.4014,32428.365,1.473111e+09,0.4201172,13008.308,0.039653108
27,2626.9863,29448.227,1.4057308e+09,0.4145996,6128.2153,0.039653108
28,4219.6216,26925.365,1.3224411e+09,0.41489258,83328.305,0.039653108
29,2681.9102,24501.02,1.243094e+09,0.41865236,5853.2866,0.039653108
30,2749.4448,22325.861,1.1613664e+09,0.4222168,3725.323,0.03949919
31,11802.521,21273.527,1.05519635e+09,0.41870117,417700.78,0.03949919
32,3233.9287,19469.568,9.7896506e+08,0.41791993,25933.38,0.03949919
33,2560.6309,17778.674,9.0680064e+08,0.42763674,2841.3938,0.03949919
34,2539.8223,16254.789,8.370206e+08,0.4237305,793.4894,0.03949919
35,2563.484,14885.658,7.701892e+08,0.41860354,690.52094,0.039338764
36,2532.266,13650.319,7.0690477e+08,0.42177734,602.6421,0.039338764
37,2550.205,12540.308,6.473034e+08,0.41435546,267.46838,0.039338764
38,2551.2827,11541.405,5.915533e+08,0.41064453,67.02033,0.039338764
39,2575.1992,10644.785,5.396333e+08,0.40297854,1189.4579,0.039338764
40,2550.9731,9835.404,4.9156582e+08,0.4057129,51.71391,0.039153747
41,2548.833,9106.747,4.471877e+08,0.39677733,45.602196,0.039153747
42,2549.69,8451.041,4.0633846e+08,0.40356445,22.868748,0.039153747
43,2547.0322,7860.64,3.6884176e+08,0.39233398,18.908628,0.039153747
44,2548.3613,7329.412,3.3449738e+08,0.39829102,14.147153,0.039153747
45,2547.788,6851.2495,3.0310538e+08,0.3978516,14.52692,0.03895428
46,2547.8423,6420.9087,2.7446157e+08,0.3938965,14.22106,0.03895428
47,2547.637,6033.5815,2.483656e+08,0.390625,13.377174,0.03895428
48,2547.7168,5684.995,2.2462264e+08,0.3979004,12.80769,0.03895428
49,2547.5708,5371.253,2.0304627e+08,0.40229493,12.559154,0.03895428
50,2547.2275,5088.8506,1.834594e+08,0.40068358,12.509222,0.038761325
51,2547.4155,4834.707,1.6569475e+08,0.39765626,11.818656,0.038761325
52,2547.2852,4605.965,1.4959618e+08,0.3955078,12.348998,0.038761325
53,2547.7717,4400.1455,1.3501781e+08,0.398584,12.019611,0.038761325
54,2547.0713,4214.838,1.2182508e+08,0.3987793,12.54244,0.038761325
55,2547.4749,4048.1016,1.09892776e+08,0.40717775,11.452138,0.038581844
56,2547.0825,3897.9998,9.910627e+07,0.4001953,11.207913,0.038581844
57,2547.2622,3762.926,8.935985e+07,0.40063477,10.910017,0.038581844
58,2547.1597,3641.3494,8.055689e+07,0.39765626,11.084409,0.038581844
59,2547.2078,3531.9353,7.2608936e+07,0.40039062,10.800944,0.038581844
60,2547.1475,3433.4565,6.543533e+07,0.40302736,10.576855,0.038395226
61,2547.1147,3344.8223,5.8962496e+07,0.40307617,10.780998,0.038395226
62,2547.1895,3265.059,5.3123504e+07,0.40014648,10.739293,0.038395226
63,2547.085,3193.2617,4.7857544e+07,0.4011719,11.098262,0.038395226
64,2546.936,3128.6292,4.3109384e+07,0.3996582,10.973458,0.038395226
65,2547.3184,3070.498,3.8828856e+07,0.40166014,10.832868,0.038206905
66,2547.204,3018.1687,3.4970616e+07,0.40419924,10.936373,0.038206905
67,2547.4424,2971.0962,3.1493498e+07,0.40395507,10.801436,0.038206905
68,2547.025,2928.689,2.8360334e+07,0.4010254,11.044936,0.038206905
69,2547.4397,2890.564,2.5537382e+07,0.40532225,10.405362,0.038206905
70,2546.3643,2856.144,2.2994306e+07,0.40634766,11.011943,0.03802842
71,2546.5083,2825.1804,2.0703504e+07,0.40976563,10.581214,0.03802842
72,2546.869,2797.3494,1.8640124e+07,0.4069336,11.286703,0.03802842
73,2546.7935,2772.2937,1.6781762e+07,0.39926758,10.779089,0.03802842
74,2547.0073,2749.7651,1.5108154e+07,0.40805665,10.675277,0.03802842
75,2546.7415,2729.463,1.3601048e+07,0.39897463,11.10016,0.037836805
76,2547.0479,2711.2214,1.2243938e+07,0.41264647,10.416191,0.037836805
77,2546.8445,2694.7837,1.1021976e+07,0.4104004,10.783333,0.037836805
78,2546.98,2680.0034,9.921745e+06,0.40839845,10.391577,0.037836805
79,2546.8071,2666.6838,8.931167e+06,0.40366212,10.540173,0.037836805
80,2546.569,2654.6724,8.039349e+06,0.4080078,10.61457,0.037663173
81,2546.7578,2643.8809,7.236462e+06,0.39970705,11.189051,0.037663173
82,2546.6707,2634.16,6.513666e+06,0.40717775,10.691588,0.037663173
83,2546.694,2625.4133,5.8629875e+06,0.41308594,10.480406,0.037663173
84,2547.0012,2617.572,5.277242e+06,0.41372073,10.486849,0.037663173
85,2546.8818,2610.503,4.749967e+06,0.40454102,10.444319,0.037483837
86,2547.0327,2604.156,4.275333e+06,0.41171876,10.595302,0.037483837
87,2546.8193,2598.4224,3.8480952e+06,0.4057129,10.395327,0.037483837
88,2546.9429,2593.2744,3.4635242e+06,0.4161133,10.714553,0.037483837
89,2546.9348,2588.6404,3.117365e+06,0.42036134,10.262514,0.037483837
90,2546.7476,2584.4512,2.8057865e+06,0.40278322,10.479666,0.037302077
91,2546.6143,2580.6675,2.5253368e+06,0.4159668,10.40141,0.037302077
92,2546.7441,2577.2751,2.2729065e+06,0.41533202,11.034827,0.037302077
93,2546.793,2574.227,2.0456995e+06,0.42075196,10.404031,0.037302077
94,2546.437,2571.448,1.841199e+06,0.41137695,10.632834,0.037302077
95,2546.4346,2568.9468,1.6571354e+06,0.40825194,9.725167,0.03713135
96,2546.2861,2566.6807,1.491468e+06,0.41904297,10.206061,0.03713135
97,2546.5552,2564.6682,1.3423576e+06,0.4234375,10.201804,0.03713135
98,2546.4717,2562.8486,1.2081516e+06,0.4180664,9.776595,0.03713135
99,2546.1367,2561.1775,1.0873615e+06,0.4206543,10.262352,0.03713135
100,2546.4897,2559.7087,978644.8,0.41625977,10.07867,0.0369762
101,2546.3418,2558.372,880796.4,0.42084962,10.031087,0.0369762
102,2546.7559,2557.2104,792728.9,0.4236328,10.023956,0.0369762
103,2546.526,2556.142,713466.25,0.41669923,10.113157,0.0369762
104,2546.4907,2555.177,642128.0,0.42578125,9.964503,0.0369762
105,2546.5308,2554.3125,577921.94,0.41616213,10.549748,0.036821526
106,2546.5508,2553.5364,520135.12,0.4195801,10.896616,0.036821526
107,2546.606,2552.8433,468125.94,0.4258789,9.698534,0.036821526
108,2546.2905,2552.188,421317.2,0.42001954,10.269913,0.036821526
109,2546.2456,2551.5938,379188.62,0.41840822,10.240809,0.036821526
110,2546.4243,2551.077,341272.2,0.42094728,10.521848,0.036676265
111,2546.575,2550.6267,307146.78,0.42050782,10.566958,0.036676265
112,2546.5066,2550.2146,276433.62,0.42470706,9.978476,0.036676265
113,2546.8794,2549.881,248791.27,0.4225586,9.760696,0.036676265
114,2547.0935,2549.6023,223912.84,0.42290038,9.771348,0.036676265
115,2546.5752,2549.2996,201522.39,0.41499025,9.981067,0.0365207
116,2546.5376,2549.0234,181370.83,0.42729494,10.146619,0.0365207
117,2546.4668,2548.7678,163234.33,0.429834,10.278393,0.0365207
118,2546.09,2548.5,146911.53,0.42661133,10.281437,0.0365207
119,2546.1729,2548.2673,132220.86,0.42421877,9.776873,0.0365207
120,2546.1426,2548.055,118999.18,0.42456055,10.230681,0.036383204
121,2546.0337,2547.8528,107099.625,0.42749023,9.972623,0.036383204
122,2546.213,2547.6887,96389.9,0.4272461,10.099036,0.036383204
123,2546.069,2547.5269,86751.15,0.42744142,9.992554,0.036383204
124,2545.9648,2547.3706,78076.25,0.43203127,10.099001,0.036383204
125,2546.1155,2547.245,70268.766,0.43354493,9.753231,0.036262512
126,2546.2207,2547.1426,63241.98,0.43676758,10.3469515,0.036262512
127,2546.3994,2547.0684,56917.832,0.4350586,10.4611435,0.036262512
128,2546.3179,2546.9934,51226.098,0.4270508,10.198206,0.036262512
129,2546.3955,2546.9336,46103.52,0.42529297,10.336594,0.036262512
130,2546.4165,2546.8818,41493.19,0.42963868,10.499244,0.03613516
131,2546.6147,2546.8552,37343.88,0.43129885,10.090496,0.03613516
132,2546.3047,2546.8003,33609.52,0.4256836,10.62842,0.03613516
133,2546.9844,2546.8186,30248.57,0.43271485,9.935321,0.03613516
134,2546.3076,2546.7676,27223.736,0.42812502,10.581347,0.03613516
135,2546.339,2546.7246,24501.377,0.4277832,10.183916,0.03600492
136,2546.1904,2546.6711,22051.266,0.42934573,10.051233,0.03600492
137,2546.807,2546.6848,19846.14,0.4302246,10.818575,0.03600492
138,2546.3262,2546.649,17861.54,0.4291504,10.115808,0.03600492
139,2546.6812,2546.652,16075.385,0.43564454,10.139424,0.03600492
140,2546.2327,2546.61,14467.861,0.43427736,10.38617,0.035886794
141,2546.4795,2546.5972,13021.076,0.43759766,10.120755,0.035886794
142,2546.4705,2546.5845,11718.97,0.42622072,9.981183,0.035886794
143,2546.65,2546.591,10547.072,0.4275879,9.961788,0.035886794
144,2546.69,2546.601,9492.365,0.43242186,10.201082,0.035886794
145,2546.7185,2546.6128,8543.129,0.43735352,10.265867,0.03577456
146,2546.4612,2546.5977,7688.8174,0.43354493,10.129967,0.03577456
147,2546.4868,2546.5867,6919.937,0.42631835,10.134795,0.03577456
148,2546.4807,2546.5762,6227.944,0.43671876,10.507093,0.03577456
149,2546.3333,2546.5518,5605.155,0.43320313,9.944387,0.03577456
150,2546.702,2546.567,5044.6416,0.43525392,10.127777,0.035658937
151,2546.7114,2546.5813,4540.179,0.4399414,9.857781,0.035658937
152,2546.1963,2546.5427,4086.1743,0.43759766,9.803202,0.035658937
153,2546.2407,2546.5125,3677.565,0.4369141,9.798962,0.035658937
154,2546.224,2546.4836,3309.816,0.4369629,9.928599,0.035658937
155,2546.5415,2546.4895,2978.8345,0.43657225,9.519584,0.035546027
156,2546.2446,2546.465,2680.9565,0.43984377,10.080195,0.035546027
157,2546.3328,2546.452,2412.8623,0.43588868,9.97027,0.035546027
158,2545.937,2546.4004,2171.5999,0.44091797,9.6701765,0.035546027
159,2546.2852,2546.389,1954.4409,0.43613282,10.065678,0.035546027
160,2546.5156,2546.4016,1758.9982,0.43964845,9.99854,0.035438918
161,2546.3918,2546.4006,1583.0983,0.4428711,9.831745,0.035438918
162,2546.3022,2546.3909,1424.7893,0.4398926,9.781911,0.035438918
163,2546.2688,2546.3787,1282.3116,0.43525392,10.048538,0.035438918
164,2546.2234,2546.363,1154.0826,0.43422854,10.0495205,0.035438918
165,2546.0405,2546.3308,1038.6837,0.4451172,9.60916,0.035341803
166,2546.191,2546.317,934.8171,0.43945312,10.335495,0.035341803
167,2545.8774,2546.273,841.3527,0.4416504,9.998239,0.035341803
168,2545.7861,2546.2244,757.2388,0.4345215,9.768044,0.035341803
169,2546.0054,2546.2024,681.5192,0.4447754,9.496974,0.035341803
170,2546.0254,2546.1846,613.3701,0.43857422,9.840979,0.035233423
171,2546.2021,2546.1863,552.03314,0.44174805,9.768451,0.035233423
172,2546.0474,2546.1724,496.83157,0.44248047,9.884955,0.035233423
173,2546.435,2546.1987,447.1546,0.4404297,9.891633,0.035233423
174,2546.105,2546.1895,402.43994,0.4369141,10.12689,0.035233423
175,2546.248,2546.1953,362.19623,0.4363281,9.57284,0.035121433
176,2546.146,2546.1904,325.9768,0.4404297,9.968717,0.035121433
177,2546.2551,2546.1968,293.37952,0.43828124,9.90047,0.035121433
178,2546.3027,2546.2073,264.04257,0.43759766,10.156737,0.035121433
179,2546.4468,2546.2312,237.64348,0.44267577,9.758159,0.035121433
180,2546.3755,2546.2456,213.881,0.44160157,9.983473,0.035019033
181,2546.2188,2546.243,192.49297,0.4453125,9.538299,0.035019033
182,2546.1584,2546.2344,173.24431,0.445459,9.943505,0.035019033
183,2546.8809,2546.299,155.95749,0.44223633,10.296833,0.035019033
184,2546.4866,2546.3179,140.3649,0.4465332,10.057781,0.035019033
185,2546.7622,2546.3623,126.346176,0.44780272,9.698049,0.034927752
186,2546.6306,2546.3892,113.71804,0.44589844,10.507961,0.034927752
187,2546.6658,2546.4167,102.35312,0.44658202,9.282603,0.034927752
188,2546.6392,2546.439,92.12225,0.4442383,9.565797,0.034927752
189,2546.6226,2546.4573,82.91306,0.44458008,9.808883,0.034927752
190,2546.5847,2546.47,74.623215,0.45039064,9.8957,0.03484122
191,2546.7595,2546.499,67.168434,0.45214844,9.705004,0.03484122
192,2546.6118,2546.5103,60.452736,0.44487303,9.714013,0.03484122
193,2546.3833,2546.4976,54.40891,0.4411621,9.521742,0.03484122
194,2546.614,2546.5093,48.96924,0.4508301,9.868928,0.03484122
195,2546.7583,2546.5342,44.077896,0.44570315,10.041856,0.03474676
196,2546.7666,2546.5574,39.67497,0.44501954,10.1811695,0.03474676
197,2546.353,2546.5369,35.71123,0.44853514,10.29045,0.03474676
198,2546.1694,2546.5,32.152256,0.44887698,9.626455,0.03474676
199,2546.382,2546.4883,28.938282,0.44638672,10.278516,0.03474676
200,2546.6636,2546.5059,26.047218,0.44682616,10.117784,0.0346545
201,2546.7046,2546.5256,23.44605,0.45083007,9.704778,0.0346545
202,2546.646,2546.5376,21.102749,0.45004883,10.463786,0.0346545
203,2546.5317,2546.537,18.992477,0.4464844,11.110334,0.0346545
204,2546.3032,2546.5137,17.098152,0.44970703,10.381879,0.0346545
205,2546.6438,2546.5266,15.389861,0.4473633,11.430082,0.034563415
206,2546.122,2546.486,13.865603,0.4510254,10.7185135,0.034563415
207,2546.5398,2546.4915,12.479302,0.4534668,9.76682,0.034563415
208,2546.3354,2546.4758,11.233562,0.4453125,10.97347,0.034563415
209,2546.7747,2546.5056,10.118243,0.44765627,10.358273,0.034563415
210,2546.4487,2546.5,9.1067095,0.4459961,10.076639,0.03447022
211,2546.8694,2546.5369,8.208318,0.45839846,10.015091,0.03447022
212,2546.5242,2546.5356,7.3875003,0.45092773,10.279963,0.03447022
213,2546.1953,2546.5017,6.6591744,0.44887698,10.17085,0.03447022
214,2546.729,2546.5244,5.9979067,0.45092773,10.242449,0.03447022
215,2546.64,2546.536,5.3993163,0.45966798,11.251816,0.03440078
216,2546.3445,2546.5168,4.862682,0.45585936,10.453687,0.03440078
217,2546.816,2546.5469,4.384464,0.45649415,11.673218,0.03440078
218,2546.4282,2546.535,3.9472842,0.45166016,10.802741,0.03440078
219,2546.8003,2546.5615,3.5588942,0.46049803,10.323414,0.03440078
220,2546.581,2546.5635,3.203039,0.4540039,10.625515,0.03432175
221,2546.7188,2546.579,2.8849049,0.45791015,10.953937,0.03432175
222,2546.2705,2546.5483,2.604985,0.4489746,10.242654,0.03432175
223,2546.6018,2546.5537,2.3447437,0.4540039,10.345065,0.03432175
224,2546.415,2546.5398,2.112,0.4546875,9.836678,0.03432175
225,2546.316,2546.5173,1.9053108,0.45170897,10.389467,0.034238987
226,2546.2397,2546.4895,1.7217145,0.45415038,10.047691,0.034238987
