layer,eigen_index,occupation,fraction
top,0,1.51180462396,0.125983718663
top,1,1.31153626304,0.109294688586
top,2,1.23014955366,0.102512462805
top,3,1.02897910044,0.0857482583698
top,4,0.950863837039,0.0792386530866
top,5,0.788218400434,0.0656848667028
top,6,0.77008172302,0.0641734769183
top,7,0.73789799865,0.0614914998875
top,8,0.700642905869,0.0583869088225
top,9,0.662943144952,0.0552452620793
top,10,0.53211245418,0.044342704515
top,11,0.466814514057,0.0389012095048
top,12,0.16461080238,0.013717566865
top,13,0.157937169001,0.0131614307501
top,14,0.154211610957,0.0128509675797
top,15,0.135319245282,0.0112766037735
top,16,0.126329018532,0.010527418211
top,17,0.118490026767,0.00987416889721
top,18,0.108998476944,0.00908320641196
top,19,0.096909550901,0.00807579590842
top,20,0.092721291902,0.00772677432517
top,21,0.0875703172166,0.00729752643472
top,22,0.0804212629827,0.00670177191522
top,23,0.0794579526559,0.00662149605466
top,24,0.0729929052911,0.00608274210759
top,25,0.0670849056804,0.0055904088067
top,26,0.0620225211684,0.0051685434307
top,27,0.0544221920097,0.00453518266747
top,28,0.048835443271,0.00406962027258
top,29,0.0463740127999,0.00386450106666
top,30,0.0441227055475,0.00367689212896
top,31,0.0373588858416,0.0031132404868
top,32,0.0339566244566,0.00282971870472
top,33,0.0310396085085,0.00258663404237
top,34,0.0269297803542,0.00224414836285
top,35,0.0261632718314,0.00218027265262
top,36,0.0216727246335,0.00180606038613
top,37,0.0203154678439,0.00169295565366
top,38,0.0186323862851,0.00155269885709
top,39,0.0171207776962,0.00142673147468
top,40,0.0153531260822,0.00127942717352
top,41,0.0123287153174,0.00102739294312
top,42,0.0112809636033,0.000940080300277
top,43,0.0105643963118,0.000880366359316
top,44,0.00867984832418,0.000723320693681
top,45,0.00738613979857,0.000615511649881
top,46,0.00691494926514,0.000576245772095
top,47,0.00625732352721,0.000521443627268
top,48,0.00542534093278,0.000452111744399
top,49,0.00421680196843,0.000351400164035
top,50,0.0033822902115,0.000281857517625
top,51,0.00275113186604,0.000229260988836
top,52,0.0025984934378,0.000216541119817
top,53,0.00170538273425,0.000142115227854
top,54,0.000882831470217,7.35692891848e-05
top,55,-0.000224212368982,-1.86843640819e-05
top,56,-0.000904195074105,-7.53495895087e-05
top,57,-0.00203486168168,-0.000169571806807
top,58,-0.00226801224127,-0.000189001020106
top,59,-0.00255894998369,-0.000213245831974
top,60,-0.00358150569535,-0.000298458807946
top,61,-0.00465202145613,-0.000387668454677
top,62,-0.00639397310567,-0.000532831092139
top,63,-0.00777657121373,-0.000648047601144
top,64,-0.00970187065125,-0.000808489220937
top,65,-0.01131670713,-0.000943058927498
top,66,-0.0127140567361,-0.00105950472801
top,67,-0.0139074345918,-0.00115895288265
top,68,-0.0185754292928,-0.00154795244107
top,69,-0.0236926682202,-0.00197438901835
top,70,-0.0268903956644,-0.00224086630537
top,71,-0.0316050927796,-0.00263375773163
top,72,-0.0417751016967,-0.00348125847472
top,73,-0.0476335750205,-0.00396946458504
top,74,-0.0543205273061,-0.00452671060884
top,75,-0.0623483452046,-0.00519569543372
top,76,-0.0819355968882,-0.00682796640735
top,77,-0.0883281228827,-0.00736067690689
top,78,-0.108175924704,-0.00901466039197
top,79,-0.134701920328,-0.0112251600273
top,80,-0.15072226555,-0.0125601887958
bottom,0,1.57171804762,0.130976503968
bottom,1,1.3087452766,0.109062106384
bottom,2,1.16246350893,0.0968719590771
bottom,3,1.00577846174,0.0838148718115
bottom,4,0.966531651203,0.0805443042669
bottom,5,0.858853448145,0.0715711206788
bottom,6,0.751594994569,0.0626329162141
bottom,7,0.73447386506,0.0612061554216
