r,top_top,bottom_bottom,top_bottom
1.628102822756102158e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.289319952702881578e-01
4.884308468268306475e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132873726869393805e+00
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049980527342364578e+00
1.139671975929271441e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.355089660907540683e-01
1.465292540480492012e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.333160243043239213e-01
1.790913105031712305e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.118251947973171623e-01
2.116533669582932875e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.543345278881012472e-01
2.442154234134153168e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.873501099219432753e-01
2.767774798685374016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.023974817686825300e+00
3.093395363236594031e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.292763946977439238e-01
3.419015927787814602e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999814546117775649e-01
3.744636492339035172e-01,2.402701435566050817e-03,0.000000000000000000e+00,1.028356214422269765e+00
4.070257056890255187e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003560335607229126e+00
4.395877621441475758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.024396206500689965e+00
4.721498185992696328e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.823320541651342497e-01
5.047118750543916343e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.938270695982494018e-01
5.372739315095136359e-01,5.023830274365381938e-03,0.000000000000000000e+00,1.024861375970537836e+00
5.698359879646357484e-01,6.315672344916467389e-03,1.578918086229116847e-03,1.003402443798603771e+00
6.023980444197578610e-01,7.467855813245851543e-03,4.480713487947511273e-03,9.991991078122949288e-01
6.349601008748798625e-01,1.558675546662077749e-02,4.250933309078394097e-03,1.020932483063660801e+00
6.675221573300018640e-01,1.078285522302815588e-02,2.021785354317779185e-02,1.041219457473656407e+00
7.000842137851239766e-01,2.184782003037971307e-02,2.570331768279966039e-02,1.008212636107816751e+00
7.326462702402459781e-01,2.824509020920973335e-02,2.824509020920973335e-02,9.511227116101277357e-01
7.652083266953679797e-01,4.350423237588751241e-02,5.173476282537974036e-02,1.011767350255437847e+00
7.977703831504900922e-01,6.766791798124820179e-02,6.428452208218579655e-02,9.749819182464845024e-01
8.303324396056120937e-01,1.148585509786279463e-01,8.668569885179468193e-02,1.046188028017597027e+00
8.628944960607340953e-01,1.272071741169498449e-01,1.584876267686588236e-01,1.018700074690655821e+00
8.954565525158562078e-01,2.009532109746155482e-01,1.748292935479155152e-01,1.014311332394371989e+00
9.280186089709782093e-01,2.288046209167108325e-01,2.588594651896686250e-01,1.025257994150092111e+00
9.605806654261002109e-01,2.781839577347747783e-01,3.044100547602753837e-01,9.586575109142827511e-01
9.931427218812223234e-01,3.578449597068469323e-01,3.569390230999941460e-01,1.030049921991607498e+00
1.025704778336344436e+00,4.473601244315831282e-01,4.429742408587244995e-01,1.004805926541918693e+00
1.058266834791466326e+00,5.169134903839314177e-01,5.279659169875352553e-01,9.955685809861575253e-01
1.090828891246588439e+00,5.889128802218785985e-01,6.260292382190557614e-01,9.468795329057655419e-01
1.123390947701710552e+00,7.224122316268589694e-01,7.007879187067644899e-01,9.987228967169545779e-01
1.155953004156832442e+00,7.954633794988092976e-01,8.079168179254051507e-01,1.040640448522414996e+00
1.188515060611954555e+00,9.106896715161310052e-01,9.447553699518965731e-01,9.515685096390497089e-01
1.221077117067076667e+00,1.007981306248666886e+00,1.025665188814432804e+00,1.004665578267585735e+00
1.253639173522198558e+00,1.118878771105087599e+00,1.092324239654870688e+00,1.024861375970535615e+00
1.286201229977320892e+00,1.200377471631909554e+00,1.191283702907425468e+00,9.922700719754450338e-01
1.318763286432442783e+00,1.241010122960215289e+00,1.199392961057756057e+00,1.030536443502696686e+00
1.351325342887564673e+00,1.314306633464695562e+00,1.313640824633153237e+00,9.920551589981744245e-01
1.383887399342687008e+00,1.393906037536856823e+00,1.399757322209352894e+00,1.018123533014327231e+00
1.416449455797808898e+00,1.402514824181460229e+00,1.460952941855687692e+00,9.639113431591330716e-01
1.449011512252930789e+00,1.489593900114917213e+00,1.490835745800715317e+00,1.012414695346966376e+00
1.481573568708053124e+00,1.467786544006066896e+00,1.465964715445033262e+00,1.004738451410027933e+00
1.514135625163175014e+00,1.539020693727643163e+00,1.434438592532251366e+00,9.941241778402885032e-01
1.546697681618296905e+00,1.504875138080157715e+00,1.500803191436724804e+00,9.923915676709504918e-01
1.579259738073419239e+00,1.461882817775642440e+00,1.448779425410545052e+00,1.016652333718095713e+00
1.611821794528541130e+00,1.453561559383058199e+00,1.446304915653419343e+00,9.908109707776222574e-01
1.644383850983663020e+00,1.395232071247016536e+00,1.436815458468496232e+00,1.015783662851014180e+00
1.676945907438785355e+00,1.400868245728620787e+00,1.380480274323914625e+00,9.740621601379972905e-01
1.709507963893907245e+00,1.356816942099561940e+00,1.312607235685146367e+00,1.005507667913581482e+00
1.742070020349029136e+00,1.258117346092469946e+00,1.306148919650187423e+00,9.833560866010110368e-01
