step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,788.3269,788.3269,0.0,0.43920898,5.926168,0.06214284
1,787.5648,788.2507,0.05226961,0.41464844,5.1818132,0.06214284
2,787.97595,788.2232,0.05383501,0.42944336,4.856641,0.06214284
3,787.51697,788.1526,0.09334096,0.41987306,4.681179,0.06214284
4,787.827,788.12006,0.093545996,0.4225586,4.7225156,0.06214284
5,787.4515,788.0532,0.12442121,0.41899413,4.8409543,0.061891656
6,787.55994,788.0039,0.13387889,0.42109376,4.31936,0.061891656
7,787.376,787.9411,0.1559776,0.41962892,4.398395,0.061891656
8,787.5373,787.9007,0.15505536,0.41870117,4.538076,0.061891656
9,787.5367,787.8643,0.15147536,0.41884768,4.81575,0.061891656
10,787.5495,787.8328,0.14524782,0.41303712,4.4999967,0.061623137
11,787.68427,787.818,0.13270932,0.4246582,4.148763,0.061623137
12,787.5931,787.79553,0.123991184,0.42470703,4.2523303,0.061623137
13,787.6593,787.7819,0.11326235,0.4177246,4.4549537,0.061623137
14,787.5317,787.7569,0.1075721,0.42124024,4.6288385,0.061623137
15,787.6179,787.743,0.0985532,0.4206543,4.418034,0.061379146
16,787.6012,787.7288,0.090507135,0.4180664,4.434797,0.061379146
17,787.59424,787.71533,0.083086535,0.42114258,4.6240478,0.061379146
18,787.57965,787.7018,0.076434724,0.4224121,5.0813303,0.061379146
19,787.63837,787.69543,0.06915319,0.42124024,4.569453,0.061379146
20,787.5712,787.683,0.06362632,0.41933596,4.300901,0.061132092
21,787.5239,787.66705,0.059540626,0.42006838,4.203797,0.061132092
22,787.46826,787.64716,0.05714319,0.4244629,4.609216,0.061132092
23,787.54755,787.6372,0.05232185,0.42807618,4.414682,0.061132092
24,787.3762,787.6111,0.053219914,0.42470706,4.3993425,0.061132092
25,787.5964,787.6096,0.047917396,0.43012697,4.4360604,0.0609189
26,787.50854,787.5995,0.044045094,0.42275393,4.2993846,0.0609189
27,787.4226,787.5818,0.042456366,0.42539063,4.3213553,0.0609189
28,787.6664,787.5903,0.038854793,0.42421877,4.4871416,0.0609189
29,787.3741,787.56866,0.039175607,0.42788085,4.4832788,0.0609189
30,787.62616,787.5744,0.035555556,0.42934573,4.387072,0.060704075
31,787.5231,787.5693,0.032237135,0.43178713,4.5449033,0.060704075
32,787.50525,787.56287,0.02938236,0.42612305,4.8312607,0.060704075
33,787.58997,787.56555,0.026510218,0.42583007,4.664175,0.060704075
34,787.64575,787.57355,0.024438081,0.43286133,8.0011,0.060704075
35,787.4988,787.56604,0.022497397,0.42543948,4.474895,0.060478196
36,787.325,787.54193,0.025476154,0.42973632,5.015898,0.060478196
37,787.57654,787.5454,0.023036325,0.43876952,4.476408,0.060478196
38,787.2484,787.5157,0.028671345,0.42368165,4.425524,0.060478196
39,787.568,787.52094,0.026050454,0.43403322,4.641467,0.060478196
40,787.5762,787.5265,0.023720007,0.42348635,4.7003675,0.06024727
41,787.50684,787.52454,0.02138277,0.42978516,4.3933883,0.06024727
42,787.45557,787.51764,0.019672606,0.42988282,4.664143,0.06024727
43,787.56836,787.5227,0.017936874,0.43193358,5.002771,0.06024727
44,787.4901,787.5195,0.016238792,0.42875978,4.4125996,0.06024727
45,787.55286,787.5228,0.01471523,0.42958987,4.345525,0.06003554
