layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.82400836372,-4.82400836372,0.000480742598638
top,-4,-3,-4.82400836372,-3.61800627279,0.00423081572948
top,-4,-2,-4.82400836372,-2.41200418186,0.0101673850581
top,-4,-1,-4.82400836372,-1.20600209093,0.0237980195672
top,-4,0,-4.82400836372,0,0.0287051562674
top,-4,1,-4.82400836372,1.20600209093,0.0356687925183
top,-4,2,-4.82400836372,2.41200418186,0.017254305539
top,-4,3,-4.82400836372,3.61800627279,0.0112161419508
top,-4,4,-4.82400836372,4.82400836372,0.00211002164172
top,-3,-4,-3.61800627279,-4.82400836372,-0.00032503002716
top,-3,-3,-3.61800627279,-3.61800627279,0.00955370022265
top,-3,-2,-3.61800627279,-2.41200418186,0.044511578399
top,-3,-1,-3.61800627279,-1.20600209093,0.0947098546985
top,-3,0,-3.61800627279,0,0.125926799289
top,-3,1,-3.61800627279,1.20600209093,0.102247992299
top,-3,2,-3.61800627279,2.41200418186,0.051954809764
top,-3,3,-3.61800627279,3.61800627279,0.0292174313299
top,-3,4,-3.61800627279,4.82400836372,0.00719997774744
top,-2,-4,-2.41200418186,-4.82400836372,0.0116944998958
top,-2,-3,-2.41200418186,-3.61800627279,0.0436437542739
top,-2,-2,-2.41200418186,-2.41200418186,0.147244217443
top,-2,-1,-2.41200418186,-1.20600209093,0.280078992026
top,-2,0,-2.41200418186,0,0.324365028947
top,-2,1,-2.41200418186,1.20600209093,0.274685792001
top,-2,2,-2.41200418186,2.41200418186,0.156386966173
top,-2,3,-2.41200418186,3.61800627279,0.0512554110366
top,-2,4,-2.41200418186,4.82400836372,0.0169868804039
top,-1,-4,-1.20600209093,-4.82400836372,0.0185973256056
top,-1,-3,-1.20600209093,-3.61800627279,0.0960402492221
top,-1,-2,-1.20600209093,-2.41200418186,0.277579084866
top,-1,-1,-1.20600209093,-1.20600209093,0.484073434532
top,-1,0,-1.20600209093,0,0.59068194323
top,-1,1,-1.20600209093,1.20600209093,0.480571440564
top,-1,2,-1.20600209093,2.41200418186,0.283216174802
top,-1,3,-1.20600209093,3.61800627279,0.100404400145
top,-1,4,-1.20600209093,4.82400836372,0.0252239654923
top,0,-4,0,-4.82400836372,0.0234068788949
top,0,-3,0,-3.61800627279,0.130895557119
top,0,-2,0,-2.41200418186,0.32956162403
top,0,-1,0,-1.20600209093,0.593658708688
top,0,0,0,0,1.05104961661
top,0,1,0,1.20600209093,0.593658708688
top,0,2,0,2.41200418186,0.32956162403
top,0,3,0,3.61800627279,0.130895557119
top,0,4,0,4.82400836372,0.0234068788949
top,1,-4,1.20600209093,-4.82400836372,0.0252239654923
top,1,-3,1.20600209093,-3.61800627279,0.100404400145
top,1,-2,1.20600209093,-2.41200418186,0.283216174802
top,1,-1,1.20600209093,-1.20600209093,0.480571440564
top,1,0,1.20600209093,0,0.59068194323
top,1,1,1.20600209093,1.20600209093,0.484073434532
top,1,2,1.20600209093,2.41200418186,0.277579084866
top,1,3,1.20600209093,3.61800627279,0.0960402492221
top,1,4,1.20600209093,4.82400836372,0.0185973256056
top,2,-4,2.41200418186,-4.82400836372,0.0169868804039
top,2,-3,2.41200418186,-3.61800627279,0.0512554110366
top,2,-2,2.41200418186,-2.41200418186,0.156386966173
top,2,-1,2.41200418186,-1.20600209093,0.274685792001
top,2,0,2.41200418186,0,0.324365028947
top,2,1,2.41200418186,1.20600209093,0.280078992026
top,2,2,2.41200418186,2.41200418186,0.147244217443
top,2,3,2.41200418186,3.61800627279,0.0436437542739
top,2,4,2.41200418186,4.82400836372,0.0116944998958
top,3,-4,3.61800627279,-4.82400836372,0.00719997774744
top,3,-3,3.61800627279,-3.61800627279,0.0292174313299
top,3,-2,3.61800627279,-2.41200418186,0.051954809764
top,3,-1,3.61800627279,-1.20600209093,0.102247992299
top,3,0,3.61800627279,0,0.125926799289
top,3,1,3.61800627279,1.20600209093,0.0947098546985
top,3,2,3.61800627279,2.41200418186,0.044511578399
top,3,3,3.61800627279,3.61800627279,0.00955370022265
