layer,m1,m2,kx,ky,occupation
top,-4,-4,-7.23601254558,-7.23601254558,0.00212554651348
top,-4,-3,-7.23601254558,-5.42700940919,0.00598124859658
top,-4,-2,-7.23601254558,-3.61800627279,0.0204093120738
top,-4,-1,-7.23601254558,-1.8090031364,0.0413392987418
top,-4,0,-7.23601254558,0,0.0528296171584
top,-4,1,-7.23601254558,1.8090031364,0.0432543748525
top,-4,2,-7.23601254558,3.61800627279,0.0199630054501
top,-4,3,-7.23601254558,5.42700940919,-0.00229118548903
top,-4,4,-7.23601254558,7.23601254558,-0.00551898423989
top,-3,-4,-5.42700940919,-7.23601254558,0.0132456728081
top,-3,-3,-5.42700940919,-5.42700940919,0.0312364937802
top,-3,-2,-5.42700940919,-3.61800627279,0.0652778997976
top,-3,-1,-5.42700940919,-1.8090031364,0.12394644144
top,-3,0,-5.42700940919,0,0.16275399149
top,-3,1,-5.42700940919,1.8090031364,0.128463955362
top,-3,2,-5.42700940919,3.61800627279,0.0626282956811
top,-3,3,-5.42700940919,5.42700940919,0.0223116487621
top,-3,4,-5.42700940919,7.23601254558,0.00354766015754
top,-2,-4,-3.61800627279,-7.23601254558,0.0283822548661
top,-2,-3,-3.61800627279,-5.42700940919,0.069502945719
top,-2,-2,-3.61800627279,-3.61800627279,0.16742030354
top,-2,-1,-3.61800627279,-1.8090031364,0.281050277556
top,-2,0,-3.61800627279,0,0.335529986128
top,-2,1,-3.61800627279,1.8090031364,0.282378568781
top,-2,2,-3.61800627279,3.61800627279,0.160818651292
top,-2,3,-3.61800627279,5.42700940919,0.0579865575105
top,-2,4,-3.61800627279,7.23601254558,0.0266862867534
top,-1,-4,-1.8090031364,-7.23601254558,0.0464245344922
top,-1,-3,-1.8090031364,-5.42700940919,0.120268370753
top,-1,-2,-1.8090031364,-3.61800627279,0.269108148686
top,-1,-1,-1.8090031364,-1.8090031364,0.451738851597
top,-1,0,-1.8090031364,0,0.536444405684
top,-1,1,-1.8090031364,1.8090031364,0.445185012138
top,-1,2,-1.8090031364,3.61800627279,0.265236770106
top,-1,3,-1.8090031364,5.42700940919,0.10985641161
top,-1,4,-1.8090031364,7.23601254558,0.0429864125212
top,0,-4,0,-7.23601254558,0.0521818970395
top,0,-3,0,-5.42700940919,0.141133353889
top,0,-2,0,-3.61800627279,0.302767897148
top,0,-1,0,-1.8090031364,0.520973362381
top,0,0,0,0,0.735454574027
top,0,1,0,1.8090031364,0.520973362381
top,0,2,0,3.61800627279,0.302767897148
top,0,3,0,5.42700940919,0.141133353889
top,0,4,0,7.23601254558,0.0521818970395
top,1,-4,1.8090031364,-7.23601254558,0.0429864125212
top,1,-3,1.8090031364,-5.42700940919,0.10985641161
top,1,-2,1.8090031364,-3.61800627279,0.265236770106
top,1,-1,1.8090031364,-1.8090031364,0.445185012138
top,1,0,1.8090031364,0,0.536444405684
top,1,1,1.8090031364,1.8090031364,0.451738851597
top,1,2,1.8090031364,3.61800627279,0.269108148686
top,1,3,1.8090031364,5.42700940919,0.120268370753
top,1,4,1.8090031364,7.23601254558,0.0464245344922
top,2,-4,3.61800627279,-7.23601254558,0.0266862867534
top,2,-3,3.61800627279,-5.42700940919,0.0579865575105
top,2,-2,3.61800627279,-3.61800627279,0.160818651292
top,2,-1,3.61800627279,-1.8090031364,0.282378568781
top,2,0,3.61800627279,0,0.335529986128
top,2,1,3.61800627279,1.8090031364,0.281050277556
top,2,2,3.61800627279,3.61800627279,0.16742030354
top,2,3,3.61800627279,5.42700940919,0.069502945719
top,2,4,3.61800627279,7.23601254558,0.0283822548661
top,3,-4,5.42700940919,-7.23601254558,0.00354766015754
top,3,-3,5.42700940919,-5.42700940919,0.0223116487621
top,3,-2,5.42700940919,-3.61800627279,0.0626282956811
top,3,-1,5.42700940919,-1.8090031364,0.128463955362
top,3,0,5.42700940919,0,0.16275399149
top,3,1,5.42700940919,1.8090031364,0.12394644144
top,3,2,5.42700940919,3.61800627279,0.0652778997976
top,3,3,5.42700940919,5.42700940919,0.0312364937802
top,3,4,5.42700940919,7.23601254558,0.0132456728081
top,4,-4,7.23601254558,-7.23601254558,-0.00551898423989
