r,top_top,bottom_bottom,top_bottom
1.085401881837401439e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022349460833355428e+00
3.256205645512204316e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.578769723123331525e-01
5.427009409187007194e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.033401887436959710e+00
7.597813172861810072e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.113137250791529809e+00
9.768616936536612949e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.885781573223437757e-01
1.193942070021141583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.027373291107721132e+00
1.411022446388621732e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.032976794106051255e+00
1.628102822756102297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.597190434129335701e-01
1.845183199123582307e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007721249152114806e+00
2.062263575491062872e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.656330611569675648e-01
2.279343951858542883e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.565612072404757749e-01
2.496424328226023448e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.791008349931666910e-01
2.713504704593503458e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.737187837774993193e-01
2.930585080960983468e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.793678018193392454e-01
3.147665457328464589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017585483849042127e+00
3.364745833695944599e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.893704459677641339e-01
3.581826210063424609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.015651020467536636e+00
3.798906586430904619e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000244607626145976e+00
4.015986962798385740e-01,2.987142325298332898e-03,1.493571162649166449e-03,1.007413749206862885e+00
4.233067339165865750e-01,1.416977769692802586e-03,4.250933309078407107e-03,1.008179683136428917e+00
4.450147715533345760e-01,5.391427611514072737e-03,8.087141417271109106e-03,1.036501958313580607e+00
4.667228091900825770e-01,3.855497652419944722e-03,5.140663536559926007e-03,9.934332284402057622e-01
4.884308468268306891e-01,1.596461620520552016e-02,2.087680580680721654e-02,9.879641336221415271e-01
5.101388844635786901e-01,1.763685096319766651e-02,1.763685096319766651e-02,1.007064189998586601e+00
5.318469221003266911e-01,3.947295215572803329e-02,4.398414668781123332e-02,1.026296756048928893e+00
5.535549597370746921e-01,4.876070560413465343e-02,5.851284672496158412e-02,9.893005381461097425e-01
5.752629973738228042e-01,6.256090530341766598e-02,7.507308636410120473e-02,9.738647592232017036e-01
5.969710350105708052e-01,1.235862247493886706e-01,1.055004357616732558e-01,9.937136282694748468e-01
6.186790726473188062e-01,1.376705769922584588e-01,1.483351991536306091e-01,9.898708387964498812e-01
6.403871102840668073e-01,1.929491424018970336e-01,1.882659107902004969e-01,9.792637300057444039e-01
6.620951479208149193e-01,2.581919329530409923e-01,2.600038061667465095e-01,9.901887112900834564e-01
6.838031855575629203e-01,3.622739831181260306e-01,3.543793926869804323e-01,9.991042778972046845e-01
7.055112231943109213e-01,4.514491174241272442e-01,4.131907176424215455e-01,1.000669700957057984e+00
7.272192608310589224e-01,5.311763233373791859e-01,5.155049721830154974e-01,1.022761864811102761e+00
7.489272984678070344e-01,6.134897665478622475e-01,6.094852641552521710e-01,9.758972330790732785e-01
7.706353361045550354e-01,7.129593499226153375e-01,6.802690740528010149e-01,1.018846931275876999e+00
7.923433737413030364e-01,8.561845540189022552e-01,8.289319952702900451e-01,1.011372735781833176e+00
8.140514113780510375e-01,9.446140603880048836e-01,9.637715998342514245e-01,1.055138326424042816e+00
8.357594490147991495e-01,1.051415907420758078e+00,1.092324239654876461e+00,9.850295787952153548e-01
8.574674866515471505e-01,1.203875074987481808e+00,1.157007190022832699e+00,1.029694427880054164e+00
8.791755242882951515e-01,1.272393556525998504e+00,1.260795331077772419e+00,9.906249029896782021e-01
9.008835619250431526e-01,1.407519869880635044e+00,1.332949280747886212e+00,1.005371335629025031e+00
9.225915995617912646e-01,1.440716314916828278e+00,1.456319740710151356e+00,9.690377560395001533e-01
9.442996371985392656e-01,1.466669714236856770e+00,1.527013422704808887e+00,1.003928749827350586e+00
9.660076748352872666e-01,1.603843703208354121e+00,1.557274489990922328e+00,1.008068235446675676e+00
9.877157124720352677e-01,1.556448867309701223e+00,1.639038428743224252e+00,1.013543956121689904e+00
1.009423750108783491e+00,1.603196074006625560e+00,1.678661567482845562e+00,1.014921754782548646e+00
1.031131787745531270e+00,1.593294550909000185e+00,1.644484737283586462e+00,9.921007143392843730e-01
