layer,eigen_index,occupation,fraction
top,0,2.20703260231,0.220703260231
top,1,0.910787803098,0.0910787803098
top,2,0.833175914293,0.0833175914293
top,3,0.75286201104,0.075286201104
top,4,0.645534254058,0.0645534254058
top,5,0.611602380992,0.0611602380992
top,6,0.52098553063,0.052098553063
top,7,0.515670011656,0.0515670011656
top,8,0.475834111268,0.0475834111268
top,9,0.374693625318,0.0374693625318
top,10,0.359116334734,0.0359116334734
top,11,0.298499195984,0.0298499195984
top,12,0.273668512722,0.0273668512722
top,13,0.248368810969,0.0248368810969
top,14,0.240115715732,0.0240115715732
top,15,0.229139576028,0.0229139576028
top,16,0.209443225785,0.0209443225785
top,17,0.178674810175,0.0178674810175
top,18,0.162388600575,0.0162388600575
top,19,0.144148021433,0.0144148021433
top,20,0.124216981106,0.0124216981106
top,21,0.0996364744106,0.00996364744106
top,22,0.0946181699708,0.00946181699708
top,23,0.0764657833824,0.00764657833824
top,24,0.0694983276072,0.00694983276072
top,25,0.0582363741573,0.00582363741573
top,26,0.0570147873315,0.00570147873315
top,27,0.0494178381589,0.00494178381589
top,28,0.0456251000464,0.00456251000464
top,29,0.0412851996166,0.00412851996166
top,30,0.0367464915411,0.00367464915411
top,31,0.0335502976816,0.00335502976816
top,32,0.0300979416328,0.00300979416328
top,33,0.0262238164599,0.00262238164599
top,34,0.0248571100915,0.00248571100915
top,35,0.0200240620138,0.00200240620138
top,36,0.0184700984343,0.00184700984343
top,37,0.0171888939421,0.00171888939421
top,38,0.0153185032045,0.00153185032045
top,39,0.012450092965,0.0012450092965
top,40,0.010675707099,0.0010675707099
top,41,0.00943566688313,0.000943566688313
top,42,0.00843285013367,0.000843285013367
top,43,0.00767537439128,0.000767537439128
top,44,0.0055831363412,0.00055831363412
top,45,0.00467382455563,0.000467382455563
top,46,0.00297831433664,0.000297831433664
top,47,0.00209777235014,0.000209777235014
top,48,0.00114135968542,0.000114135968542
top,49,0.000705038241181,7.05038241181e-05
top,50,-0.000942641077198,-9.42641077198e-05
top,51,-0.00132649747131,-0.000132649747131
top,52,-0.00250042869514,-0.000250042869514
top,53,-0.00263052267835,-0.000263052267835
top,54,-0.00364045939701,-0.000364045939701
top,55,-0.00405938105099,-0.000405938105099
top,56,-0.00578025306633,-0.000578025306633
top,57,-0.0061627451886,-0.00061627451886
top,58,-0.00816093467007,-0.000816093467007
top,59,-0.00846906433163,-0.000846906433163
top,60,-0.00925616579027,-0.000925616579027
top,61,-0.0096423388127,-0.00096423388127
top,62,-0.0121100676326,-0.00121100676326
top,63,-0.0134183410867,-0.00134183410867
top,64,-0.0173289522519,-0.00173289522519
top,65,-0.0188998253156,-0.00188998253156
top,66,-0.0216685490793,-0.00216685490793
top,67,-0.0246341370917,-0.00246341370917
top,68,-0.0248600385386,-0.00248600385386
top,69,-0.0311647050983,-0.00311647050983
top,70,-0.0338665337263,-0.00338665337263
top,71,-0.041023586078,-0.0041023586078
top,72,-0.0445506163905,-0.00445506163905
top,73,-0.0508477984738,-0.00508477984738
top,74,-0.0518231841884,-0.00518231841884
top,75,-0.0607889954518,-0.00607889954518
top,76,-0.0718061232765,-0.00718061232765
top,77,-0.0854399205849,-0.00854399205849
top,78,-0.0934536482109,-0.00934536482109
top,79,-0.137229906642,-0.0137229906642
top,80,-0.258294948831,-0.0258294948831
bottom,0,2.09145850668,0.209145850668
bottom,1,0.857986230314,0.0857986230314
bottom,2,0.792043681402,0.0792043681402
bottom,3,0.7289744526,0.07289744526
bottom,4,0.612748656588,0.0612748656588
bottom,5,0.598782714163,0.0598782714163
bottom,6,0.544338970848,0.0544338970848
bottom,7,0.51792028282,0.051792028282
bottom,8,0.424398205067,0.0424398205067
bottom,9,0.359783540569,0.0359783540569
bottom,10,0.337334160394,0.0337334160394
bottom,11,0.306369760846,0.0306369760846
bottom,12,0.27782783354,0.027782783354
bottom,13,0.265154748997,0.0265154748997
bottom,14,0.247693536823,0.0247693536823
bottom,15,0.225152004947,0.0225152004947
bottom,16,0.205587581894,0.0205587581894
bottom,17,0.197144245577,0.0197144245577
bottom,18,0.171217922586,0.0171217922586
bottom,19,0.159450365021,0.0159450365021
bottom,20,0.13121264623,0.013121264623
bottom,21,0.0966177629086,0.00966177629086
bottom,22,0.0927881747339,0.00927881747339
bottom,23,0.076988551946,0.0076988551946
bottom,24,0.0640867944793,0.00640867944793
bottom,25,0.0631153498713,0.00631153498713
bottom,26,0.0577381130895,0.00577381130895
bottom,27,0.0568264653264,0.00568264653264
bottom,28,0.0515967116937,0.00515967116937
bottom,29,0.0447051140964,0.00447051140964
bottom,30,0.0426394960389,0.00426394960389
bottom,31,0.0350943429737,0.00350943429737
bottom,32,0.0318679566628,0.00318679566628
bottom,33,0.0313448309974,0.00313448309974
bottom,34,0.0228043847688,0.00228043847688
bottom,35,0.0219089484233,0.00219089484233
bottom,36,0.0208746633667,0.00208746633667
bottom,37,0.020210142259,0.0020210142259
bottom,38,0.0158621203048,0.00158621203048
bottom,39,0.0144066639738,0.00144066639738
bottom,40,0.0127479531507,0.00127479531507
bottom,41,0.0119163521887,0.00119163521887
bottom,42,0.00961834256792,0.000961834256792
bottom,43,0.00842809627717,0.000842809627717
bottom,44,0.00758526725369,0.000758526725369
bottom,45,0.00647112277751,0.000647112277751
bottom,46,0.00534951682941,0.000534951682941
bottom,47,0.00334301293681,0.000334301293681
bottom,48,0.00290508945746,0.000290508945746
bottom,49,0.00203199675364,0.000203199675364
bottom,50,0.00128908764503,0.000128908764503
bottom,51,0.000647971867705,6.47971867705e-05
bottom,52,0.000219564172693,2.19564172693e-05
bottom,53,-0.00112417191935,-0.000112417191935
bottom,54,-0.00261630893526,-0.000261630893526
bottom,55,-0.00336268676055,-0.000336268676055
bottom,56,-0.00500908443714,-0.000500908443714
bottom,57,-0.00546367493366,-0.000546367493366
bottom,58,-0.00634302463033,-0.000634302463033
bottom,59,-0.00726394725099,-0.000726394725099
bottom,60,-0.00839491495003,-0.000839491495003
bottom,61,-0.00916427464727,-0.000916427464727
bottom,62,-0.0104830783999,-0.00104830783999
bottom,63,-0.0119516498331,-0.00119516498331
bottom,64,-0.012803321601,-0.0012803321601
bottom,65,-0.0138291205272,-0.00138291205272
bottom,66,-0.0173491577388,-0.00173491577388
bottom,67,-0.019597299297,-0.0019597299297
bottom,68,-0.020922792057,-0.0020922792057
bottom,69,-0.0252193579466,-0.00252193579466
bottom,70,-0.026215568924,-0.0026215568924
bottom,71,-0.0314541088717,-0.00314541088717
bottom,72,-0.0341551132384,-0.00341551132384
bottom,73,-0.039518042863,-0.0039518042863
bottom,74,-0.0532866736263,-0.00532866736263
bottom,75,-0.060551476151,-0.0060551476151
bottom,76,-0.0672811922686,-0.00672811922686
bottom,77,-0.0702767043319,-0.00702767043319
bottom,78,-0.084997375325,-0.0084997375325
bottom,79,-0.0987302540427,-0.00987302540427
bottom,80,-0.197619098849,-0.0197619098849
