layer,m1,m2,kx,ky,occupation
top,-4,-4,-3.17066183808,-3.17066183808,-0.00184537309613
top,-4,-3,-3.17066183808,-2.37799637856,0.00113059884853
top,-4,-2,-3.17066183808,-1.58533091904,0.0091553963865
top,-4,-1,-3.17066183808,-0.792665459521,0.00626159223863
top,-4,0,-3.17066183808,0,0.0122373847048
top,-4,1,-3.17066183808,0.792665459521,0.00745061012413
top,-4,2,-3.17066183808,1.58533091904,0.000104545842153
top,-4,3,-3.17066183808,2.37799637856,-0.00478187970819
top,-4,4,-3.17066183808,3.17066183808,-0.00380058474401
top,-3,-4,-2.37799637856,-3.17066183808,-0.00767123573479
top,-3,-3,-2.37799637856,-2.37799637856,0.000668921178131
top,-3,-2,-2.37799637856,-1.58533091904,0.0173688549052
top,-3,-1,-2.37799637856,-0.792665459521,0.0393244245343
top,-3,0,-2.37799637856,0,0.0575208560076
top,-3,1,-2.37799637856,0.792665459521,0.0468017742447
top,-3,2,-2.37799637856,1.58533091904,0.0205207814811
top,-3,3,-2.37799637856,2.37799637856,0.0122112382406
top,-3,4,-2.37799637856,3.17066183808,0.0052367526952
top,-2,-4,-1.58533091904,-3.17066183808,0.00171849845317
top,-2,-3,-1.58533091904,-2.37799637856,0.0228748550354
top,-2,-2,-1.58533091904,-1.58533091904,0.082020805524
top,-2,-1,-1.58533091904,-0.792665459521,0.204610978374
top,-2,0,-1.58533091904,0,0.255406506226
top,-2,1,-1.58533091904,0.792665459521,0.204156459851
top,-2,2,-1.58533091904,1.58533091904,0.0810894216046
top,-2,3,-1.58533091904,2.37799637856,0.0128597296522
top,-2,4,-1.58533091904,3.17066183808,0.00383639501759
top,-1,-4,-0.792665459521,-3.17066183808,-0.00152785267925
top,-1,-3,-0.792665459521,-2.37799637856,0.036574745192
top,-1,-2,-0.792665459521,-1.58533091904,0.180205466501
top,-1,-1,-0.792665459521,-0.792665459521,0.414464477376
top,-1,0,-0.792665459521,0,0.619308110244
top,-1,1,-0.792665459521,0.792665459521,0.455361486449
top,-1,2,-0.792665459521,1.58533091904,0.210092823833
top,-1,3,-0.792665459521,2.37799637856,0.0414781107793
top,-1,4,-0.792665459521,3.17066183808,0.0109800908764
top,0,-4,0,-3.17066183808,0.00797840719565
top,0,-3,0,-2.37799637856,0.0481004752724
top,0,-2,0,-1.58533091904,0.276201569491
top,0,-1,0,-0.792665459521,0.678147244652
top,0,0,0,0,1.91263420025
top,0,1,0,0.792665459521,0.678147244652
top,0,2,0,1.58533091904,0.276201569491
top,0,3,0,2.37799637856,0.0481004752724
top,0,4,0,3.17066183808,0.00797840719565
top,1,-4,0.792665459521,-3.17066183808,0.0109800908764
top,1,-3,0.792665459521,-2.37799637856,0.0414781107793
top,1,-2,0.792665459521,-1.58533091904,0.210092823833
top,1,-1,0.792665459521,-0.792665459521,0.455361486449
top,1,0,0.792665459521,0,0.619308110244
top,1,1,0.792665459521,0.792665459521,0.414464477376
top,1,2,0.792665459521,1.58533091904,0.180205466501
top,1,3,0.792665459521,2.37799637856,0.036574745192
top,1,4,0.792665459521,3.17066183808,-0.00152785267925
top,2,-4,1.58533091904,-3.17066183808,0.00383639501759
top,2,-3,1.58533091904,-2.37799637856,0.0128597296522
top,2,-2,1.58533091904,-1.58533091904,0.0810894216046
top,2,-1,1.58533091904,-0.792665459521,0.204156459851
top,2,0,1.58533091904,0,0.255406506226
top,2,1,1.58533091904,0.792665459521,0.204610978374
top,2,2,1.58533091904,1.58533091904,0.082020805524
top,2,3,1.58533091904,2.37799637856,0.0228748550354
top,2,4,1.58533091904,3.17066183808,0.00171849845317
top,3,-4,2.37799637856,-3.17066183808,0.0052367526952
top,3,-3,2.37799637856,-2.37799637856,0.0122112382406
top,3,-2,2.37799637856,-1.58533091904,0.0205207814811
top,3,-1,2.37799637856,-0.792665459521,0.0468017742447
top,3,0,2.37799637856,0,0.0575208560076
top,3,1,2.37799637856,0.792665459521,0.0393244245343
top,3,2,2.37799637856,1.58533091904,0.0173688549052
top,3,3,2.37799637856,2.37799637856,0.000668921178131
top,3,4,2.37799637856,3.17066183808,-0.00767123573479
