layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.13486431176,-4.13486431176,0.00172296811437
top,-4,-3,-4.13486431176,-3.10114823382,0.00430959301723
top,-4,-2,-4.13486431176,-2.06743215588,0.0169417412557
top,-4,-1,-4.13486431176,-1.03371607794,0.0260355121846
top,-4,0,-4.13486431176,0,0.0260654644653
top,-4,1,-4.13486431176,1.03371607794,0.013218328341
top,-4,2,-4.13486431176,2.06743215588,0.0156389226324
top,-4,3,-4.13486431176,3.10114823382,0.00595365699274
top,-4,4,-4.13486431176,4.13486431176,0.00425293369205
top,-3,-4,-3.10114823382,-4.13486431176,0.0120503355173
top,-3,-3,-3.10114823382,-3.10114823382,0.0221287879595
top,-3,-2,-3.10114823382,-2.06743215588,0.0494937011885
top,-3,-1,-3.10114823382,-1.03371607794,0.087007967974
top,-3,0,-3.10114823382,0,0.111670318214
top,-3,1,-3.10114823382,1.03371607794,0.0783950655163
top,-3,2,-3.10114823382,2.06743215588,0.0413128397803
top,-3,3,-3.10114823382,3.10114823382,0.0149242868324
top,-3,4,-3.10114823382,4.13486431176,0.00843610791912
top,-2,-4,-2.06743215588,-4.13486431176,0.0294634257185
top,-2,-3,-2.06743215588,-3.10114823382,0.0428067296704
top,-2,-2,-2.06743215588,-2.06743215588,0.133185396392
top,-2,-1,-2.06743215588,-1.03371607794,0.252885017507
top,-2,0,-2.06743215588,0,0.303583120761
top,-2,1,-2.06743215588,1.03371607794,0.249834147772
top,-2,2,-2.06743215588,2.06743215588,0.133424151188
top,-2,3,-2.06743215588,3.10114823382,0.0439963964949
top,-2,4,-2.06743215588,4.13486431176,0.0127515429639
top,-1,-4,-1.03371607794,-4.13486431176,0.0227970873214
top,-1,-3,-1.03371607794,-3.10114823382,0.0810168319529
top,-1,-2,-1.03371607794,-2.06743215588,0.254092522827
top,-1,-1,-1.03371607794,-1.03371607794,0.456610501997
top,-1,0,-1.03371607794,0,0.607232283344
top,-1,1,-1.03371607794,1.03371607794,0.483133361659
top,-1,2,-1.03371607794,2.06743215588,0.250626591154
top,-1,3,-1.03371607794,3.10114823382,0.0860228175657
top,-1,4,-1.03371607794,4.13486431176,0.0180433779845
top,0,-4,0,-4.13486431176,0.0218365546806
top,0,-3,0,-3.10114823382,0.102682107819
top,0,-2,0,-2.06743215588,0.291934201935
top,0,-1,0,-1.03371607794,0.596443038602
top,0,0,0,0,1.2915811845
top,0,1,0,1.03371607794,0.596443038602
top,0,2,0,2.06743215588,0.291934201935
top,0,3,0,3.10114823382,0.102682107819
top,0,4,0,4.13486431176,0.0218365546806
top,1,-4,1.03371607794,-4.13486431176,0.0180433779845
top,1,-3,1.03371607794,-3.10114823382,0.0860228175657
top,1,-2,1.03371607794,-2.06743215588,0.250626591154
top,1,-1,1.03371607794,-1.03371607794,0.483133361659
top,1,0,1.03371607794,0,0.607232283344
top,1,1,1.03371607794,1.03371607794,0.456610501997
top,1,2,1.03371607794,2.06743215588,0.254092522827
top,1,3,1.03371607794,3.10114823382,0.0810168319529
top,1,4,1.03371607794,4.13486431176,0.0227970873214
top,2,-4,2.06743215588,-4.13486431176,0.0127515429639
top,2,-3,2.06743215588,-3.10114823382,0.0439963964949
top,2,-2,2.06743215588,-2.06743215588,0.133424151188
top,2,-1,2.06743215588,-1.03371607794,0.249834147772
top,2,0,2.06743215588,0,0.303583120761
top,2,1,2.06743215588,1.03371607794,0.252885017507
top,2,2,2.06743215588,2.06743215588,0.133185396392
top,2,3,2.06743215588,3.10114823382,0.0428067296704
top,2,4,2.06743215588,4.13486431176,0.0294634257185
top,3,-4,3.10114823382,-4.13486431176,0.00843610791912
top,3,-3,3.10114823382,-3.10114823382,0.0149242868324
top,3,-2,3.10114823382,-2.06743215588,0.0413128397803
top,3,-1,3.10114823382,-1.03371607794,0.0783950655163
top,3,0,3.10114823382,0,0.111670318214
top,3,1,3.10114823382,1.03371607794,0.087007967974
top,3,2,3.10114823382,2.06743215588,0.0494937011885
top,3,3,3.10114823382,3.10114823382,0.0221287879595
top,3,4,3.10114823382,4.13486431176,0.0120503355173
top,4,-4,4.13486431176,-4.13486431176,0.00425293369205
top,4,-3,4.13486431176,-3.10114823382,0.00595365699274
top,4,-2,4.13486431176,-2.06743215588,0.0156389226324
top,4,-1,4.13486431176,-1.03371607794,0.013218328341
top,4,0,4.13486431176,0,0.0260654644653
top,4,1,4.13486431176,1.03371607794,0.0260355121846
top,4,2,4.13486431176,2.06743215588,0.0169417412557
top,4,3,4.13486431176,3.10114823382,0.00430959301723
top,4,4,4.13486431176,4.13486431176,0.00172296811437
bottom,-4,-4,-4.13486431176,-4.13486431176,0.00526445499265
bottom,-4,-3,-4.13486431176,-3.10114823382,0.0142837411792
bottom,-4,-2,-4.13486431176,-2.06743215588,0.0208448999191
bottom,-4,-1,-4.13486431176,-1.03371607794,0.025110867298
bottom,-4,0,-4.13486431176,0,0.0163448262246
bottom,-4,1,-4.13486431176,1.03371607794,0.019133284199
bottom,-4,2,-4.13486431176,2.06743215588,0.0174095949356
bottom,-4,3,-4.13486431176,3.10114823382,0.00917376802854
bottom,-4,4,-4.13486431176,4.13486431176,0.00416144000243
bottom,-3,-4,-3.10114823382,-4.13486431176,0.0011158878982
bottom,-3,-3,-3.10114823382,-3.10114823382,0.0246343030519
bottom,-3,-2,-3.10114823382,-2.06743215588,0.0417597395329
bottom,-3,-1,-3.10114823382,-1.03371607794,0.0733303763932
bottom,-3,0,-3.10114823382,0,0.106597594999
bottom,-3,1,-3.10114823382,1.03371607794,0.0907883220136
bottom,-3,2,-3.10114823382,2.06743215588,0.0414160110088
bottom,-3,3,-3.10114823382,3.10114823382,0.00835754340223
bottom,-3,4,-3.10114823382,4.13486431176,4.87295069031e-07
bottom,-2,-4,-2.06743215588,-4.13486431176,0.0144660986256
bottom,-2,-3,-2.06743215588,-3.10114823382,0.0532582057305
bottom,-2,-2,-2.06743215588,-2.06743215588,0.117275103707
bottom,-2,-1,-2.06743215588,-1.03371607794,0.241743748711
bottom,-2,0,-2.06743215588,0,0.307830307975
bottom,-2,1,-2.06743215588,1.03371607794,0.255141872827
bottom,-2,2,-2.06743215588,2.06743215588,0.130814942251
bottom,-2,3,-2.06743215588,3.10114823382,0.0515561278552
bottom,-2,4,-2.06743215588,4.13486431176,0.0148195677898
bottom,-1,-4,-1.03371607794,-4.13486431176,0.0312891431985
bottom,-1,-3,-1.03371607794,-3.10114823382,0.0921574345875
bottom,-1,-2,-1.03371607794,-2.06743215588,0.2586557823
bottom,-1,-1,-1.03371607794,-1.03371607794,0.473373255867
bottom,-1,0,-1.03371607794,0,0.60498045714
bottom,-1,1,-1.03371607794,1.03371607794,0.487664475099
