layer,eigen_index,occupation,fraction
top,0,1.62535305963,0.135446088302
top,1,0.992125036231,0.0826770863526
top,2,0.968883137573,0.0807402614644
top,3,0.872028499667,0.072669041639
top,4,0.826092220801,0.0688410184001
top,5,0.776899483249,0.0647416236041
top,6,0.720436473759,0.0600363728133
top,7,0.541270401793,0.0451058668161
top,8,0.49238473595,0.0410320613292
top,9,0.3960372626,0.0330031052167
top,10,0.332694757496,0.0277245631247
top,11,0.317264362336,0.0264386968613
top,12,0.281728952029,0.0234774126691
top,13,0.247304447784,0.020608703982
top,14,0.243843179803,0.0203202649836
top,15,0.234688054225,0.0195573378521
top,16,0.231672679446,0.0193060566205
top,17,0.182919333386,0.0152432777822
top,18,0.168685436998,0.0140571197499
top,19,0.153325615617,0.0127771346348
top,20,0.146079064578,0.0121732553815
top,21,0.132816100612,0.0110680083843
top,22,0.125827216289,0.0104856013574
top,23,0.113593022335,0.00946608519458
top,24,0.104354522294,0.0086962101912
top,25,0.0993175189151,0.00827645990959
top,26,0.0915646326953,0.00763038605794
top,27,0.0805035038667,0.00670862532222
top,28,0.0770431365039,0.00642026137533
top,29,0.0661803455322,0.00551502879435
top,30,0.0636663093292,0.00530552577743
top,31,0.0595695284406,0.00496412737005
top,32,0.0569562164468,0.00474635137057
top,33,0.0516871470495,0.00430726225412
top,34,0.0455940152931,0.00379950127442
top,35,0.0438099376282,0.00365082813568
top,36,0.0411697138606,0.00343080948839
top,37,0.036493058073,0.00304108817275
top,38,0.0323086307767,0.00269238589806
top,39,0.0278920381998,0.00232433651665
top,40,0.0248013574922,0.00206677979102
top,41,0.0231294879566,0.00192745732972
top,42,0.0215173235296,0.00179311029413
top,43,0.0176812798661,0.00147343998884
top,44,0.0148970295726,0.00124141913105
top,45,0.0144483719895,0.00120403099912
top,46,0.013080079578,0.0010900066315
top,47,0.0111724092369,0.000931034103075
top,48,0.00868462143555,0.000723718452962
top,49,0.00768578157267,0.000640481797723
top,50,0.00625658239339,0.000521381866115
top,51,0.00543355346352,0.00045279612196
top,52,0.00396352940844,0.00033029411737
top,53,0.00275401473285,0.000229501227737
top,54,0.00160421072039,0.000133684226699
top,55,0.000119738288488,9.97819070733e-06
top,56,-0.00079747530213,-6.64562751775e-05
top,57,-0.00120069028493,-0.000100057523744
top,58,-0.00218429530398,-0.000182024608665
top,59,-0.00284217836858,-0.000236848197381
top,60,-0.00415232101606,-0.000346026751338
top,61,-0.00611885293466,-0.000509904411222
top,62,-0.00676457434511,-0.000563714528759
top,63,-0.00951795829978,-0.000793163191648
top,64,-0.0111348268755,-0.000927902239623
top,65,-0.0120760114204,-0.00100633428503
top,66,-0.0144600260767,-0.00120500217306
top,67,-0.0165388586919,-0.00137823822432
top,68,-0.0182557764192,-0.0015213147016
top,69,-0.0263344487376,-0.0021945373948
top,70,-0.029696030744,-0.00247466922867
top,71,-0.0351454652845,-0.00292878877371
top,72,-0.0385603998497,-0.00321336665414
top,73,-0.0491026681855,-0.00409188901546
top,74,-0.054340374706,-0.00452836455883
top,75,-0.0642825781692,-0.0053568815141
top,76,-0.0744966854424,-0.0062080571202
top,77,-0.0804225402627,-0.00670187835522
top,78,-0.103190306255,-0.00859919218793
top,79,-0.130295176159,-0.0108579313466
top,80,-0.167880978884,-0.0139900815737
bottom,0,1.80604128728,0.150503440607
bottom,1,0.948249372129,0.0790207810108
bottom,2,0.913356387593,0.0761130322994
bottom,3,0.852277618942,0.0710231349119
bottom,4,0.786689401817,0.0655574501514
bottom,5,0.684926501002,0.0570772084168
bottom,6,0.64342140654,0.053618450545
bottom,7,0.603070330416,0.050255860868
bottom,8,0.53115434147,0.0442628617892
bottom,9,0.424476900198,0.0353730750165
bottom,10,0.380777078458,0.0317314232049
bottom,11,0.326641265382,0.0272201054485
bottom,12,0.31742081938,0.0264517349483
bottom,13,0.301299652496,0.0251083043747
bottom,14,0.269381168186,0.0224484306822
bottom,15,0.255036121,0.0212530100833
bottom,16,0.240659453688,0.020054954474
bottom,17,0.219200750829,0.0182667292357
bottom,18,0.196648173598,0.0163873477998
bottom,19,0.179254064666,0.0149378387222
bottom,20,0.175040170469,0.0145866808724
bottom,21,0.158881056003,0.0132400880002
bottom,22,0.142826700814,0.0119022250678
bottom,23,0.134086727962,0.0111738939968
bottom,24,0.133111937596,0.0110926614663
bottom,25,0.11914439667,0.00992869972251
bottom,26,0.109380159849,0.00911501332075
bottom,27,0.0950133165081,0.00791777637568
bottom,28,0.090040931193,0.00750341093275
bottom,29,0.0763042182142,0.00635868485118
bottom,30,0.0744851856257,0.00620709880214
bottom,31,0.0670803105787,0.00559002588156
bottom,32,0.0615683226683,0.0051306935557
bottom,33,0.0560902237561,0.00467418531301
bottom,34,0.0478617840577,0.00398848200481
bottom,35,0.0466313578989,0.00388594649158
bottom,36,0.0429175154899,0.00357645962416
bottom,37,0.0379093044638,0.00315910870532
bottom,38,0.0366899647893,0.00305749706578
bottom,39,0.0352777282772,0.00293981068977
bottom,40,0.0322319237652,0.0026859936471
bottom,41,0.0269538658059,0.00224615548382
bottom,42,0.0262523883566,0.00218769902972
bottom,43,0.0241423316195,0.00201186096829
bottom,44,0.0228719837375,0.00190599864479
bottom,45,0.0190664750077,0.00158887291731
bottom,46,0.0169809910437,0.00141508258698
bottom,47,0.0157350846617,0.00131125705514
bottom,48,0.0131992769922,0.00109993974935
bottom,49,0.0109669005937,0.000913908382812
bottom,50,0.0102668290094,0.000855569084119
bottom,51,0.00765986205286,0.000638321837738
bottom,52,0.00617535845424,0.00051461320452
bottom,53,0.00475714469282,0.000396428724402
bottom,54,0.00361558386369,0.000301298655308
bottom,55,0.00256482019624,0.000213735016353
bottom,56,0.00117522875998,9.79357299982e-05
bottom,57,-0.000405316833964,-3.37764028303e-05
bottom,58,-0.00204502164282,-0.000170418470235
bottom,59,-0.00323482599859,-0.000269568833216
bottom,60,-0.00399321249785,-0.000332767708154
bottom,61,-0.00685293829865,-0.000571078191555
bottom,62,-0.00767455269048,-0.00063954605754
bottom,63,-0.00957231688948,-0.000797693074123
bottom,64,-0.0119867116954,-0.000998892641285
bottom,65,-0.0125757881168,-0.00104798234306
