layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.13486431176,-4.13486431176,-0.00136538469939
top,-4,-3,-4.13486431176,-3.10114823382,0.00563879676604
top,-4,-2,-4.13486431176,-2.06743215588,0.0207189173412
top,-4,-1,-4.13486431176,-1.03371607794,0.02665358255
top,-4,0,-4.13486431176,0,0.0372004878023
top,-4,1,-4.13486431176,1.03371607794,0.024711174663
top,-4,2,-4.13486431176,2.06743215588,0.013003215056
top,-4,3,-4.13486431176,3.10114823382,0.00546131926771
top,-4,4,-4.13486431176,4.13486431176,0.00439000100562
top,-3,-4,-3.10114823382,-4.13486431176,0.00368957314275
top,-3,-3,-3.10114823382,-3.10114823382,0.0200214520732
top,-3,-2,-3.10114823382,-2.06743215588,0.0492512113219
top,-3,-1,-3.10114823382,-1.03371607794,0.0919713059112
top,-3,0,-3.10114823382,0,0.11138639629
top,-3,1,-3.10114823382,1.03371607794,0.0860014559218
top,-3,2,-3.10114823382,2.06743215588,0.0443294219753
top,-3,3,-3.10114823382,3.10114823382,0.017776103357
top,-3,4,-3.10114823382,4.13486431176,0.00406267515472
top,-2,-4,-2.06743215588,-4.13486431176,0.0137351916582
top,-2,-3,-2.06743215588,-3.10114823382,0.0473531228622
top,-2,-2,-2.06743215588,-2.06743215588,0.133989506024
top,-2,-1,-2.06743215588,-1.03371607794,0.254882150006
top,-2,0,-2.06743215588,0,0.28104391702
top,-2,1,-2.06743215588,1.03371607794,0.234184632323
top,-2,2,-2.06743215588,2.06743215588,0.12468746364
top,-2,3,-2.06743215588,3.10114823382,0.0431478564134
top,-2,4,-2.06743215588,4.13486431176,0.0116519182426
top,-1,-4,-1.03371607794,-4.13486431176,0.0257791402479
top,-1,-3,-1.03371607794,-3.10114823382,0.0905364957921
top,-1,-2,-1.03371607794,-2.06743215588,0.246525860787
top,-1,-1,-1.03371607794,-1.03371607794,0.448404484528
top,-1,0,-1.03371607794,0,0.54850981763
top,-1,1,-1.03371607794,1.03371607794,0.424011943967
top,-1,2,-1.03371607794,2.06743215588,0.225976041072
top,-1,3,-1.03371607794,3.10114823382,0.0886770518509
top,-1,4,-1.03371607794,4.13486431176,0.0155069401651
top,0,-4,0,-4.13486431176,0.0156111013457
top,0,-3,0,-3.10114823382,0.121129486284
top,0,-2,0,-2.06743215588,0.294442071736
top,0,-1,0,-1.03371607794,0.543344645448
top,0,0,0,0,0.910531704374
top,0,1,0,1.03371607794,0.543344645448
top,0,2,0,2.06743215588,0.294442071736
top,0,3,0,3.10114823382,0.121129486284
top,0,4,0,4.13486431176,0.0156111013457
top,1,-4,1.03371607794,-4.13486431176,0.0155069401651
top,1,-3,1.03371607794,-3.10114823382,0.0886770518509
top,1,-2,1.03371607794,-2.06743215588,0.225976041072
top,1,-1,1.03371607794,-1.03371607794,0.424011943967
top,1,0,1.03371607794,0,0.54850981763
top,1,1,1.03371607794,1.03371607794,0.448404484528
top,1,2,1.03371607794,2.06743215588,0.246525860787
top,1,3,1.03371607794,3.10114823382,0.0905364957921
top,1,4,1.03371607794,4.13486431176,0.0257791402479
top,2,-4,2.06743215588,-4.13486431176,0.0116519182426
top,2,-3,2.06743215588,-3.10114823382,0.0431478564134
top,2,-2,2.06743215588,-2.06743215588,0.12468746364
top,2,-1,2.06743215588,-1.03371607794,0.234184632323
top,2,0,2.06743215588,0,0.28104391702
top,2,1,2.06743215588,1.03371607794,0.254882150006
top,2,2,2.06743215588,2.06743215588,0.133989506024
top,2,3,2.06743215588,3.10114823382,0.0473531228622
top,2,4,2.06743215588,4.13486431176,0.0137351916582
top,3,-4,3.10114823382,-4.13486431176,0.00406267515472
top,3,-3,3.10114823382,-3.10114823382,0.017776103357
top,3,-2,3.10114823382,-2.06743215588,0.0443294219753
top,3,-1,3.10114823382,-1.03371607794,0.0860014559218
top,3,0,3.10114823382,0,0.11138639629
