step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,251.97066,251.97066,0.0,0.46235353,16.617615,0.08757593
1,251.116,251.8852,0.065739945,0.46313477,12.293265,0.08757593
2,251.96158,251.89284,0.05969108,0.4600586,36.012886,0.08757593
3,252.05106,251.90866,0.055974945,0.4616211,40.10716,0.08757593
4,261.3064,252.84843,7.998946,0.45888674,424.1905,0.08757593
5,252.49014,252.8126,7.210605,0.45107424,74.755135,0.08736196
6,250.80905,252.61224,6.850826,0.4603516,20.410921,0.08736196
7,251.61896,252.51291,6.2545385,0.46323243,19.922668,0.08736196
8,258.61453,253.12308,8.979768,0.45581055,217.5285,0.08736196
9,251.8647,252.99724,8.224307,0.45332032,20.691364,0.08736196
10,251.45673,252.84319,7.6154623,0.4525879,21.299335,0.08715511
11,251.21582,252.68045,7.092264,0.46328127,13.055735,0.08715511
12,251.47736,252.56013,6.5133066,0.46679688,13.469099,0.08715511
13,251.90417,252.49454,5.9007015,0.45659178,19.077646,0.08715511
14,256.51184,252.89627,6.7631164,0.4561035,202.15219,0.08715511
15,252.85382,252.89203,6.086967,0.44746095,37.74117,0.08692647
16,257.23886,253.3267,7.178816,0.44482422,203.2894,0.08692647
17,259.51456,253.9455,9.906989,0.45024413,347.79205,0.08692647
18,266.94754,255.2457,24.131075,0.44526368,621.304,0.08692647
19,251.17401,254.83853,23.210043,0.453125,10.757772,0.08692647
20,293.00726,258.6554,152.00572,0.45395508,1876.5706,0.08672657
21,254.78133,258.26797,138.1559,0.4559082,177.17258,0.08672657
22,250.90523,257.5317,129.21921,0.45859376,9.734267,0.08672657
23,254.64194,257.24274,117.04886,0.46137697,123.64515,0.08672657
24,252.26634,256.7451,107.57278,0.4569336,35.373894,0.08672657
25,252.4831,256.31888,98.45031,0.45415038,36.713993,0.08652799
26,251.38492,255.82549,90.796234,0.45668948,15.882998,0.08652799
27,251.96661,255.4396,83.05679,0.46552736,40.52049,0.08652799
28,261.62012,256.05765,78.188995,0.46118164,468.90332,0.08652799
29,250.85002,255.53688,72.81084,0.45913088,12.797926,0.08652799
30,251.40637,255.12383,67.06525,0.46416017,19.327906,0.086373076
31,250.93921,254.70537,61.934708,0.46235353,14.924086,0.086373076
32,251.80385,254.41522,56.498928,0.4651367,48.790295,0.086373076
33,251.39182,254.11288,51.671726,0.46982422,16.385317,0.086373076
34,251.60341,253.86194,47.071323,0.46489257,14.785536,0.086373076
35,251.57533,253.63327,42.834763,0.45942384,12.559845,0.08619803
36,251.66667,253.43661,38.89936,0.46303713,23.87646,0.08619803
37,251.58984,253.25194,35.316376,0.46313477,34.661884,0.08619803
38,251.70647,253.0974,31.999702,0.46679688,34.40175,0.08619803
39,252.52084,253.03973,28.829649,0.46738282,65.02972,0.08619803
40,250.78537,252.8143,26.404078,0.46762696,12.963966,0.08605862
41,251.48727,252.6816,23.92216,0.47270507,43.687683,0.08605862
42,251.2557,252.539,21.712927,0.4699219,13.867826,0.08605862
43,280.7657,255.36166,91.24875,0.4692871,1333.9164,0.08605862
44,251.9537,255.02087,83.16914,0.45541993,52.056507,0.08605862
45,530.5023,282.56903,6904.9546,0.4633301,12635.122,0.08590098
46,251.9796,279.5101,6298.6733,0.45341796,43.974777,0.08590098
47,251.84732,276.74384,5737.6763,0.46552736,28.793524,0.08590098
48,252.6356,274.333,5216.2173,0.4578125,59.258186,0.08590098
49,251.20944,272.02066,4742.7183,0.4676758,24.059525,0.08590098
50,252.00114,270.0187,4304.5166,0.4711426,27.718542,0.08577712
51,251.30685,268.14752,3905.5767,0.45869142,18.765678,0.08577712
52,252.33603,266.56638,3537.519,0.46884766,49.46964,0.08577712
53,251.15312,265.02505,3205.1482,0.47055665,11.375079,0.08577712
54,251.4607,263.6686,2901.1926,0.46196288,21.237644,0.08577712
55,251.34363,262.4361,2624.7446,0.47226563,16.683249,0.08565826
56,253.06033,261.49854,2370.1816,0.465625,62.302505,0.08565826
57,255.36942,260.88562,2136.5444,0.4628418,165.20193,0.08565826
58,251.35118,259.9322,1931.0714,0.46362305,18.339167,0.08565826
59,251.57935,259.0969,1744.2435,0.46777344,20.652962,0.08565826
60,250.71042,258.25824,1576.1492,0.46430665,11.033843,0.08550554
61,250.57324,257.48975,1423.8495,0.46840823,10.674588,0.08550554
62,251.1044,256.8512,1285.134,0.47109377,32.559,0.08550554
63,251.52127,256.3182,1159.1774,0.47402343,31.172825,0.08550554
64,250.72667,255.75905,1046.0735,0.46831053,10.93356,0.08550554
65,251.56134,255.33928,943.052,0.46870118,25.429129,0.08537183
66,251.10938,254.91629,850.35706,0.47148436,13.324409,0.08537183
67,251.289,254.55356,766.5055,0.4682129,14.600205,0.08537183
68,252.61655,254.35986,690.19257,0.4706055,57.163452,0.08537183
69,272.95276,256.21915,652.2859,0.463916,882.8126,0.08537183
70,253.4476,255.94199,587.7486,0.4583008,106.34705,0.085194014
71,255.37161,255.88495,529.003,0.46313477,144.49405,0.085194014
72,252.85165,255.58162,476.9308,0.46425784,67.87274,0.085194014
73,253.33432,255.35689,429.69223,0.46020508,107.23003,0.085194014
74,250.19995,254.84119,389.11646,0.4652344,32.215374,0.085194014
75,250.76837,254.4339,351.6977,0.46152344,22.359467,0.08503028
76,251.31097,254.12161,317.40567,0.4771973,15.931858,0.08503028
77,251.41876,253.85133,286.32257,0.46894532,29.769222,0.08503028
78,251.43594,253.6098,258.21536,0.46972656,22.038015,0.08503028
79,250.7411,253.32294,233.13446,0.462793,12.819593,0.08503028
80,250.90057,253.0807,210.34912,0.47763672,13.760804,0.08493525
81,251.2863,252.90126,189.60399,0.46479493,19.619022,0.08493525
82,250.53479,252.66461,171.1476,0.46567383,9.349355,0.08493525
83,251.10086,252.50824,154.25291,0.47998047,18.037407,0.08493525
84,251.92378,252.4498,138.85837,0.47607422,55.626526,0.08493525
85,250.44116,252.24893,125.33564,0.4708008,10.592236,0.08481132
86,250.38962,252.063,113.113205,0.47695312,9.440587,0.08481132
87,250.20334,251.87704,102.11313,0.47314453,8.339323,0.08481132
88,250.53268,251.74261,92.064476,0.47871095,14.339627,0.08481132
89,250.7927,251.64763,82.93924,0.47734374,13.6444,0.08481132
90,251.1209,251.59496,74.67029,0.4810547,20.827389,0.08473103
91,252.78793,251.71425,67.331345,0.47490233,67.22856,0.08473103
92,251.49748,251.69257,60.60244,0.47998047,28.882166,0.08473103
93,252.18916,251.74222,54.564392,0.47641602,76.99818,0.08473103
94,250.71242,251.63924,49.203396,0.47851562,10.525526,0.08473103
95,251.01944,251.57726,44.317627,0.471875,12.434586,0.08461196
96,251.0405,251.52357,39.911793,0.4807617,15.926554,0.08461196
97,252.29575,251.6008,35.974274,0.48281252,69.39534,0.08461196
98,250.71703,251.51242,32.44714,0.47421876,12.85933,0.08461196
99,251.26035,251.48721,29.208145,0.47573245,16.463795,0.08461196
100,251.72583,251.51108,26.292454,0.4736328,41.02281,0.084500484
101,250.63,251.42297,23.733074,0.47685546,10.819135,0.084500484
102,250.48691,251.32936,21.438625,0.47309572,11.249685,0.084500484
103,251.72585,251.369,19.30891,0.47719726,38.99902,0.084500484
104,250.56929,251.28903,17.435577,0.47128907,10.225246,0.084500484
105,250.9732,251.25745,15.700997,0.47270507,24.875517,0.084385246
106,252.66031,251.39774,14.30802,0.48164064,42.664913,0.084385246
107,268.45264,253.10323,39.055485,0.4717285,774.9385,0.084385246
108,253.10336,253.10324,35.149937,0.46528322,75.92531,0.084385246
109,251.71497,252.96442,31.8084,0.47553712,25.172897,0.084385246
110,251.1839,252.78636,28.91288,0.46967775,13.260708,0.0842574
111,251.481,252.65582,26.174948,0.478125,28.647093,0.0842574
112,250.66963,252.4572,23.912498,0.47353515,13.328909,0.0842574
113,253.65419,252.5769,21.650198,0.4774414,82.21395,0.0842574
114,254.1868,252.7379,19.718437,0.4814453,157.91287,0.0842574
115,251.15094,252.57921,17.973253,0.47539064,20.731733,0.08415379
116,250.77525,252.39882,16.468811,0.48408204,12.596371,0.08415379
117,250.4456,252.20349,15.165285,0.48579103,9.430862,0.08415379
118,251.78061,252.16121,13.664851,0.4855957,31.331602,0.08415379
119,254.12686,252.35777,12.646107,0.4772461,125.001465,0.08415379
120,251.2897,252.25096,11.484165,0.48496094,20.418917,0.08409053
121,251.19704,252.14557,10.435717,0.4864258,18.592937,0.08409053
122,251.8308,252.11409,9.401063,0.48134765,30.02654,0.08409053
