layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.13486431176,-4.13486431176,0.00973006968034
top,-4,-3,-4.13486431176,-3.10114823382,0.00315127008777
top,-4,-2,-4.13486431176,-2.06743215588,0.0107399548161
top,-4,-1,-4.13486431176,-1.03371607794,0.0722749412714
top,-4,0,-4.13486431176,0,0.0790293389598
top,-4,1,-4.13486431176,1.03371607794,0.0381411571524
top,-4,2,-4.13486431176,2.06743215588,0.021380710809
top,-4,3,-4.13486431176,3.10114823382,0.0451920373254
top,-4,4,-4.13486431176,4.13486431176,-0.00327160875177
top,-3,-4,-3.10114823382,-4.13486431176,0.00956350513146
top,-3,-3,-3.10114823382,-3.10114823382,0.0314902787249
top,-3,-2,-3.10114823382,-2.06743215588,0.0452576225749
top,-3,-1,-3.10114823382,-1.03371607794,0.127283852064
top,-3,0,-3.10114823382,0,0.209629276398
top,-3,1,-3.10114823382,1.03371607794,0.0935153861645
top,-3,2,-3.10114823382,2.06743215588,0.0369420612839
top,-3,3,-3.10114823382,3.10114823382,0.10397638595
top,-3,4,-3.10114823382,4.13486431176,0.0155863831221
top,-2,-4,-2.06743215588,-4.13486431176,0.0537322354688
top,-2,-3,-2.06743215588,-3.10114823382,0.0702886998408
top,-2,-2,-2.06743215588,-2.06743215588,0.110727665322
top,-2,-1,-2.06743215588,-1.03371607794,0.330541599133
top,-2,0,-2.06743215588,0,0.399818169438
top,-2,1,-2.06743215588,1.03371607794,0.241149385165
top,-2,2,-2.06743215588,2.06743215588,0.139948747524
top,-2,3,-2.06743215588,3.10114823382,0.133213228409
top,-2,4,-2.06743215588,4.13486431176,0.0590480769719
top,-1,-4,-1.03371607794,-4.13486431176,0.0738483788258
top,-1,-3,-1.03371607794,-3.10114823382,0.109001959606
top,-1,-2,-1.03371607794,-2.06743215588,0.231568592076
top,-1,-1,-1.03371607794,-1.03371607794,0.465041616067
top,-1,0,-1.03371607794,0,0.616470963474
top,-1,1,-1.03371607794,1.03371607794,0.429325655524
top,-1,2,-1.03371607794,2.06743215588,0.177466914604
top,-1,3,-1.03371607794,3.10114823382,0.142991664957
top,-1,4,-1.03371607794,4.13486431176,0.0945304090693
top,0,-4,0,-4.13486431176,0.0903172416387
top,0,-3,0,-3.10114823382,0.157653652612
top,0,-2,0,-2.06743215588,0.257407308224
top,0,-1,0,-1.03371607794,0.543047888018
top,0,0,0,0,0.978387617107
top,0,1,0,1.03371607794,0.543047888018
top,0,2,0,2.06743215588,0.257407308224
top,0,3,0,3.10114823382,0.157653652612
top,0,4,0,4.13486431176,0.0903172416387
