row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-3.54490770181,-3.54490770181,-4,-4,-3.54490770181,-3.54490770181,0.0128288418157,0
-4,-4,-3.54490770181,-3.54490770181,-4,-3,-3.54490770181,-2.65868077636,-0.000306530556754,0.000395582635223
-4,-4,-3.54490770181,-3.54490770181,-4,-2,-3.54490770181,-1.77245385091,-0.0031030541627,-0.000304901786973
-4,-4,-3.54490770181,-3.54490770181,-4,-1,-3.54490770181,-0.886226925453,0.00236374437903,-0.000514977639347
-4,-4,-3.54490770181,-3.54490770181,-4,0,-3.54490770181,0,0.00352565123752,0.000599617642281
-4,-4,-3.54490770181,-3.54490770181,-4,1,-3.54490770181,0.886226925453,0.00351011775919,0.000605975207003
-4,-4,-3.54490770181,-3.54490770181,-4,2,-3.54490770181,1.77245385091,-0.00697994663169,0.00170418359135
-4,-4,-3.54490770181,-3.54490770181,-4,3,-3.54490770181,2.65868077636,-0.000833609625443,0.00093702984409
-4,-4,-3.54490770181,-3.54490770181,-4,4,-3.54490770181,3.54490770181,-0.00599524053158,-0.00237375916573
-4,-4,-3.54490770181,-3.54490770181,-3,-4,-2.65868077636,-3.54490770181,0.0014563949208,-0.00500838244133
-4,-4,-3.54490770181,-3.54490770181,-3,-3,-2.65868077636,-2.65868077636,0.00311831561698,0.00473083401816
-4,-4,-3.54490770181,-3.54490770181,-3,-2,-2.65868077636,-1.77245385091,5.29394329889e-05,-0.00306349258521
-4,-4,-3.54490770181,-3.54490770181,-3,-1,-2.65868077636,-0.886226925453,-0.00623464492805,-0.00329767081056
-4,-4,-3.54490770181,-3.54490770181,-3,0,-2.65868077636,0,-0.00108119412858,-0.00182402139114
-4,-4,-3.54490770181,-3.54490770181,-3,1,-2.65868077636,0.886226925453,0.00315823756291,-0.00628670727386
-4,-4,-3.54490770181,-3.54490770181,-3,2,-2.65868077636,1.77245385091,0.00398011512123,-0.0017784644199
-4,-4,-3.54490770181,-3.54490770181,-3,3,-2.65868077636,2.65868077636,0.0019548366708,0.00418488849416
-4,-4,-3.54490770181,-3.54490770181,-3,4,-2.65868077636,3.54490770181,-0.0030436972609,0.00438613956511
-4,-4,-3.54490770181,-3.54490770181,-2,-4,-1.77245385091,-3.54490770181,-0.000251674398226,-0.00448319325435
-4,-4,-3.54490770181,-3.54490770181,-2,-3,-1.77245385091,-2.65868077636,0.00593454362192,-0.00200453917401
-4,-4,-3.54490770181,-3.54490770181,-2,-2,-1.77245385091,-1.77245385091,-0.00529414989289,0.00293008378638
-4,-4,-3.54490770181,-3.54490770181,-2,-1,-1.77245385091,-0.886226925453,-0.00595607736378,0.0129597529808
-4,-4,-3.54490770181,-3.54490770181,-2,0,-1.77245385091,0,0.00392654966736,-0.00919140369195
-4,-4,-3.54490770181,-3.54490770181,-2,1,-1.77245385091,0.886226925453,0.00144575885483,0.00297100204049
-4,-4,-3.54490770181,-3.54490770181,-2,2,-1.77245385091,1.77245385091,-0.000369281461793,-0.000736101049316
-4,-4,-3.54490770181,-3.54490770181,-2,3,-1.77245385091,2.65868077636,0.00190036541364,0.00290699704632
-4,-4,-3.54490770181,-3.54490770181,-2,4,-1.77245385091,3.54490770181,-0.00120659328508,0.000470240777453
-4,-4,-3.54490770181,-3.54490770181,-1,-4,-0.886226925453,-3.54490770181,-0.00174295015733,0.00103080301431
-4,-4,-3.54490770181,-3.54490770181,-1,-3,-0.886226925453,-2.65868077636,0.0021408974891,0.00289692408677
-4,-4,-3.54490770181,-3.54490770181,-1,-2,-0.886226925453,-1.77245385091,0.0121473454614,0.000781793460578
-4,-4,-3.54490770181,-3.54490770181,-1,-1,-0.886226925453,-0.886226925453,0.0123797356786,0.00528115782567
-4,-4,-3.54490770181,-3.54490770181,-1,0,-0.886226925453,0,-0.0478187924672,-0.00153561681591
-4,-4,-3.54490770181,-3.54490770181,-1,1,-0.886226925453,0.886226925453,0.0198095742648,0.0102764551586
-4,-4,-3.54490770181,-3.54490770181,-1,2,-0.886226925453,1.77245385091,-0.000195299317874,-0.0175782510654
-4,-4,-3.54490770181,-3.54490770181,-1,3,-0.886226925453,2.65868077636,0.00339569352978,-0.00266899715576
-4,-4,-3.54490770181,-3.54490770181,-1,4,-0.886226925453,3.54490770181,-0.00139250519303,0.00121785280382
-4,-4,-3.54490770181,-3.54490770181,0,-4,0,-3.54490770181,-0.000827885433846,0.00588477736131
-4,-4,-3.54490770181,-3.54490770181,0,-3,0,-2.65868077636,0.000491808262954,-0.00712128094446
-4,-4,-3.54490770181,-3.54490770181,0,-2,0,-1.77245385091,-0.02478691694,-0.007947300614
-4,-4,-3.54490770181,-3.54490770181,0,-1,0,-0.886226925453,-0.0106674022069,0.00975615744111
-4,-4,-3.54490770181,-3.54490770181,0,0,0,0,-0.0420023420982,0.0791821834727
-4,-4,-3.54490770181,-3.54490770181,0,1,0,0.886226925453,0.00806590030231,-0.0206889473173
