step,energy,ewmean,ewvar,pmove,locstd
0,10529.558,10529.558,0.0,0.9922364,136549.05
1,8501.753,10326.777,370079.25,0.9937256,91183.48
2,6946.465,9988.746,1.3614574e+06,0.9932617,79117.375
3,13263.977,10316.27,2.1907538e+06,0.99396974,218299.28
4,11792.288,10463.871,2.167755e+06,0.9944092,179300.36
5,24186.031,11836.087,1.8897772e+07,0.9938233,420766.44
6,11624.961,11814.975,1.7012006e+07,0.9947754,256869.84
7,11116.876,11745.165,1.5354666e+07,0.99396974,160209.53
8,7357.082,11306.356,1.5552174e+07,0.99433595,77937.06
9,11152.9375,11291.015,1.3999075e+07,0.9938233,157194.19
10,8981.621,11060.075,1.3079164e+07,0.9935303,166364.5
11,19419.129,11895.98,1.8059888e+07,0.99365234,335165.9
12,12147.377,11921.12,1.6259587e+07,0.9932617,276283.44
13,16707.383,12399.746,1.6695376e+07,0.99348146,284122.88
14,10513.102,12211.082,1.5346186e+07,0.9936768,111616.76
15,15741.178,12564.092,1.4933109e+07,0.9935303,327969.84
16,17760.555,13083.738,1.5870088e+07,0.99375004,258124.83
17,8815.82,12656.946,1.592244e+07,0.99348146,98048.93
18,16509.441,13042.195,1.566595e+07,0.993042,383248.66
19,5952.1387,12333.189,1.8623556e+07,0.9928955,61859.758
20,14587.854,12558.656,1.7218716e+07,0.99272466,325870.06
21,10977.627,12400.554,1.5721813e+07,0.9920166,221895.83
22,10909.948,12251.493,1.4349602e+07,0.9924561,190623.83
23,13811.65,12407.509,1.313371e+07,0.9922364,175169.0
24,9661.041,12132.862,1.2499217e+07,0.99228513,97419.77
25,7519.836,11671.56,1.3164496e+07,0.99265134,94710.43
26,11634.377,11667.842,1.184817e+07,0.9928223,240882.89
27,15823.33,12083.391,1.221748e+07,0.99152833,323807.9
28,7241.1533,11599.167,1.3105985e+07,0.9921143,88784.21
29,10465.321,11485.782,1.1911091e+07,0.9915527,199822.12
30,26995.092,13036.713,3.2368464e+07,0.99226075,508576.84
31,14219.873,13155.029,2.9257604e+07,0.99194336,260468.36
32,11507.367,12990.263,2.6576174e+07,0.9917481,163485.11
33,7604.5044,12451.687,2.6529132e+07,0.99199224,108787.03
34,6591.668,11865.685,2.6966802e+07,0.9919189,116954.6
