step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,11072.998,11072.998,0.0,0.99565434,168296.11,0.05125461
1,16968.934,11662.592,3.128585e+06,0.9945801,187102.8,0.05125461
2,23129.436,12809.276,1.4649692e+07,0.9924805,453158.56,0.05125461
3,16113.407,13139.689,1.4167278e+07,0.99130857,159694.28,0.05125461
4,17370.012,13562.722,1.4361157e+07,0.9892578,174789.88,0.05125461
5,12933.932,13499.843,1.2960625e+07,0.98305666,112594.016,0.052507624
6,31742.027,15324.062,4.1614516e+07,0.97260743,438811.62,0.052507624
7,19864.11,15778.066,3.9308148e+07,0.9665039,266828.12,0.052507624
8,17014.332,15901.693,3.5514884e+07,0.96259767,193828.78,0.052507624
9,28943.61,17205.885,4.7271636e+07,0.9648926,271087.88,0.052507624
10,32123.938,18697.69,6.2573816e+07,0.97695315,487182.94,0.053774852
11,16824.004,18510.32,5.6632396e+07,0.9729981,192461.12,0.053774852
12,21241.586,18783.447,5.1640536e+07,0.9645996,290506.4,0.053774852
13,17095.928,18614.695,4.6732776e+07,0.9645508,207143.34,0.053774852
14,23216.031,19074.828,4.3965004e+07,0.98247075,443861.0,0.053774852
15,31134.07,20280.752,5.265678e+07,0.97416997,502131.06,0.05506501
16,16210.037,19873.68,4.8882464e+07,0.970166,258094.47,0.05506501
17,28447.953,20731.107,5.0610852e+07,0.96547854,505267.75,0.05506501
18,24590.914,21117.088,4.6890596e+07,0.9772461,416577.5,0.05506501
19,23975.283,21402.908,4.2936772e+07,0.98481447,379109.28,0.05506501
20,34459.758,22708.594,5.3986412e+07,0.9794434,579546.0,0.056401
21,27271.184,23164.854,5.046132e+07,0.9714844,391319.62,0.056401
22,21322.652,22980.633,4.572062e+07,0.9534668,451386.56,0.056401
23,26914.504,23374.02,4.254134e+07,0.9492676,374038.4,0.056401
24,33353.48,24371.965,4.725027e+07,0.92607427,397786.34,0.056401
25,15021.054,23436.873,5.03948e+07,0.909375,128771.734,0.057567347
26,30312.89,24124.475,4.9610484e+07,0.87939453,500590.6,0.057567347
27,16572.695,23369.297,4.9782076e+07,0.9045899,142471.44,0.057567347
28,15109.326,22543.3,5.0944308e+07,0.8966797,151538.72,0.057567347
29,16362.848,21925.256,4.9287696e+07,0.8933594,273470.6,0.057567347
30,14525.682,21185.299,4.9286756e+07,0.91123044,154043.88,0.05876327
31,23667.52,21433.521,4.4912604e+07,0.87939453,360174.06,0.05876327
32,15177.61,20807.93,4.3943624e+07,0.88627934,130685.12,0.05876327
33,17126.25,20439.762,4.0769188e+07,0.90537107,208002.62,0.05876327
34,14589.985,19854.783,3.9772056e+07,0.91796875,149756.12,0.05876327
35,30589.7,20928.275,4.6166304e+07,0.91669923,447566.9,0.060000442
36,16556.432,20491.092,4.3269844e+07,0.9167969,259407.6,0.060000442
37,16359.049,20077.887,4.04795e+07,0.91914064,263371.8,0.060000442
38,27661.064,20836.205,4.1606964e+07,0.8995606,456654.16,0.060000442
39,25974.268,21350.012,3.9822236e+07,0.8911133,292964.16,0.060000442
40,26098.254,21824.836,3.7869132e+07,0.9201172,342360.5,0.061274134
41,11502.666,20792.62,4.3671464e+07,0.8984864,80810.055,0.061274134
42,20076.867,20721.043,3.9350424e+07,0.91152346,314268.1,0.061274134
43,12552.276,19904.166,4.142097e+07,0.91152346,92518.52,0.061274134
44,20708.312,19984.58,3.7337068e+07,0.8998047,227069.94,0.061274134
45,11497.477,19135.87,4.0086144e+07,0.8637207,89713.66,0.06239867
46,22380.09,19460.291,3.7024776e+07,0.8933594,286728.88,0.06239867
47,21552.256,19669.488,3.371617e+07,0.8792969,263485.94,0.06239867
48,13749.213,19077.46,3.3499022e+07,0.8787598,131600.7,0.06239867
49,12516.516,18421.367,3.402326e+07,0.86621094,96693.36,0.06239867
50,14434.968,18022.727,3.205116e+07,0.9192383,167710.42,0.06372047
51,17663.219,17986.775,2.8857674e+07,0.9382813,192364.92,0.06372047
52,25177.58,18705.855,3.0625596e+07,0.92290044,319773.44,0.06372047
53,16811.932,18516.463,2.788586e+07,0.91811526,187548.34,0.06372047
54,20827.957,18747.613,2.5578144e+07,0.9176758,269481.03,0.06372047
55,14653.614,18338.213,2.4528802e+07,0.90771484,162587.64,0.06503279
56,24241.633,18928.555,2.5212454e+07,0.9064453,313855.34,0.06503279
57,20394.918,19075.191,2.2884728e+07,0.88793945,383776.5,0.06503279
58,9449.307,18112.604,2.8935444e+07,0.8978027,84608.734,0.06503279
59,17491.559,18050.5,2.6076612e+07,0.8932129,315169.22,0.06503279
60,10899.848,17335.436,2.8070816e+07,0.8845215,88998.875,0.066295214
61,19674.93,17569.385,2.5756326e+07,0.88149416,280015.78,0.066295214
62,33334.05,19145.852,4.5547916e+07,0.8622559,613205.5,0.066295214
63,17646.0,18995.867,4.1195584e+07,0.8527344,238998.58,0.066295214
64,16799.492,18776.23,3.751019e+07,0.8463379,159774.6,0.066295214
65,21637.877,19062.395,3.4496184e+07,0.84794927,424240.3,0.06745867
66,23281.031,19484.258,3.2648284e+07,0.8309082,403965.2,0.06745867
67,11906.217,18726.453,3.455186e+07,0.8744629,95937.445,0.06745867
68,29901.469,19843.955,4.2335964e+07,0.8672852,420502.9,0.06745867
69,26581.168,20517.676,4.218747e+07,0.86499023,296727.28,0.06745867
70,20253.676,20491.275,3.7974996e+07,0.8649414,231882.11,0.068700895
71,18667.39,20308.887,3.4476884e+07,0.8521973,292895.62,0.068700895
72,30674.191,21345.418,4.0698756e+07,0.84047854,573584.94,0.068700895
73,14128.735,20623.75,4.131613e+07,0.832959,146422.17,0.068700895
74,27827.094,21344.084,4.185445e+07,0.80556643,435882.44,0.068700895
75,25009.994,21710.676,3.88785e+07,0.790625,354174.2,0.069706485
76,26758.23,22215.432,3.7283652e+07,0.79965824,493332.75,0.069706485
77,17771.87,21771.076,3.5332356e+07,0.79326177,210112.2,0.069706485
78,10805.077,20674.477,4.2621904e+07,0.79658204,95080.76,0.069706485
79,18051.258,20412.154,3.8979028e+07,0.79418945,239873.81,0.069706485
80,12675.152,19638.453,4.046863e+07,0.7871094,120865.26,0.07071437
81,10016.762,18676.283,4.4753696e+07,0.76723635,91947.016,0.07071437
82,13733.977,18182.053,4.24767e+07,0.7372559,161128.78,0.07071437
83,25954.7,18959.316,4.3666292e+07,0.7296875,353319.1,0.07071437
84,15736.533,18637.04,4.023443e+07,0.7267578,149800.81,0.07071437
85,24037.803,19177.115,3.883613e+07,0.7468262,381419.5,0.07159248
86,28407.4,20100.145,4.2620348e+07,0.75947267,439937.06,0.07159248
87,21000.68,20190.197,3.84313e+07,0.7429199,409316.44,0.07159248
88,12682.16,19439.395,3.9661524e+07,0.7260254,137585.44,0.07159248
89,13444.532,18839.908,3.8929824e+07,0.7181152,128384.19,0.07159248
90,21582.832,19114.201,3.571397e+07,0.7317383,305884.25,0.07242684
91,17512.791,18954.06,3.2373378e+07,0.71733403,309607.8,0.07242684
92,30193.09,20077.963,4.050446e+07,0.71425784,442364.78,0.07242684
93,15378.363,19608.004,3.8441776e+07,0.7414551,228957.34,0.07242684
94,10283.381,18675.541,4.2422972e+07,0.7440918,77493.31,0.07242684
95,15338.317,18341.818,3.9183012e+07,0.7421875,190462.4,0.073309205
96,26552.707,19162.906,4.133239e+07,0.72924805,388112.47,0.073309205
97,17201.094,18966.725,3.7545536e+07,0.72509766,340370.44,0.073309205
98,16536.76,18723.729,3.432241e+07,0.7104004,212417.19,0.073309205
99,28604.027,19711.758,3.9675996e+07,0.7167969,443658.6,0.073309205
100,13605.576,19101.14,3.9064084e+07,0.73720706,199305.69,0.07418387
101,18724.996,19063.525,3.517041e+07,0.71611327,264369.2,0.07418387
