layer,eigen_index,occupation,fraction
top,0,0.453830682754,0.0378192235628
top,1,0.435428704454,0.0362857253712
top,2,0.421474945989,0.0351229121657
top,3,0.404024676815,0.033668723068
top,4,0.392800599767,0.0327333833139
top,5,0.373428846783,0.0311190705653
top,6,0.36825856499,0.0306882137492
top,7,0.364073339908,0.0303394449923
top,8,0.356472600584,0.0297060500486
top,9,0.338955385999,0.0282462821666
top,10,0.304156135699,0.0253463446416
top,11,0.300465480961,0.0250387900801
top,12,0.282334475906,0.0235278729922
top,13,0.273526283331,0.0227938569442
top,14,0.261724051564,0.0218103376303
top,15,0.244174200838,0.0203478500698
top,16,0.242774486971,0.0202312072476
top,17,0.236117012401,0.0196764177001
top,18,0.22431513807,0.0186929281725
top,19,0.218372221339,0.0181976851115
top,20,0.212437296077,0.0177031080065
top,21,0.19599899744,0.0163332497867
top,22,0.191047965824,0.0159206638187
top,23,0.183076115068,0.0152563429224
top,24,0.178260227971,0.0148550189976
top,25,0.163633905704,0.0136361588086
top,26,0.152623040892,0.012718586741
top,27,0.14163803772,0.01180316981
top,28,0.135476942805,0.0112897452337
top,29,0.131236788606,0.0109363990505
top,30,0.128095453476,0.010674621123
top,31,0.124582376824,0.0103818647353
top,32,0.121930576494,0.0101608813745
top,33,0.116220763956,0.00968506366301
top,34,0.114738114214,0.00956150951781
top,35,0.11102735358,0.00925227946499
top,36,0.105602913557,0.00880024279639
top,37,0.0977623255869,0.00814686046558
top,38,0.0949760912451,0.00791467427043
top,39,0.0918865207965,0.00765721006638
top,40,0.0892500153393,0.00743750127828
top,41,0.0870069501394,0.00725057917828
top,42,0.0792139478209,0.00660116231841
top,43,0.0735145457463,0.00612621214552
top,44,0.0693074605928,0.00577562171607
top,45,0.0684274752278,0.00570228960232
top,46,0.0664606687574,0.00553838906312
top,47,0.0649012713514,0.00540843927929
top,48,0.0583976893422,0.00486647411185
top,49,0.056162976453,0.00468024803775
top,50,0.05072598895,0.00422716574583
top,51,0.0494359042357,0.00411965868631
top,52,0.0463741611798,0.00386451343165
top,53,0.0440169573092,0.00366807977577
top,54,0.0420666850908,0.0035055570909
top,55,0.035970386279,0.00299753218992
top,56,0.0333725692361,0.00278104743634
top,57,0.0292100142413,0.00243416785345
top,58,0.0276379970246,0.00230316641871
top,59,0.0259740563393,0.00216450469494
top,60,0.0216081907892,0.00180068256576
top,61,0.020894208141,0.00174118401175
top,62,0.0197694143509,0.00164745119591
top,63,0.014961293104,0.00124677442533
top,64,0.011934866144,0.000994572178663
top,65,0.00812642862964,0.000677202385803
top,66,0.00576657117708,0.00048054759809
top,67,0.00425269499661,0.000354391249717
top,68,0.00192540635157,0.000160450529297
top,69,0.000152955049814,1.27462541512e-05
top,70,-0.000896601197691,-7.47167664743e-05
top,71,-0.00202309981164,-0.00016859165097
top,72,-0.00398414014162,-0.000332011678468
top,73,-0.00552155364289,-0.000460129470241
top,74,-0.00790090469186,-0.000658408724322
top,75,-0.00896236616018,-0.000746863846682
top,76,-0.0103818358638,-0.000865152988652
top,77,-0.0136496476226,-0.00113747063522
top,78,-0.0166833611539,-0.00139028009616
top,79,-0.0213071686767,-0.00177559738972
top,80,-0.0244476983677,-0.00203730819731
bottom,0,0.436644178931,0.0363870149109
bottom,1,0.432385870073,0.0360321558394
bottom,2,0.408000580012,0.0340000483343
bottom,3,0.405765007802,0.0338137506502
bottom,4,0.400628910979,0.0333857425816
bottom,5,0.378210518053,0.0315175431711
bottom,6,0.366217124324,0.0305180936936
bottom,7,0.353037859993,0.0294198216661
bottom,8,0.347600797972,0.0289667331644
bottom,9,0.32372350879,0.0269769590658
bottom,10,0.306039034051,0.0255032528375
bottom,11,0.29674944797,0.0247291206642
bottom,12,0.284549101268,0.0237124251056
bottom,13,0.270343090188,0.022528590849
bottom,14,0.264958159455,0.0220798466212
bottom,15,0.246684502289,0.0205570418574
bottom,16,0.2336048427,0.019467070225
bottom,17,0.227988335912,0.0189990279927
bottom,18,0.222608785708,0.0185507321424
bottom,19,0.217416122516,0.0181180102097
bottom,20,0.206052000354,0.0171710000295
bottom,21,0.191762477906,0.0159802064922
bottom,22,0.188723558606,0.0157269632171
bottom,23,0.183578748633,0.0152982290527
bottom,24,0.171274028275,0.0142728356896
bottom,25,0.167452064236,0.0139543386863
bottom,26,0.162713371316,0.0135594476097
bottom,27,0.156062924043,0.0130052436703
bottom,28,0.144230889045,0.0120192407537
bottom,29,0.139826654129,0.0116522211774
bottom,30,0.136772339823,0.0113976949853
bottom,31,0.131686322904,0.010973860242
bottom,32,0.125490999937,0.0104575833281
bottom,33,0.117250686077,0.0097708905064
bottom,34,0.114189861939,0.00951582182829
bottom,35,0.113813835677,0.00948448630643
bottom,36,0.108194348312,0.0090161956927
bottom,37,0.100626254502,0.00838552120849
bottom,38,0.0965951276164,0.00804959396804
bottom,39,0.094623332888,0.00788527774067
bottom,40,0.0921946566337,0.00768288805281
bottom,41,0.0891619406836,0.00743016172364
bottom,42,0.081811719707,0.00681764330892
bottom,43,0.074837361431,0.00623644678592
bottom,44,0.0695950617063,0.00579958847553
bottom,45,0.0668467772454,0.00557056477045
