r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153362396e-01
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.013139105330352230e+00
1.356752352296751798e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.110768873662186573e+00
1.899453293215452518e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.026296756048928005e+00
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089892067855378954e+00
2.984855175052853957e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049980527342365244e+00
3.527556115971554329e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.479581279244831959e-01
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.726135411171380474e-01
4.612957997808955768e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.023974817686826411e+00
5.155658938727657181e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.874470610325014608e-01
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.749819182464821710e-01
6.241060820565058620e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.682886785331195068e-01
6.783761761483758645e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.074042241558761823e-01
7.326462702402458671e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.885781573223424434e-01
7.869163643321161472e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.035688596389427785e+00
8.411864584239861498e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.314343387714536515e-01
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.562023622208795093e-01
9.497266466077261549e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.038138641695644848e+00
1.003996740699596435e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.805294682791778627e-01
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001094794287964884e+00
1.112536928883336440e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.033132316056384337e+00
1.166807022975206443e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.012068133760235522e+00
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.021735437133153290e+00
