r,top_top,bottom_bottom,top_bottom
1.899453293215452171e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.381553325450480596e+00
5.698359879646356513e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068401238348371640e+00
9.497266466077261549e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.062989814955154655e-01
1.329617305250816450e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.010507575186637252e+00
1.709507963893907023e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.271757873023223073e-01
2.089398622536997596e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.570396672666058313e-01
2.469289281180087614e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.039353194069669639e+00
2.849179939823178187e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.059190882845367998e+00
3.229070598466268760e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.041853743075009220e+00
3.608961257109359333e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007806794249666016e+00
3.988851915752449351e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.023665225905214360e+00
4.368742574395539924e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.015141356526656935e+00
4.748633233038630497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.043349071380202497e+00
5.128523891681721070e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.024396206500690854e+00
5.508414550324811643e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.737568955933726400e-01
5.888305208967901105e-01,1.782649452194167827e-03,1.782649452194167827e-03,9.858051470633748536e-01
6.268195867610992789e-01,5.023830274365381938e-03,5.023830274365381938e-03,1.010627190193169378e+00
6.648086526254082251e-01,1.578918086229120317e-03,4.736754258687360733e-03,9.828765086776274362e-01
7.027977184897173935e-01,1.045499813854417447e-02,7.467855813245839400e-03,9.872505385110998954e-01
7.407867843540263397e-01,1.416977769692800461e-02,1.133582215754240334e-02,1.018807016409123412e+00
7.787758502183353970e-01,1.886999664029929621e-02,1.213071212590668968e-02,9.677612562667782248e-01
8.167649160826444543e-01,3.855497652419945243e-02,3.598464475591948986e-02,9.645169960470563186e-01
8.547539819469534006e-01,5.649018041841959853e-02,5.771822781882002262e-02,9.836659677207413299e-01
8.927430478112625689e-01,6.349266346751143708e-02,8.230530449492223788e-02,1.005888399934371069e+00
9.307321136755715152e-01,9.022389064166409789e-02,8.345709884353928742e-02,1.031371849897522619e+00
9.687211795398806835e-01,1.235271208638074741e-01,1.213599783925126130e-01,1.029934459482886089e+00
1.006710245404189630e+00,1.616156720338296771e-01,1.657863990540575372e-01,1.003059848364800999e+00
1.044699311268498576e+00,2.029627430843620461e-01,2.130104036330928430e-01,9.238823874557965388e-01
1.082688377132807744e+00,2.782496873012541005e-01,2.986094205184190442e-01,1.004898260932926446e+00
1.120677442997116913e+00,3.709119436463668151e-01,3.643554193899916638e-01,9.900351627126507958e-01
1.158666508861425859e+00,4.122011561180108918e-01,3.913646141603971951e-01,9.879238697729469942e-01
1.196655574725734805e+00,4.499916545753004926e-01,4.543775381481591769e-01,9.969113361107777571e-01
1.234644640590043974e+00,5.696250634165075377e-01,5.543217035038252583e-01,1.005345727597044991e+00
1.272633706454352920e+00,6.680944439491853792e-01,6.606711723497499245e-01,1.011626957411945416e+00
1.310622772318661866e+00,7.624572555529639528e-01,7.424347435899133485e-01,9.819039866679976081e-01
1.348611838182971034e+00,8.538388721234764223e-01,8.203702563520001156e-01,9.853783155043949193e-01
1.386600904047280203e+00,9.288580440152023332e-01,9.288580440152023332e-01,1.006452134896667960e+00
1.424589969911589149e+00,1.017560075971790878e+00,9.925079090036222906e-01,1.007612892028547646e+00
1.462579035775898095e+00,1.093759619733267519e+00,1.063616638087075073e+00,9.979479995007274340e-01
1.500568101640207264e+00,1.135322049218289386e+00,1.156307669351714251e+00,9.933193529821139345e-01
1.538557167504516432e+00,1.228047400400432254e+00,1.231458643179322410e+00,9.964240157137952414e-01
1.576546233368825156e+00,1.282347809550664186e+00,1.269031632919816355e+00,1.056305711242019107e+00
1.614535299233134324e+00,1.320439907759962228e+00,1.381553325450477487e+00,1.001219821738228433e+00
1.652524365097443493e+00,1.428557898362361689e+00,1.450154594024576138e+00,9.870960311494486605e-01
1.690513430961752439e+00,1.416945927495722124e+00,1.400181010737446829e+00,1.000927622753332136e+00
1.728502496826061385e+00,1.444102772712637872e+00,1.401593439621853676e+00,9.932002038568205071e-01
1.766491562690370554e+00,1.407104634265258447e+00,1.497425539843096010e+00,1.003334533343280821e+00
1.804480628554679722e+00,1.451358125052193859e+00,1.416455725251339448e+00,1.010424474234733694e+00
1.842469694418988446e+00,1.414026950007466032e+00,1.436815458468505113e+00,1.002409515929950201e+00
1.880458760283297615e+00,1.378762308631385602e+00,1.396066612909755200e+00,1.005324258236892865e+00
1.918447826147606783e+00,1.383194774946066907e+00,1.337781338901556039e+00,1.002104917054478461e+00
1.956436892011915729e+00,1.330046871375427653e+00,1.367603660805149390e+00,1.000620175520440691e+00
1.994425957876224675e+00,1.320501826116290633e+00,1.317870295972575434e+00,9.910342521231466639e-01
2.032415023740533844e+00,1.248304443967775734e+00,1.268963185282923067e+00,1.033453534290243780e+00
2.070404089604843012e+00,1.227427743455267173e+00,1.190417324094575680e+00,1.000041810807730025e+00
2.108393155469151736e+00,1.188882645468747778e+00,1.134616226559160834e+00,9.713191127761837684e-01
2.146382221333460905e+00,1.089593206762358824e+00,1.125782568207787326e+00,1.015991870309156386e+00
2.184371287197770073e+00,1.078332404282042578e+00,1.074488081985137011e+00,1.001205688200372590e+00
2.222360353062079241e+00,1.015500734946516159e+00,1.046674245879757992e+00,9.902312980536609466e-01
2.260349418926387965e+00,9.752141120826860465e-01,9.594249312203949609e-01,1.000523240229593824e+00
2.298338484790697134e+00,9.417398205219467133e-01,9.577247350312910745e-01,9.718828021681389373e-01
2.336327550655006302e+00,9.250791210089508443e-01,9.174412652259726908e-01,1.004827321095929316e+00
2.374316616519315026e+00,8.581104015038107935e-01,8.620892750811082195e-01,1.030749305052104603e+00
2.412305682383624195e+00,8.315428047042066062e-01,8.219698367798253802e-01,9.936305570602070869e-01
2.450294748247933363e+00,8.336442701788019383e-01,8.490662607884817970e-01,1.005642304339536386e+00
2.488283814112242531e+00,7.972933694966175544e-01,7.909656443418824345e-01,9.942965459807023842e-01
2.526272879976551256e+00,8.073257477745184874e-01,7.869660145573535992e-01,9.855772896145948980e-01
2.564261945840860424e+00,7.695763709175984513e-01,7.703950691845320442e-01,9.953324180245428643e-01
2.602251011705169592e+00,7.869811789646363742e-01,7.793170875241811624e-01,9.670873278153335750e-01
2.640240077569478316e+00,7.692965999271103028e-01,7.891750650415059187e-01,1.021554322228790612e+00
