step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,505.81363,505.81363,0.0,0.43911135,5.2888846,0.073809035
1,504.99988,505.73224,0.059597194,0.4237305,4.552842,0.073809035
2,506.1698,505.776,0.07086884,0.43554688,27.104282,0.073809035
3,505.25195,505.7236,0.08849831,0.42905274,4.132258,0.073809035
4,505.29446,505.6807,0.09622284,0.4303223,3.8053849,0.073809035
5,505.2281,505.63544,0.105037265,0.43183595,3.8467362,0.07355791
6,505.1481,505.5867,0.115908146,0.43056643,3.5929875,0.07355791
7,505.3047,505.5585,0.11147515,0.43286133,3.9330153,0.07355791
8,505.19852,505.5225,0.11199068,0.4364258,3.7704916,0.07355791
9,505.31137,505.50137,0.104803085,0.43393555,3.8207572,0.07355791
10,505.39185,505.49042,0.09540244,0.4302246,4.1037436,0.073301725
11,505.07648,505.44904,0.101283394,0.42592776,7.525478,0.073301725
12,505.27374,505.43152,0.09392054,0.43803713,4.1259475,0.073301725
13,505.29083,505.41745,0.086309806,0.42978516,4.0420136,0.073301725
14,505.3122,505.40692,0.0786759,0.43823242,3.745416,0.073301725
15,505.37976,505.4042,0.070874706,0.43198243,3.8418536,0.07305287
16,505.28522,505.3923,0.06506147,0.42714846,3.7166955,0.07305287
17,505.1739,505.37045,0.062848754,0.4302246,5.306606,0.07305287
18,505.18097,505.3515,0.05979524,0.43754882,3.655613,0.07305287
19,505.11914,505.32828,0.058674958,0.42749023,3.9363835,0.07305287
20,505.13217,505.30865,0.05626864,0.4352051,3.710496,0.07281659
21,505.32504,505.3103,0.050665945,0.43823242,3.7059677,0.07281659
22,505.11395,505.29068,0.04906915,0.43759766,3.9163365,0.07281659
23,505.12732,505.27435,0.046564035,0.43769532,3.7463481,0.07281659
24,505.088,505.2557,0.045032676,0.43496093,3.636839,0.07281659
25,505.23663,505.25378,0.04056215,0.43007815,3.921082,0.07256245
26,505.24786,505.2532,0.03650909,0.4376465,3.8711548,0.07256245
27,505.30075,505.25797,0.03306164,0.43403322,3.7221847,0.07256245
28,505.25647,505.2578,0.029755674,0.43198243,3.629678,0.07256245
29,505.22794,505.25482,0.026860442,0.4345703,3.8697617,0.07256245
30,505.27225,505.25656,0.024201725,0.43857422,3.6192064,0.07233993
31,505.25018,505.25592,0.021785213,0.4350586,3.9655225,0.07233993
32,505.29474,505.2598,0.019742308,0.43608397,3.878479,0.07233993
33,505.31418,505.26523,0.018034246,0.4303711,4.867191,0.07233993
