row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-4.13486431176,-4.13486431176,-4,-4,-4.13486431176,-4.13486431176,0.00463956259206,0
-4,-4,-4.13486431176,-4.13486431176,-4,-3,-4.13486431176,-3.10114823382,0.00730899132467,-0.00200757737046
-4,-4,-4.13486431176,-4.13486431176,-4,-2,-4.13486431176,-2.06743215588,0.000180655950509,0.000772675093668
-4,-4,-4.13486431176,-4.13486431176,-4,-1,-4.13486431176,-1.03371607794,2.78512416787e-05,-0.00178219659355
-4,-4,-4.13486431176,-4.13486431176,-4,0,-4.13486431176,0,-0.000573577746988,0.00262497509741
-4,-4,-4.13486431176,-4.13486431176,-4,1,-4.13486431176,1.03371607794,0.000593497795023,0.00338997324017
-4,-4,-4.13486431176,-4.13486431176,-4,2,-4.13486431176,2.06743215588,-0.00416182359561,0.00165053368189
-4,-4,-4.13486431176,-4.13486431176,-4,3,-4.13486431176,3.10114823382,-0.00278991663321,-0.000929363280255
-4,-4,-4.13486431176,-4.13486431176,-4,4,-4.13486431176,4.13486431176,-0.00254655453111,0.00172599790769
-4,-4,-4.13486431176,-4.13486431176,-3,-4,-3.10114823382,-4.13486431176,0.00120724810465,-0.00141418308482
-4,-4,-4.13486431176,-4.13486431176,-3,-3,-3.10114823382,-3.10114823382,-0.00213002785018,0.00494782437304
-4,-4,-4.13486431176,-4.13486431176,-3,-2,-3.10114823382,-2.06743215588,0.0025110808425,-0.0014243751154
-4,-4,-4.13486431176,-4.13486431176,-3,-1,-3.10114823382,-1.03371607794,0.0050461227901,-0.00418962040623
-4,-4,-4.13486431176,-4.13486431176,-3,0,-3.10114823382,0,0.000277561419472,0.00220876282734
-4,-4,-4.13486431176,-4.13486431176,-3,1,-3.10114823382,1.03371607794,0.000785816342485,-0.000386213358914
-4,-4,-4.13486431176,-4.13486431176,-3,2,-3.10114823382,2.06743215588,0.00115109740563,0.000500254469269
-4,-4,-4.13486431176,-4.13486431176,-3,3,-3.10114823382,3.10114823382,0.00293137181266,0.000554067172646
-4,-4,-4.13486431176,-4.13486431176,-3,4,-3.10114823382,4.13486431176,0.000523916733235,0.00482218497605
-4,-4,-4.13486431176,-4.13486431176,-2,-4,-2.06743215588,-4.13486431176,-0.00629998632266,0.00771313275119
-4,-4,-4.13486431176,-4.13486431176,-2,-3,-2.06743215588,-3.10114823382,0.00044937175205,-0.00227807603593
-4,-4,-4.13486431176,-4.13486431176,-2,-2,-2.06743215588,-2.06743215588,-0.00288335816576,-0.00227386372676
-4,-4,-4.13486431176,-4.13486431176,-2,-1,-2.06743215588,-1.03371607794,-0.00259936787036,0.00420562907535
-4,-4,-4.13486431176,-4.13486431176,-2,0,-2.06743215588,0,0.0155658588967,0.00236015317979
-4,-4,-4.13486431176,-4.13486431176,-2,1,-2.06743215588,1.03371607794,-0.000284251003111,-0.00431561734326
-4,-4,-4.13486431176,-4.13486431176,-2,2,-2.06743215588,2.06743215588,-0.00208993542522,-0.00800526162054
-4,-4,-4.13486431176,-4.13486431176,-2,3,-2.06743215588,3.10114823382,-0.00343553226,-0.00472498587556
-4,-4,-4.13486431176,-4.13486431176,-2,4,-2.06743215588,4.13486431176,-0.00269866007247,0.00483847347241
-4,-4,-4.13486431176,-4.13486431176,-1,-4,-1.03371607794,-4.13486431176,-0.00305377408808,9.65284505829e-05
-4,-4,-4.13486431176,-4.13486431176,-1,-3,-1.03371607794,-3.10114823382,-0.0100298762217,-0.00898060152576
-4,-4,-4.13486431176,-4.13486431176,-1,-2,-1.03371607794,-2.06743215588,0.0039340134427,-0.00324816516071
-4,-4,-4.13486431176,-4.13486431176,-1,-1,-1.03371607794,-1.03371607794,0.00786347295104,0.00966670931529
-4,-4,-4.13486431176,-4.13486431176,-1,0,-1.03371607794,0,-0.0496333090721,-0.00722045474579
-4,-4,-4.13486431176,-4.13486431176,-1,1,-1.03371607794,1.03371607794,0.00788889469742,0.0146183158651
-4,-4,-4.13486431176,-4.13486431176,-1,2,-1.03371607794,2.06743215588,-0.000387483335594,-0.011883247835
-4,-4,-4.13486431176,-4.13486431176,-1,3,-1.03371607794,3.10114823382,0.0104588995424,-0.00244398546311
-4,-4,-4.13486431176,-4.13486431176,-1,4,-1.03371607794,4.13486431176,0.00114272052642,-0.000370244336721
-4,-4,-4.13486431176,-4.13486431176,0,-4,0,-4.13486431176,-0.00215345090558,0.00670435208664
-4,-4,-4.13486431176,-4.13486431176,0,-3,0,-3.10114823382,0.000153189961701,-0.00101558418283
-4,-4,-4.13486431176,-4.13486431176,0,-2,0,-2.06743215588,-0.0232965108096,0.00151194300811
-4,-4,-4.13486431176,-4.13486431176,0,-1,0,-1.03371607794,-0.00621063417915,0.00867191194522
-4,-4,-4.13486431176,-4.13486431176,0,0,0,0,-0.0292377148774,0.0652554945544
-4,-4,-4.13486431176,-4.13486431176,0,1,0,1.03371607794,0.00721776821767,-0.00762045146077
-4,-4,-4.13486431176,-4.13486431176,0,2,0,2.06743215588,0.00636874794817,-0.0189913928963
-4,-4,-4.13486431176,-4.13486431176,0,3,0,3.10114823382,0.00798515365202,-0.00127603752411
-4,-4,-4.13486431176,-4.13486431176,0,4,0,4.13486431176,-0.00242800183487,0.00571728124088
-4,-4,-4.13486431176,-4.13486431176,1,-4,1.03371607794,-4.13486431176,0.000469433087937,0.000525780287244
-4,-4,-4.13486431176,-4.13486431176,1,-3,1.03371607794,-3.10114823382,0.00296854857475,-0.000687186323809
-4,-4,-4.13486431176,-4.13486431176,1,-2,1.03371607794,-2.06743215588,0.0103804194496,0.00788517135236
-4,-4,-4.13486431176,-4.13486431176,1,-1,1.03371607794,-1.03371607794,0.027206076972,-0.0300317156021
-4,-4,-4.13486431176,-4.13486431176,1,0,1.03371607794,0,-0.020597975967,0.0141935357234
-4,-4,-4.13486431176,-4.13486431176,1,1,1.03371607794,1.03371607794,-0.0348487354737,-0.00755419756586
-4,-4,-4.13486431176,-4.13486431176,1,2,1.03371607794,2.06743215588,-0.00140473818912,-0.00640315104595
-4,-4,-4.13486431176,-4.13486431176,1,3,1.03371607794,3.10114823382,-0.00371376529802,0.00791803065043
-4,-4,-4.13486431176,-4.13486431176,1,4,1.03371607794,4.13486431176,-0.00171895543406,0.00159933549528
-4,-4,-4.13486431176,-4.13486431176,2,-4,2.06743215588,-4.13486431176,0.000334928671327,-0.00212137523851
-4,-4,-4.13486431176,-4.13486431176,2,-3,2.06743215588,-3.10114823382,0.00480533303425,-0.0021891308577
-4,-4,-4.13486431176,-4.13486431176,2,-2,2.06743215588,-2.06743215588,-0.00836838848895,-0.000299188120364
-4,-4,-4.13486431176,-4.13486431176,2,-1,2.06743215588,-1.03371607794,0.0106609992329,0.0136035393393
-4,-4,-4.13486431176,-4.13486431176,2,0,2.06743215588,0,-0.00321823754843,-0.00674130839993
-4,-4,-4.13486431176,-4.13486431176,2,1,2.06743215588,1.03371607794,0.0107734801236,0.0150802115288
-4,-4,-4.13486431176,-4.13486431176,2,2,2.06743215588,2.06743215588,0.00182874644437,0.00391676722494
-4,-4,-4.13486431176,-4.13486431176,2,3,2.06743215588,3.10114823382,-0.000380758212287,0.000379883088958
-4,-4,-4.13486431176,-4.13486431176,2,4,2.06743215588,4.13486431176,-0.00233285596547,-0.000994435222476
-4,-4,-4.13486431176,-4.13486431176,3,-4,3.10114823382,-4.13486431176,-0.00324660281813,-0.00230776972473
-4,-4,-4.13486431176,-4.13486431176,3,-3,3.10114823382,-3.10114823382,-0.00283936108404,0.000200247975909
-4,-4,-4.13486431176,-4.13486431176,3,-2,3.10114823382,-2.06743215588,-0.00287295647231,0.00214857562075
-4,-4,-4.13486431176,-4.13486431176,3,-1,3.10114823382,-1.03371607794,0.00470660849671,0.00290287179847
-4,-4,-4.13486431176,-4.13486431176,3,0,3.10114823382,0,-0.000458325288811,-0.00358057843393
-4,-4,-4.13486431176,-4.13486431176,3,1,3.10114823382,1.03371607794,0.00131269854316,-0.00604885672729
-4,-4,-4.13486431176,-4.13486431176,3,2,3.10114823382,2.06743215588,0.00524686244286,0.00176346671875
-4,-4,-4.13486431176,-4.13486431176,3,3,3.10114823382,3.10114823382,-0.00238406054524,-0.000728748650072
-4,-4,-4.13486431176,-4.13486431176,3,4,3.10114823382,4.13486431176,0.00521329295381,-0.00613531200896
-4,-4,-4.13486431176,-4.13486431176,4,-4,4.13486431176,-4.13486431176,0.00158042839709,0.00474622406573
-4,-4,-4.13486431176,-4.13486431176,4,-3,4.13486431176,-3.10114823382,-0.00152068248307,0.000883448024451
-4,-4,-4.13486431176,-4.13486431176,4,-2,4.13486431176,-2.06743215588,0.0006550711801,-0.00795266907597
-4,-4,-4.13486431176,-4.13486431176,4,-1,4.13486431176,-1.03371607794,9.02480332291e-05,0.00108728632979
-4,-4,-4.13486431176,-4.13486431176,4,0,4.13486431176,0,0.000374039705097,0.00571923564411
-4,-4,-4.13486431176,-4.13486431176,4,1,4.13486431176,1.03371607794,-0.00104367718291,-0.00222384632616
-4,-4,-4.13486431176,-4.13486431176,4,2,4.13486431176,2.06743215588,-0.00164482184555,-0.00856792380654
-4,-4,-4.13486431176,-4.13486431176,4,3,4.13486431176,3.10114823382,0.00179567601644,0.00181250338461
-4,-4,-4.13486431176,-4.13486431176,4,4,4.13486431176,4.13486431176,-0.00728156427984,0.00154467590697
-4,-3,-4.13486431176,-3.10114823382,-4,-4,-4.13486431176,-4.13486431176,0.00730899132467,0.00200757737046
-4,-3,-4.13486431176,-3.10114823382,-4,-3,-4.13486431176,-3.10114823382,-0.0010852602816,0
-4,-3,-4.13486431176,-3.10114823382,-4,-2,-4.13486431176,-2.06743215588,0.00639467023374,0.000100616165532
-4,-3,-4.13486431176,-3.10114823382,-4,-1,-4.13486431176,-1.03371607794,0.000558887168522,-0.00423908733986
-4,-3,-4.13486431176,-3.10114823382,-4,0,-4.13486431176,0,0.00778433697203,-0.00105045654491
