step,energy,ewmean,ewvar,pmove,locstd
0,248405.84,248405.84,0.0,0.98896486,1.1935195e+06
1,243969.53,247962.22,1.7712781e+06,0.9886597,1.0284281e+06
2,266541.0,249820.1,3.2659552e+07,0.98859864,1.28254e+06
3,328756.3,257713.72,5.9017696e+08,0.9873169,1.6197845e+06
4,186900.31,250632.38,9.824677e+08,0.9871216,800705.7
5,234991.89,249068.33,9.062371e+08,0.9862915,1.03838094e+06
6,266167.75,250778.27,8.419285e+08,0.9859497,1.244214e+06
7,246942.42,250394.69,7.5905984e+08,0.98685306,1.0401036e+06
8,246680.23,250023.25,6.843956e+08,0.98602295,1.0415251e+06
9,195979.06,244618.83,8.788257e+08,0.98602295,893370.2
10,274332.16,247590.16,8.704025e+08,0.986084,1.2612462e+06
11,211650.81,243996.22,8.9960954e+08,0.98566896,897326.5
12,284274.56,248024.05,9.556596e+08,0.9841919,1.1902755e+06
13,195854.44,242807.1,1.1050437e+09,0.9845459,827859.5
14,215680.4,240094.42,1.0607664e+09,0.9830322,899975.9
15,251109.19,241195.9,9.6560896e+08,0.9834229,1.0842306e+06
16,220574.19,239133.73,9.07321e+08,0.9821167,957351.44
17,256704.19,240890.78,8.4437376e+08,0.9820313,1.2550428e+06
18,258213.47,242623.05,7.8694317e+08,0.9821289,1.18022e+06
19,224226.02,240783.34,7.387094e+08,0.98197025,1.0452912e+06
20,221018.9,238806.9,6.999954e+08,0.98167723,1.0695728e+06
21,231802.11,238106.42,6.3441184e+08,0.9815796,1.0307883e+06
22,199985.72,234294.34,7.017576e+08,0.98010254,817117.0
23,257648.62,236629.77,6.806698e+08,0.98083496,1.2681218e+06
24,225708.1,235537.6,6.233383e+08,0.97888184,999033.56
25,244249.19,236408.75,5.6783475e+08,0.97857666,1.1499534e+06
26,281519.0,240919.78,6.941953e+08,0.9796753,1.2459085e+06
27,225918.9,239419.69,6.4502816e+08,0.9786011,1.1040152e+06
28,237879.81,239265.7,5.8073875e+08,0.97991943,1.0637695e+06
29,244637.95,239802.92,5.2526234e+08,0.97952884,1.1229086e+06
30,245533.08,240375.94,4.756912e+08,0.9790894,1.0503919e+06
31,203537.62,236692.11,5.5025754e+08,0.979541,951723.94
32,277107.2,240733.62,6.4223584e+08,0.9800049,1.3016576e+06
