r,top_top,bottom_bottom,top_bottom
1.085401881837401439e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.118251947973170513e-01
3.256205645512204316e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.644595067492658824e-01
5.427009409187007194e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.055506740644167385e+00
7.597813172861810072e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.591927373841905302e-01
9.768616936536612949e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.003928749827349254e+00
1.193942070021141583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.004766054873076797e+00
1.411022446388621732e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.883419943607280045e-01
1.628102822756102297e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.029717745235757764e+00
1.845183199123582307e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.735887552292206149e-01
2.062263575491062872e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007806794249666460e+00
2.279343951858542883e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.762976833183397707e-01
2.496424328226023448e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.754967828398176666e-01
2.713504704593503458e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.516139305702916440e-01
2.930585080960983468e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005975495494681793e+00
3.147665457328464589e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.813792587682710344e-01
3.364745833695944599e-01,1.782649452194169561e-03,0.000000000000000000e+00,1.014327538298482434e+00
3.581826210063424609e-01,1.674610091455130565e-03,0.000000000000000000e+00,9.846707337756167577e-01
3.798906586430904619e-01,1.578918086229117498e-03,1.578918086229117498e-03,9.741924592033655017e-01
4.015986962798385740e-01,0.000000000000000000e+00,1.493571162649166449e-03,1.048486956179714991e+00
4.233067339165865750e-01,4.250933309078407107e-03,1.416977769692802586e-03,1.004637238712196901e+00
4.450147715533345760e-01,4.043570708635554553e-03,5.391427611514072737e-03,1.043241242827973148e+00
4.667228091900825770e-01,1.285165884139981458e-02,1.028132707311985201e-02,9.934332284402057622e-01
4.884308468268306891e-01,1.596461620520552016e-02,1.596461620520552016e-02,9.879641336221415271e-01
5.101388844635786901e-01,2.234001122005037712e-02,2.821896154111626365e-02,1.011179455223332857e+00
5.318469221003266911e-01,4.736754258687363855e-02,4.172854942176963677e-02,9.924627970583047576e-01
5.535549597370746921e-01,5.634570425366671603e-02,4.876070560413465343e-02,9.757558977005168499e-01
5.752629973738228042e-01,7.403040460904423969e-02,1.021828119955821845e-01,1.054672595240116140e+00
5.969710350105708052e-01,1.055004357616732558e-01,1.205719265847694371e-01,1.018330396613865263e+00
6.186790726473188062e-01,1.686949323707955806e-01,1.648168879484784299e-01,9.796909721878674926e-01
6.403871102840668073e-01,2.219851783944155055e-01,2.079354835593259232e-01,1.004084857547735909e+00
6.620951479208149193e-01,2.581919329530409923e-01,2.518503767050715436e-01,9.924535528072153667e-01
