step,energy,ewmean,ewvar,pmove,locstd
0,3495.9868,3495.9868,0.0,0.9963135,38225.71
1,14029.203,4549.3086,9.985378e+06,0.9963623,160461.1
2,12318.842,5326.2617,1.4419747e+07,0.99641114,278669.38
3,8026.5044,5596.286,1.363399e+07,0.9959717,206667.45
4,12783.226,6314.98,1.691928e+07,0.99726564,383041.16
5,8263.665,6509.8486,1.5569116e+07,0.9966797,147703.19
6,11402.72,6999.1357,1.616682e+07,0.99645996,333520.94
7,6150.8213,6914.304,1.4614905e+07,0.99692386,71285.516
8,13633.25,7586.1987,1.7216394e+07,0.9969727,325942.66
9,3410.1458,7168.5933,1.7064302e+07,0.9967041,26524.12
10,3633.2678,6815.0605,1.6482738e+07,0.9965332,32141.469
11,10555.968,7189.1514,1.6093958e+07,0.99677736,353852.97
12,9371.329,7407.369,1.4913133e+07,0.99692386,197654.34
13,13191.295,7985.7617,1.643266e+07,0.99663085,264528.66
14,7449.266,7932.1123,1.4815298e+07,0.99619144,94661.99
15,9334.203,8072.3213,1.3510695e+07,0.9968994,162885.16
16,9438.928,8208.982,1.232771e+07,0.9964356,138923.77
17,5135.044,7901.5884,1.1945358e+07,0.99582523,75483.49
18,11009.861,8212.416,1.1620344e+07,0.9959473,249327.03
19,8093.4478,8200.52,1.0459583e+07,0.9963867,136258.88
20,8073.8027,8187.8477,9.41507e+06,0.9958008,145912.58
21,9927.051,8361.768,8.745797e+06,0.9956299,162060.25
22,13896.875,8915.278,1.0628584e+07,0.99582523,379865.5
23,6575.638,8681.314,1.0058378e+07,0.99523926,89945.875
24,4436.092,8256.792,1.0674513e+07,0.9956543,57118.797
25,16028.896,9034.002,1.5043566e+07,0.9954346,287690.03
26,8202.658,8950.867,1.3601411e+07,0.99626464,99913.49
27,5715.451,8627.325,1.3183382e+07,0.9956543,63835.81
28,10321.953,8796.788,1.2123502e+07,0.9959961,146016.34
29,16724.082,9589.518,1.656693e+07,0.99624026,446643.94
30,14271.89,10057.755,1.688345e+07,0.99645996,354450.06
31,22111.902,11263.17,2.8272328e+07,0.9966553,425931.6
32,9457.795,11082.633,2.5738438e+07,0.9964844,207722.08
33,12712.988,11245.668,2.3403818e+07,0.9962158,213994.05
34,16858.496,11806.951,2.3898782e+07,0.99619144,435733.44
35,18342.574,12460.514,2.5353198e+07,0.9971924,423545.66
36,10734.635,12287.926,2.3085956e+07,0.9966553,288135.6
37,12121.621,12271.295,2.077985e+07,0.9964356,251746.3
