step,energy,ewmean,ewvar,pmove,locstd
0,54443.047,54443.047,0.0,0.99071044,611853.06
1,37471.36,52745.88,2.5923436e+07,0.9909668,254381.61
2,64383.61,53909.652,3.55204e+07,0.98978275,570415.75
3,49246.977,53443.383,3.392501e+07,0.99063724,478226.66
4,62821.46,54381.19,3.844786e+07,0.99090576,566906.8
5,42961.492,53239.223,4.6339932e+07,0.991272,454779.62
6,42133.29,52128.63,5.2806696e+07,0.99171144,380771.1
7,46156.438,51531.41,5.0736064e+07,0.99198,351863.03
8,43813.363,50759.605,5.1023596e+07,0.9931763,450485.22
9,53347.71,51018.414,4.652408e+07,0.9927002,550306.5
10,43810.9,50297.664,4.6547016e+07,0.9930054,490002.75
11,33081.625,48576.06,6.856759e+07,0.993396,238912.17
12,36774.844,47395.938,7.424501e+07,0.99415284,308127.53
13,87284.36,51384.78,2.1001826e+08,0.99383545,876933.4
14,45905.57,50836.86,1.9171838e+08,0.9946777,369291.6
15,62371.152,51990.29,1.8452013e+08,0.994812,684453.3
16,45208.56,51312.117,1.7020738e+08,0.9945801,376516.53
17,57774.02,51958.31,1.5694469e+08,0.99483645,578276.9
18,39920.055,50754.484,1.5429298e+08,0.9952881,483251.7
19,84367.61,54115.797,2.4054946e+08,0.9945801,814489.06
20,31694.184,51873.637,2.617401e+08,0.9947266,207931.5
21,51367.516,51823.023,2.3558914e+08,0.99400634,518257.38
22,58309.074,52471.63,2.1581642e+08,0.99465334,557274.7
23,56748.91,52899.355,1.9588134e+08,0.9944092,547211.7
24,53410.67,52950.49,1.7631674e+08,0.994397,502261.38
25,31756.52,50831.09,1.9911165e+08,0.99418944,226199.56
26,47494.78,50497.46,1.8020226e+08,0.99388427,478636.4
27,46508.027,50098.516,1.6361442e+08,0.9934937,347611.7
28,60004.258,51089.09,1.560841e+08,0.9940308,546461.9
29,36976.64,49677.844,1.584002e+08,0.99370116,316732.0
30,47072.9,49417.348,1.4317088e+08,0.99315184,435602.22
31,40272.68,48502.883,1.3638003e+08,0.99378663,319132.03
32,35525.18,47205.113,1.378999e+08,0.9935059,269644.06
33,74597.984,49944.4,1.9164314e+08,0.9932007,741323.4
34,68086.484,51758.605,2.02101e+08,0.9938599,644446.3
35,64500.75,53032.82,1.9650349e+08,0.99348146,688865.5
36,46691.81,52398.72,1.804719e+08,0.99437255,372892.44
37,48324.28,51991.273,1.6391882e+08,0.99418944,445338.9
38,53861.92,52178.34,1.4784187e+08,0.9942505,487507.66
39,38452.72,50805.777,1.5001302e+08,0.99437255,351318.47
40,57181.08,51443.31,1.3866973e+08,0.99433595,542872.9
41,44205.008,50719.477,1.2951812e+08,0.99455565,341097.5
42,29106.416,48558.17,1.586075e+08,0.99465334,233587.25
43,44950.375,48197.39,1.439182e+08,0.99492186,400196.78
44,40315.633,47409.215,1.3511738e+08,0.99478763,310880.75
45,49747.2,47643.01,1.220976e+08,0.99497074,376458.97
46,67901.945,49668.906,1.4682603e+08,0.9949463,666585.6
47,42973.41,48999.355,1.361781e+08,0.99500734,263223.97
48,56419.844,49741.406,1.2751602e+08,0.99560547,571422.5
49,52222.39,49989.504,1.1531838e+08,0.9955689,473249.38
50,51543.44,50144.9,1.04003864e+08,0.9955811,378009.78
51,61971.67,51327.574,1.0619201e+08,0.995459,623358.25
52,42626.508,50457.47,1.0238658e+08,0.9951782,325922.78
53,36580.094,49069.73,1.0948026e+08,0.9950318,279276.72
54,56526.234,49815.383,1.0353618e+08,0.995398,518911.78
55,66856.1,51519.453,1.19317304e+08,0.99541014,610784.7
56,75635.914,53931.098,1.597299e+08,0.9960327,693666.56
57,58170.18,54355.008,1.4537419e+08,0.99555665,538325.2
58,75776.67,56497.176,1.7213666e+08,0.9947998,721901.56
59,31659.623,54013.42,2.1044435e+08,0.99500734,204531.94
60,43681.438,52980.223,1.9900741e+08,0.9945313,295010.2
61,52205.164,52902.72,1.7916072e+08,0.99418944,377734.66
62,61126.656,53725.113,1.6733163e+08,0.9935059,564412.2
63,46198.152,52972.418,1.5569744e+08,0.99370116,424535.16
64,44297.973,52104.973,1.4689984e+08,0.99326175,384339.6
65,62625.19,53156.996,1.4217061e+08,0.9929077,632639.06
66,41263.062,51967.6,1.4068544e+08,0.99306643,362002.97
67,49906.22,51761.465,1.2699933e+08,0.9931397,419893.03
68,40793.285,50664.65,1.2512648e+08,0.9919678,351519.6
69,41828.0,49780.984,1.196416e+08,0.9927368,345190.53
