step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,148060.08,148060.08,0.0,0.18095703,1318.8112,0.012693414
1,147964.88,148050.56,815.7271,0.18178712,1077.6368,0.012693414
2,147776.31,148023.14,7503.3306,0.17011718,857.7608,0.012693414
3,147557.88,147976.61,26235.484,0.16010743,722.6455,0.012693414
4,147613.94,147940.34,35449.715,0.15732422,595.93024,0.012693414
5,147313.6,147877.67,67258.14,0.1538086,662.8973,0.0124755865
6,147494.47,147839.34,73748.336,0.16020508,501.63138,0.0124755865
7,147273.19,147782.73,95221.46,0.15429688,507.89178,0.0124755865
8,147362.38,147740.7,101602.49,0.1550293,412.03058,0.0124755865
9,147203.53,147686.98,117412.07,0.14868164,428.12137,0.0124755865
10,147298.66,147648.16,119242.74,0.1494629,390.8792,0.012258836
11,147212.4,147604.58,124407.49,0.15488282,412.60727,0.012258836
12,147257.1,147569.83,122833.83,0.15805665,353.2069,0.012258836
13,147196.84,147532.53,123071.0,0.15097657,382.95953,0.012258836
14,147218.06,147501.08,119664.055,0.14643556,345.5306,0.012258836
15,147207.22,147471.69,115469.445,0.14541015,354.16757,0.012043411
16,147225.0,147447.02,109399.43,0.1520508,331.5199,0.012043411
17,147200.0,147422.31,103950.99,0.15258789,345.76254,0.012043411
18,147210.11,147401.1,97608.6,0.14995117,333.9489,0.012043411
19,147211.3,147382.11,91089.8,0.15429688,317.3955,0.012043411
20,147197.28,147363.62,85055.34,0.15141602,322.5014,0.011835321
21,147211.94,147348.45,78620.625,0.15893555,294.94083,0.011835321
22,147205.7,147334.17,72592.54,0.15683594,314.5945,0.011835321
23,147206.17,147321.38,66807.84,0.16088867,314.6845,0.011835321
24,147198.16,147309.05,61493.52,0.15332031,320.37363,0.011835321
25,147202.52,147298.39,56365.566,0.15419923,301.71643,0.011632446
26,147192.1,147287.77,51745.92,0.16279298,300.99155,0.011632446
27,147204.53,147279.44,47194.844,0.16757813,306.5826,0.011632446
28,147196.45,147271.14,43095.137,0.15922852,303.41336,0.011632446
29,147197.0,147263.72,39280.336,0.16469726,286.51202,0.011632446
30,147193.12,147256.66,35800.812,0.16479492,294.16092,0.011439106
