row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-3.61800627279,-3.61800627279,-4,-4,-3.61800627279,-3.61800627279,-0.00443389619793,0
-4,-4,-3.61800627279,-3.61800627279,-4,-3,-3.61800627279,-2.71350470459,0.00283005310457,0.00624085812459
-4,-4,-3.61800627279,-3.61800627279,-4,-2,-3.61800627279,-1.8090031364,0.00133102712712,-0.00497149750239
-4,-4,-3.61800627279,-3.61800627279,-4,-1,-3.61800627279,-0.904501568198,-0.00506399687396,0.00416806849654
-4,-4,-3.61800627279,-3.61800627279,-4,0,-3.61800627279,0,0.00329775699824,0.00163489289416
-4,-4,-3.61800627279,-3.61800627279,-4,1,-3.61800627279,0.904501568198,-0.000403168330799,0.00551975307648
-4,-4,-3.61800627279,-3.61800627279,-4,2,-3.61800627279,1.8090031364,-0.00208677587634,0.00458328923527
-4,-4,-3.61800627279,-3.61800627279,-4,3,-3.61800627279,2.71350470459,-0.00284826370547,0.00256340169519
-4,-4,-3.61800627279,-3.61800627279,-4,4,-3.61800627279,3.61800627279,-0.00300797564846,-0.00407363447537
-4,-4,-3.61800627279,-3.61800627279,-3,-4,-2.71350470459,-3.61800627279,0.00179575690077,-0.00494435963098
-4,-4,-3.61800627279,-3.61800627279,-3,-3,-2.71350470459,-2.71350470459,0.00143558655813,-0.00119415168474
-4,-4,-3.61800627279,-3.61800627279,-3,-2,-2.71350470459,-1.8090031364,0.00332124203144,-0.00251473059381
-4,-4,-3.61800627279,-3.61800627279,-3,-1,-2.71350470459,-0.904501568198,-0.00318193364081,-0.00240724249652
-4,-4,-3.61800627279,-3.61800627279,-3,0,-2.71350470459,0,-0.0023452031137,-0.00409777148554
-4,-4,-3.61800627279,-3.61800627279,-3,1,-2.71350470459,0.904501568198,0.000882996831399,0.00390884609913
-4,-4,-3.61800627279,-3.61800627279,-3,2,-2.71350470459,1.8090031364,0.00113412857261,0.00589846103347
-4,-4,-3.61800627279,-3.61800627279,-3,3,-2.71350470459,2.71350470459,-0.00263617968237,0.001799271011
-4,-4,-3.61800627279,-3.61800627279,-3,4,-2.71350470459,3.61800627279,0.00655656880864,0.0020429003839
-4,-4,-3.61800627279,-3.61800627279,-2,-4,-1.8090031364,-3.61800627279,-0.00232898315997,-0.000905864271492
-4,-4,-3.61800627279,-3.61800627279,-2,-3,-1.8090031364,-2.71350470459,-0.00112358865992,-0.00613353713483
-4,-4,-3.61800627279,-3.61800627279,-2,-2,-1.8090031364,-1.8090031364,0.003901622161,0.0108404162664
-4,-4,-3.61800627279,-3.61800627279,-2,-1,-1.8090031364,-0.904501568198,-0.0130544827325,0.00910914745598
-4,-4,-3.61800627279,-3.61800627279,-2,0,-1.8090031364,0,0.0188124595903,0.00367520766204
-4,-4,-3.61800627279,-3.61800627279,-2,1,-1.8090031364,0.904501568198,0.00468102968866,-0.000511749680009
-4,-4,-3.61800627279,-3.61800627279,-2,2,-1.8090031364,1.8090031364,-0.00246068544495,0.00611646146836
-4,-4,-3.61800627279,-3.61800627279,-2,3,-1.8090031364,2.71350470459,-0.0034252580681,-0.00668158690669
-4,-4,-3.61800627279,-3.61800627279,-2,4,-1.8090031364,3.61800627279,0.00148231614934,-0.00611814191957
-4,-4,-3.61800627279,-3.61800627279,-1,-4,-0.904501568198,-3.61800627279,0.00357948388649,0.00258591897289
-4,-4,-3.61800627279,-3.61800627279,-1,-3,-0.904501568198,-2.71350470459,-0.00884674395412,-0.00528751007748
-4,-4,-3.61800627279,-3.61800627279,-1,-2,-0.904501568198,-1.8090031364,0.00854537793534,-0.00787057347758
-4,-4,-3.61800627279,-3.61800627279,-1,-1,-0.904501568198,-0.904501568198,-0.00841547791499,0.0116800301359
-4,-4,-3.61800627279,-3.61800627279,-1,0,-0.904501568198,0,-0.0431101166991,-0.0019837545913
-4,-4,-3.61800627279,-3.61800627279,-1,1,-0.904501568198,0.904501568198,0.0118746179002,0.0128198844718
-4,-4,-3.61800627279,-3.61800627279,-1,2,-0.904501568198,1.8090031364,-0.00238466656479,-0.00196400226073
