step,energy,ewmean,ewvar,pmove,locstd
0,20312.543,20312.543,0.0,0.9933594,252525.56
1,50624.656,23343.754,8.269418e+07,0.9937256,561214.56
2,42953.703,25304.748,1.09034264e+08,0.99306643,522406.8
3,32850.96,26059.37,1.0325592e+08,0.9928711,460155.5
4,24072.984,25860.73,9.328544e+07,0.99289554,282777.4
5,22088.086,25483.467,8.523786e+07,0.9926758,332368.56
6,33887.66,26323.887,8.307081e+07,0.99243164,466518.06
7,22461.512,25937.648,7.610634e+07,0.99208987,240191.39
8,44291.29,27773.012,9.881275e+07,0.99208987,436500.4
9,23036.873,27299.398,9.0950264e+07,0.9925049,188863.3
10,48268.434,29396.303,1.2142827e+08,0.99243164,479537.72
11,33923.516,29849.023,1.11130056e+08,0.9916992,388009.38
12,36120.57,30476.178,1.0355696e+08,0.9920654,475790.0
13,29421.117,30370.672,9.330144e+07,0.9912842,312268.38
14,39876.64,31321.27,9.2104e+07,0.9918701,444165.94
15,25410.625,30730.205,8.603781e+07,0.9911377,350617.88
16,47375.098,32394.695,1.02368744e+08,0.9921387,595063.06
17,50072.64,34162.49,1.2025774e+08,0.99155277,562745.1
18,46149.96,35361.234,1.2116492e+08,0.99099123,584910.44
19,29497.934,34774.906,1.1214247e+08,0.9919922,313613.5
20,20265.95,33324.01,1.19874104e+08,0.99189454,121313.62
21,34533.273,33444.938,1.08018296e+08,0.99189454,342685.88
22,19665.76,32067.02,1.1430438e+08,0.99157715,168795.33
23,42167.59,33077.08,1.1205588e+08,0.99262697,502141.84
24,36910.562,33460.426,1.021729e+08,0.9929199,434085.88
25,36377.344,33752.117,9.272136e+07,0.9918457,576506.4
26,38025.285,34179.434,8.509262e+07,0.9921875,521696.66
27,22872.906,33048.78,8.8088744e+07,0.99162596,231039.19
28,41632.938,33907.195,8.591177e+07,0.9929932,565377.3
29,57500.555,36266.53,1.2741878e+08,0.9926025,614118.44
30,25352.803,35175.16,1.2539675e+08,0.9934082,245315.81
31,54959.344,37153.58,1.4808432e+08,0.9930908,669431.8
32,25348.268,35973.047,1.4581877e+08,0.99257815,242315.75
33,26186.227,34994.363,1.3985726e+08,0.99343264,257501.1
34,46397.992,36134.727,1.3757538e+08,0.99289554,519031.88
35,30572.344,35578.49,1.2660245e+08,0.9926758,302769.84
36,21531.879,34173.83,1.3169985e+08,0.9936035,286050.5
37,40822.926,34838.74,1.225088e+08,0.99296874,383015.0
38,34221.473,34777.01,1.1029221e+08,0.99382323,399577.16
39,38505.336,35149.844,1.00514024e+08,0.9947754,454074.25
40,49242.383,36559.098,1.0833659e+08,0.9956543,590804.94
41,14034.402,34306.63,1.431655e+08,0.9949951,64957.168
42,36167.598,34492.727,1.2916064e+08,0.9951172,446249.03
43,44831.023,35526.555,1.258638e+08,0.9952637,626868.7
44,21705.215,34144.42,1.3047007e+08,0.9954346,252633.69
45,33553.29,34085.31,1.1745451e+08,0.99572754,417637.97
46,26841.594,33360.938,1.1043149e+08,0.99560547,377016.75
47,43238.15,34348.66,1.0816867e+08,0.99504393,489158.53
48,17353.215,32649.115,1.23347864e+08,0.99484867,111549.23
49,42885.215,33672.727,1.2044307e+08,0.99541014,479810.62
50,30057.883,33311.242,1.095748e+08,0.9947754,354117.3
51,34688.01,33448.918,9.878791e+07,0.99484867,376217.28
52,31427.89,33246.816,8.927673e+07,0.9943115,381341.62
53,19646.826,31886.816,9.699543e+07,0.99418944,193782.67
54,36324.652,32330.6,8.906838e+07,0.9936768,411366.03
55,27362.896,31833.83,8.238257e+07,0.9941406,370063.4
56,37816.914,32432.139,7.736606e+07,0.9934082,383756.16
57,37578.902,32946.816,7.201348e+07,0.9937256,475705.1
58,51692.938,34821.43,9.643966e+07,0.9941406,611003.75
59,19121.777,33251.465,1.0897881e+08,0.9935303,211097.39
60,50129.32,34939.25,1.23718504e+08,0.9936035,692265.25
61,16307.597,33076.086,1.4258912e+08,0.99418944,114314.25
