layer,eigen_index,occupation,fraction
top,0,2.19116673018,0.182597227515
top,1,1.19851524396,0.0998762703299
top,2,0.828554650266,0.0690462208555
top,3,0.820915272125,0.0684096060104
top,4,0.703267060963,0.0586055884136
top,5,0.630294417582,0.0525245347985
top,6,0.596658675464,0.0497215562886
top,7,0.553661212672,0.0461384343894
top,8,0.547119684847,0.0455933070706
top,9,0.48339882146,0.0402832351217
top,10,0.439206489535,0.0366005407946
top,11,0.39519054919,0.0329325457658
top,12,0.351646476141,0.0293038730118
top,13,0.313971384063,0.0261642820053
top,14,0.304372452962,0.0253643710801
top,15,0.283873248162,0.0236561040135
top,16,0.263654047033,0.0219711705861
top,17,0.250395540084,0.020866295007
top,18,0.220260869235,0.0183550724363
top,19,0.201815792907,0.0168179827422
top,20,0.181674310261,0.0151395258551
top,21,0.164405363707,0.0137004469756
top,22,0.158623923451,0.0132186602876
top,23,0.137279986733,0.0114399988944
top,24,0.126133396936,0.0105111164114
top,25,0.116276845375,0.00968973711456
top,26,0.107707652971,0.00897563774761
top,27,0.0949361825946,0.00791134854955
top,28,0.0883417309202,0.00736181091002
top,29,0.0829533766695,0.00691278138913
top,30,0.0765108431748,0.0063759035979
top,31,0.0661564208973,0.00551303507477
top,32,0.0610529547423,0.00508774622852
top,33,0.05687700445,0.00473975037083
top,34,0.0530530540948,0.00442108784123
top,35,0.0488013654375,0.00406678045313
top,36,0.047034155785,0.00391951298209
top,37,0.0385822170388,0.00321518475324
top,38,0.0359857673659,0.00299881394716
top,39,0.0311807464156,0.00259839553463
top,40,0.027664557151,0.00230537976259
top,41,0.0249223296142,0.00207686080118
top,42,0.0225829697768,0.00188191414807
top,43,0.0209235113933,0.00174362594944
top,44,0.0177096453553,0.00147580377961
top,45,0.0172387657935,0.00143656381613
top,46,0.013470035744,0.00112250297866
top,47,0.0111577959298,0.000929816327485
top,48,0.00980481405752,0.000817067838126
top,49,0.00859747185662,0.000716455988052
top,50,0.00631020112568,0.000525850093806
top,51,0.00587413252843,0.000489511044036
top,52,0.00361503465733,0.000301252888111
top,53,0.00300819342881,0.000250682785734
top,54,0.00100913007681,8.40941730674e-05
top,55,0.000533979934659,4.44983278882e-05
top,56,-0.00144870266286,-0.000120725221905
top,57,-0.00248046059605,-0.000206705049671
top,58,-0.00324019926249,-0.000270016605208
top,59,-0.00502738258383,-0.000418948548652
top,60,-0.00575001343909,-0.000479167786591
top,61,-0.007011033854,-0.000584252821166
top,62,-0.00927088027293,-0.000772573356077
top,63,-0.0130587109886,-0.00108822591571
top,64,-0.0139676956893,-0.00116397464077
top,65,-0.018429571709,-0.00153579764242
top,66,-0.0193169375101,-0.00160974479251
top,67,-0.0223216053593,-0.00186013377994
top,68,-0.0244923350429,-0.00204102792024
