layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.13486431176,-4.13486431176,-0.00349397534805
top,-4,-3,-4.13486431176,-3.10114823382,0.00501477779715
top,-4,-2,-4.13486431176,-2.06743215588,0.0200857395486
top,-4,-1,-4.13486431176,-1.03371607794,0.0330544296265
top,-4,0,-4.13486431176,0,0.0277054711369
top,-4,1,-4.13486431176,1.03371607794,0.0371325913746
top,-4,2,-4.13486431176,2.06743215588,0.0139664110225
top,-4,3,-4.13486431176,3.10114823382,0.0028447294084
top,-4,4,-4.13486431176,4.13486431176,-0.0019059204668
top,-3,-4,-3.10114823382,-4.13486431176,0.0135666862085
top,-3,-3,-3.10114823382,-3.10114823382,0.0227535713338
top,-3,-2,-3.10114823382,-2.06743215588,0.0392849380291
top,-3,-1,-3.10114823382,-1.03371607794,0.0893859790782
top,-3,0,-3.10114823382,0,0.107557104359
top,-3,1,-3.10114823382,1.03371607794,0.083014728709
top,-3,2,-3.10114823382,2.06743215588,0.0476374752289
top,-3,3,-3.10114823382,3.10114823382,0.00930684733093
top,-3,4,-3.10114823382,4.13486431176,0.0179956833461
top,-2,-4,-2.06743215588,-4.13486431176,0.0107774576236
top,-2,-3,-2.06743215588,-3.10114823382,0.0357820691325
top,-2,-2,-2.06743215588,-2.06743215588,0.127906212485
top,-2,-1,-2.06743215588,-1.03371607794,0.238765140558
top,-2,0,-2.06743215588,0,0.306035735036
top,-2,1,-2.06743215588,1.03371607794,0.247269002367
top,-2,2,-2.06743215588,2.06743215588,0.118328327845
top,-2,3,-2.06743215588,3.10114823382,0.0393730632105
top,-2,4,-2.06743215588,4.13486431176,0.00782610988474
top,-1,-4,-1.03371607794,-4.13486431176,0.0243830032461
top,-1,-3,-1.03371607794,-3.10114823382,0.0822042788893
top,-1,-2,-1.03371607794,-2.06743215588,0.239691301294
top,-1,-1,-1.03371607794,-1.03371607794,0.46666383677
top,-1,0,-1.03371607794,0,0.614973475013
top,-1,1,-1.03371607794,1.03371607794,0.455730342605
top,-1,2,-1.03371607794,2.06743215588,0.242222604113
top,-1,3,-1.03371607794,3.10114823382,0.0794419751177
top,-1,4,-1.03371607794,4.13486431176,0.0188888502198
top,0,-4,0,-4.13486431176,0.0201447799553
top,0,-3,0,-3.10114823382,0.11663840239
top,0,-2,0,-2.06743215588,0.319319638482
top,0,-1,0,-1.03371607794,0.619069828014
top,0,0,0,0,1.45258491976
top,0,1,0,1.03371607794,0.619069828014
top,0,2,0,2.06743215588,0.319319638482
top,0,3,0,3.10114823382,0.11663840239
top,0,4,0,4.13486431176,0.0201447799553
top,1,-4,1.03371607794,-4.13486431176,0.0188888502198
top,1,-3,1.03371607794,-3.10114823382,0.0794419751177
top,1,-2,1.03371607794,-2.06743215588,0.242222604113
top,1,-1,1.03371607794,-1.03371607794,0.455730342605
top,1,0,1.03371607794,0,0.614973475013
top,1,1,1.03371607794,1.03371607794,0.46666383677
top,1,2,1.03371607794,2.06743215588,0.239691301294
top,1,3,1.03371607794,3.10114823382,0.0822042788893
top,1,4,1.03371607794,4.13486431176,0.0243830032461
top,2,-4,2.06743215588,-4.13486431176,0.00782610988474
top,2,-3,2.06743215588,-3.10114823382,0.0393730632105
top,2,-2,2.06743215588,-2.06743215588,0.118328327845
top,2,-1,2.06743215588,-1.03371607794,0.247269002367
top,2,0,2.06743215588,0,0.306035735036
top,2,1,2.06743215588,1.03371607794,0.238765140558
top,2,2,2.06743215588,2.06743215588,0.127906212485
top,2,3,2.06743215588,3.10114823382,0.0357820691325
top,2,4,2.06743215588,4.13486431176,0.0107774576236
top,3,-4,3.10114823382,-4.13486431176,0.0179956833461
top,3,-3,3.10114823382,-3.10114823382,0.00930684733093
top,3,-2,3.10114823382,-2.06743215588,0.0476374752289
top,3,-1,3.10114823382,-1.03371607794,0.083014728709
top,3,0,3.10114823382,0,0.107557104359
top,3,1,3.10114823382,1.03371607794,0.0893859790782
top,3,2,3.10114823382,2.06743215588,0.0392849380291
top,3,3,3.10114823382,3.10114823382,0.0227535713338
top,3,4,3.10114823382,4.13486431176,0.0135666862085
top,4,-4,4.13486431176,-4.13486431176,-0.0019059204668
top,4,-3,4.13486431176,-3.10114823382,0.0028447294084
top,4,-2,4.13486431176,-2.06743215588,0.0139664110225
top,4,-1,4.13486431176,-1.03371607794,0.0371325913746
top,4,0,4.13486431176,0,0.0277054711369
top,4,1,4.13486431176,1.03371607794,0.0330544296265
top,4,2,4.13486431176,2.06743215588,0.0200857395486
top,4,3,4.13486431176,3.10114823382,0.00501477779715
top,4,4,4.13486431176,4.13486431176,-0.00349397534805
bottom,-4,-4,-4.13486431176,-4.13486431176,0.00324455966052
bottom,-4,-3,-4.13486431176,-3.10114823382,0.00685232893988
bottom,-4,-2,-4.13486431176,-2.06743215588,0.0120976171065
bottom,-4,-1,-4.13486431176,-1.03371607794,0.0217751324908
bottom,-4,0,-4.13486431176,0,0.0373038483828
bottom,-4,1,-4.13486431176,1.03371607794,0.0193866573355
bottom,-4,2,-4.13486431176,2.06743215588,-0.000241196721926
bottom,-4,3,-4.13486431176,3.10114823382,0.0104199360128
bottom,-4,4,-4.13486431176,4.13486431176,0.00477161527775
bottom,-3,-4,-3.10114823382,-4.13486431176,0.00014385741449
bottom,-3,-3,-3.10114823382,-3.10114823382,0.026417502686
bottom,-3,-2,-3.10114823382,-2.06743215588,0.043112352073
bottom,-3,-1,-3.10114823382,-1.03371607794,0.0746739332109
bottom,-3,0,-3.10114823382,0,0.113402828663
bottom,-3,1,-3.10114823382,1.03371607794,0.0883224234327
bottom,-3,2,-3.10114823382,2.06743215588,0.0517576142962
