layer,eigen_index,occupation,fraction
top,0,1.69326085239,0.141105071032
top,1,0.921639321439,0.0768032767866
top,2,0.870562285485,0.0725468571238
top,3,0.750680893081,0.06255674109
top,4,0.722965485452,0.0602471237877
top,5,0.633498273635,0.0527915228029
top,6,0.594141329685,0.0495117774737
top,7,0.524147202845,0.0436789335704
top,8,0.504280650741,0.0420233875618
top,9,0.438602143056,0.036550178588
top,10,0.405909331913,0.0338257776594
top,11,0.387764615423,0.0323137179519
top,12,0.335434646182,0.0279528871819
top,13,0.333289521363,0.0277741267802
top,14,0.29710167751,0.0247584731259
top,15,0.286080133056,0.023840011088
top,16,0.274333378757,0.0228611148964
top,17,0.241306455626,0.0201088713022
top,18,0.199867673813,0.0166556394844
top,19,0.195602484179,0.0163002070149
top,20,0.169860402754,0.0141550335628
top,21,0.157578672045,0.0131315560037
top,22,0.145586314367,0.0121321928639
top,23,0.130813289856,0.010901107488
top,24,0.120494505218,0.0100412087682
top,25,0.115988562606,0.00966571355048
top,26,0.106782152928,0.00889851274403
top,27,0.0941328165884,0.00784440138236
top,28,0.086752281789,0.00722935681575
top,29,0.0804949370744,0.00670791142287
top,30,0.0741981361773,0.00618317801477
top,31,0.0681556455123,0.00567963712602
top,32,0.0656115275163,0.00546762729302
top,33,0.0622727043759,0.00518939203133
top,34,0.0506506944088,0.00422089120074
top,35,0.0484287333141,0.00403572777618
top,36,0.0418934135083,0.00349111779236
top,37,0.0416418842246,0.00347015701872
top,38,0.0334328485929,0.00278607071607
top,39,0.0331074858129,0.00275895715108
top,40,0.0301221667451,0.00251018056209
top,41,0.0286224906651,0.00238520755543
top,42,0.0252819676455,0.00210683063712
top,43,0.0242850190139,0.00202375158449
top,44,0.0221464500872,0.00184553750727
top,45,0.0190840865367,0.00159034054472
top,46,0.0162752568509,0.00135627140424
top,47,0.0141875144978,0.00118229287482
top,48,0.0137874454136,0.00114895378446
top,49,0.00910890847158,0.000759075705965
top,50,0.00886229176225,0.000738524313521
top,51,0.00815473529807,0.000679561274839
top,52,0.00598187434599,0.000498489528833
top,53,0.00464115604703,0.000386763003919
top,54,0.00286810790186,0.000239008991821
top,55,0.00150939649833,0.000125783041528
top,56,0.000766542759147,6.38785632623e-05
top,57,-0.00144452538414,-0.000120377115345
top,58,-0.00237083910732,-0.00019756992561
top,59,-0.00352298224186,-0.000293581853488
top,60,-0.00601646859995,-0.000501372383329
top,61,-0.00848454281046,-0.000707045234205
top,62,-0.0110542773339,-0.000921189777829
top,63,-0.0123320593537,-0.00102767161281
top,64,-0.0140070678651,-0.00116725565543
top,65,-0.0148821505086,-0.00124017920905
top,66,-0.0194448528981,-0.00162040440817
top,67,-0.0207865637043,-0.00173221364203
top,68,-0.0220141864997,-0.00183451554165
top,69,-0.025586654005,-0.00213222116709
top,70,-0.0295018132617,-0.00245848443848
top,71,-0.0313195700555,-0.00260996417129
top,72,-0.038837793225,-0.00323648276875
top,73,-0.0490258212731,-0.00408548510609
top,74,-0.0526982637759,-0.00439152198132
top,75,-0.0654658145213,-0.00545548454344
top,76,-0.0673437368071,-0.00561197806726
top,77,-0.0776085967918,-0.00646738306598
top,78,-0.0890799766119,-0.00742333138433
top,79,-0.142238045426,-0.0118531704522
top,80,-0.323693849065,-0.0269744874221
bottom,0,1.70042394278,0.141701995232
bottom,1,0.968919912308,0.0807433260257
bottom,2,0.958136247112,0.0798446872593
bottom,3,0.841010679126,0.0700842232605
bottom,4,0.757359513285,0.0631132927738
bottom,5,0.665807345338,0.0554839454448
bottom,6,0.621832070237,0.0518193391864
bottom,7,0.602072486621,0.0501727072184
bottom,8,0.540257473808,0.0450214561507
bottom,9,0.499865764947,0.0416554804123
