layer,eigen_index,occupation,fraction
top,0,2.29226501003,0.19102208417
top,1,0.959955436013,0.0799962863344
top,2,0.906512096855,0.0755426747379
top,3,0.795418812279,0.0662849010232
top,4,0.726879977756,0.0605733314796
top,5,0.663967929563,0.0553306607969
top,6,0.585910804349,0.0488259003624
top,7,0.548949048151,0.0457457540126
top,8,0.509245195969,0.0424370996641
top,9,0.456871671132,0.038072639261
top,10,0.41052640047,0.0342105333725
top,11,0.346818748698,0.0289015623915
top,12,0.324579100249,0.0270482583541
top,13,0.290303879165,0.0241919899304
top,14,0.282679952332,0.0235566626943
top,15,0.238489606524,0.019874133877
top,16,0.233306310538,0.0194421925448
top,17,0.207048263431,0.0172540219526
top,18,0.189057090454,0.0157547575378
top,19,0.179568640043,0.0149640533369
top,20,0.160091093922,0.0133409244935
top,21,0.118688548758,0.00989071239654
top,22,0.115966504744,0.00966387539537
top,23,0.108430353076,0.00903586275631
top,24,0.0974210716312,0.00811842263593
top,25,0.0905580638824,0.00754650532353
top,26,0.0810944741085,0.00675787284238
top,27,0.0781305150481,0.00651087625401
top,28,0.0704988571715,0.00587490476429
top,29,0.0666290543078,0.00555242119231
top,30,0.0554351085124,0.00461959237604
top,31,0.0547078633611,0.00455898861343
top,32,0.0471340063085,0.00392783385904
top,33,0.0434606339172,0.0036217194931
top,34,0.0409321920144,0.0034110160012
top,35,0.0377952979198,0.00314960815998
top,36,0.0340606334499,0.00283838612082
top,37,0.0321197017655,0.00267664181379
top,38,0.027315322485,0.00227627687375
top,39,0.0241312088828,0.00201093407356
top,40,0.0216327827662,0.00180273189718
top,41,0.0209714715875,0.00174762263229
top,42,0.018943526693,0.00157862722442
top,43,0.0159747923093,0.00133123269244
top,44,0.0146326216922,0.00121938514101
top,45,0.0125569096348,0.00104640913623
top,46,0.0119664635536,0.000997205296131
top,47,0.00960905411827,0.000800754509855
top,48,0.00706252869179,0.000588544057649
top,49,0.00630713675846,0.000525594729871
top,50,0.00587080503102,0.000489233752585
top,51,0.00562061446518,0.000468384538765
top,52,0.00254461678843,0.000212051399036
top,53,0.00208993660204,0.000174161383504
top,54,0.000618387617986,5.15323014988e-05
top,55,-0.000187464620361,-1.56220516967e-05
top,56,-0.00135698508234,-0.000113082090195
top,57,-0.00261684805097,-0.000218070670914
top,58,-0.00347564199842,-0.000289636833202
top,59,-0.00606601764019,-0.000505501470016
top,60,-0.00679112714159,-0.000565927261799
top,61,-0.00778305746952,-0.00064858812246
top,62,-0.00968355551182,-0.000806962959318
top,63,-0.0106130565334,-0.000884421377782
top,64,-0.0129818042799,-0.00108181702332
top,65,-0.014988121957,-0.00124901016308
top,66,-0.017330184845,-0.00144418207042
top,67,-0.0221465373887,-0.00184554478239
top,68,-0.0231704210932,-0.00193086842443
top,69,-0.0263263713702,-0.00219386428085
top,70,-0.0317041326904,-0.00264201105754
top,71,-0.034978990765,-0.00291491589708
top,72,-0.0393313501447,-0.00327761251206
top,73,-0.0511064516357,-0.00425887096964
top,74,-0.0550574789689,-0.0045881232474
top,75,-0.0680111636209,-0.00566759696841
top,76,-0.0728649159948,-0.0060720763329
top,77,-0.0839895099006,-0.00699912582505
top,78,-0.098125126827,-0.00817709390225
top,79,-0.118693599979,-0.00989113333156
top,80,-0.251348916444,-0.020945743037
bottom,0,2.55611831464,0.213009859553
bottom,1,1.00097738469,0.0834147820573
bottom,2,0.932035174629,0.0776695978858
bottom,3,0.807891137896,0.0673242614913
bottom,4,0.720889711233,0.0600741426028
bottom,5,0.697430458883,0.0581192049069
bottom,6,0.646018608112,0.0538348840093
bottom,7,0.564396137166,0.0470330114305
bottom,8,0.504333677313,0.0420278064427
bottom,9,0.415832639078,0.0346527199232
bottom,10,0.387631046643,0.0323025872203
bottom,11,0.367446240495,0.0306205200413
bottom,12,0.334391704709,0.0278659753924
bottom,13,0.310257404096,0.0258547836747
bottom,14,0.296044110843,0.0246703425702
bottom,15,0.275155456025,0.0229296213354
bottom,16,0.235076804643,0.0195897337203
bottom,17,0.217408126744,0.0181173438953
bottom,18,0.197218039389,0.0164348366158
bottom,19,0.17868831596,0.0148906929967
bottom,20,0.17031264656,0.0141927205466
bottom,21,0.138857580425,0.0115714650354
bottom,22,0.120923317721,0.0100769431434
bottom,23,0.116904997473,0.00974208312274
bottom,24,0.103167271969,0.00859727266408
bottom,25,0.0977689232082,0.00814741026735
bottom,26,0.0919311268327,0.00766092723606
bottom,27,0.0886819166093,0.00739015971744
bottom,28,0.0792718606126,0.00660598838438
bottom,29,0.0695575950939,0.00579646625783
bottom,30,0.0652401513797,0.00543667928164
bottom,31,0.0606210493164,0.0050517541097
bottom,32,0.0551458729794,0.00459548941495
bottom,33,0.0534492949353,0.00445410791127
bottom,34,0.0446425362534,0.00372021135445
bottom,35,0.0391502957927,0.00326252464939
bottom,36,0.0365693283709,0.00304744403091
bottom,37,0.0319067464921,0.00265889554101
bottom,38,0.0286925481773,0.00239104568144
bottom,39,0.0252316417993,0.00210263681661
bottom,40,0.023302818103,0.00194190150858
bottom,41,0.0195179373226,0.00162649477689
bottom,42,0.0179813686683,0.00149844738903
bottom,43,0.0169044631364,0.00140870526137
bottom,44,0.0139399684302,0.00116166403585
bottom,45,0.0122795855356,0.00102329879463
bottom,46,0.0117275293545,0.000977294112871
bottom,47,0.00848396832247,0.000706997360206
bottom,48,0.00795149703158,0.000662624752632
