layer,eigen_index,occupation,fraction
top,0,1.51563345599,0.126302787999
top,1,1.20517304362,0.100431086969
top,2,1.14258643151,0.095215535959
top,3,1.01933449148,0.0849445409567
top,4,0.975296569886,0.0812747141571
top,5,0.902506439598,0.0752088699665
top,6,0.751088964339,0.0625907470282
top,7,0.679959439381,0.0566632866151
top,8,0.622522523015,0.0518768769179
top,9,0.575221556,0.0479351296667
top,10,0.560843510707,0.0467369592256
top,11,0.320012297601,0.0266676914668
top,12,0.170493965047,0.0142078304206
top,13,0.161026727028,0.013418893919
top,14,0.146720426983,0.0122267022486
top,15,0.142667828771,0.0118889857309
top,16,0.129986286344,0.0108321905286
top,17,0.124986814538,0.0104155678782
top,18,0.103189417414,0.00859911811784
top,19,0.100298517797,0.00835820981643
top,20,0.0946126158086,0.00788438465071
top,21,0.0874286348729,0.00728571957274
top,22,0.0869106130661,0.00724255108884
top,23,0.0783863912216,0.00653219926847
top,24,0.0705641114375,0.00588034261979
top,25,0.0599541074939,0.00499617562449
top,26,0.0570968637471,0.00475807197892
top,27,0.0525844815657,0.00438204013048
top,28,0.0507738176095,0.00423115146746
top,29,0.0455436453241,0.00379530377701
top,30,0.0418047794997,0.00348373162498
top,31,0.0387216358824,0.0032268029902
top,32,0.035660016668,0.00297166805567
top,33,0.0324448294339,0.00270373578616
top,34,0.0295835581581,0.00246529651317
top,35,0.0278831884771,0.00232359903976
top,36,0.0268204294871,0.0022350357906
top,37,0.0253905823199,0.00211588185999
top,38,0.0206979319715,0.00172482766429
top,39,0.0173549714919,0.00144624762432
top,40,0.0167591291415,0.00139659409512
top,41,0.0143863607882,0.00119886339902
top,42,0.0129666412345,0.00108055343621
top,43,0.0109150559088,0.0009095879924
top,44,0.0100652148276,0.0008387679023
top,45,0.00814504745461,0.000678753954551
top,46,0.00763624239555,0.000636353532962
top,47,0.00719758340902,0.000599798617419
top,48,0.00627336851176,0.000522780709314
top,49,0.00517519040257,0.000431265866881
top,50,0.00412254305072,0.000343545254227
top,51,0.0026357214478,0.000219643453983
top,52,0.00152651398832,0.000127209499027
top,53,0.00145866607998,0.000121555506665
top,54,-6.14466792886e-05,-5.12055660738e-06
top,55,-0.000313146986036,-2.60955821697e-05
top,56,-0.000813573103591,-6.77977586326e-05
top,57,-0.00246825674302,-0.000205688061918
top,58,-0.00317085310071,-0.000264237758392
top,59,-0.00435824648412,-0.00036318720701
top,60,-0.00579880173572,-0.000483233477977
top,61,-0.00686136875234,-0.000571780729362
top,62,-0.00890313877308,-0.00074192823109
top,63,-0.0104578541473,-0.000871487845605
top,64,-0.0116984075506,-0.000974867295879
top,65,-0.0127250211783,-0.00106041843152
top,66,-0.0170338636626,-0.00141948863855
top,67,-0.0181445802126,-0.00151204835105
top,68,-0.0211239853239,-0.00176033211033
top,69,-0.023398290409,-0.00194985753409
top,70,-0.0270754543409,-0.00225628786174
top,71,-0.0309148035325,-0.00257623362771
top,72,-0.0429523753213,-0.00357936461011
top,73,-0.0472583940255,-0.00393819950212
top,74,-0.0547547496433,-0.0045628958036
top,75,-0.0661701290958,-0.00551417742465
top,76,-0.0697929986953,-0.00581608322461
top,77,-0.0805131747835,-0.00670943123195
top,78,-0.0895673355197,-0.00746394462664
top,79,-0.100303878857,-0.00835865657146
top,80,-0.155345809906,-0.0129454841588
bottom,0,1.4867734597,0.123897788308
bottom,1,1.33002575688,0.11083547974
bottom,2,1.22547159425,0.102122632855
bottom,3,1.18044661116,0.0983705509299
bottom,4,0.952925772976,0.0794104810813
bottom,5,0.856708029871,0.0713923358225
bottom,6,0.829741843838,0.0691451536531
bottom,7,0.719825744578,0.0599854787148
bottom,8,0.678606182169,0.0565505151808
bottom,9,0.635854868058,0.0529879056715
bottom,10,0.598668211908,0.049889017659
bottom,11,0.482587704248,0.0402156420206
bottom,12,0.130033927289,0.0108361606074
bottom,13,0.123691448769,0.0103076207307
bottom,14,0.112211735086,0.00935097792387
bottom,15,0.101923372198,0.00849361434982
bottom,16,0.0966822365352,0.0080568530446
bottom,17,0.0912212244755,0.00760176870629
bottom,18,0.084858070704,0.007071505892
bottom,19,0.0803316842526,0.00669430702105
