step,energy,ewmean,ewvar,pmove,locstd
0,633.0564,633.0564,0.0,0.9989502,15300.394
1,1097.9653,679.5473,19452.627,0.9989746,30509.414
2,437.85083,655.3777,22764.91,0.998584,5449.722
3,1816.8167,771.5216,141893.05,0.99853516,51913.09
4,776.2748,771.99695,127705.78,0.9985108,21298.697
5,256.9161,720.4889,138812.94,0.9986572,2210.3037
6,339.9995,682.43994,137961.14,0.9982422,4893.97
7,478.75348,662.0713,127898.95,0.998584,6423.194
8,1971.1716,792.9813,269345.97,0.99833983,55082.008
9,686.3041,782.3136,243435.56,0.99785155,16362.915
10,506.26154,754.7084,225950.42,0.99794924,11623.074
11,1165.1499,795.7525,218516.98,0.9979004,31071.459
12,1194.4425,835.6215,210971.12,0.9981201,33573.035
13,211.88052,773.24744,224888.77,0.99748534,1504.6078
14,521.473,748.07,208105.02,0.9977295,12646.948
15,1607.6069,834.0237,253786.83,0.9976074,36038.66
16,267.16394,777.3377,257327.83,0.99726564,3072.2695
17,639.9658,763.6005,233293.44,0.9972168,8460.519
18,490.7694,736.3174,216663.4,0.9975342,7907.4614
19,456.7551,708.36115,202031.02,0.99714357,5656.74
20,2126.7166,850.1967,362883.8,0.9973877,74017.8
21,1618.3507,927.0121,379700.88,0.9972901,37178.523
22,411.31943,875.4428,365665.25,0.997168,4890.208
23,678.0144,855.69995,332606.75,0.99660647,17108.355
24,753.6974,845.4997,300282.47,0.99660647,19405.307
25,1951.3527,956.085,380316.2,0.9968506,77941.805
26,577.8385,918.2604,355160.88,0.99672854,10373.207
27,371.45386,863.5797,346554.56,0.9964356,5024.568
28,2891.137,1066.3354,681888.0,0.99655765,114831.63
29,290.9159,988.7935,667814.0,0.9966797,3458.612
30,1251.4785,1015.062,607242.9,0.99663085,33429.18
31,3492.0535,1262.7611,1.0987124e+06,0.9968018,102841.42
32,710.8509,1207.5701,1.01625556e+06,0.9967041,16393.01
33,207.32544,1107.5457,1.004674e+06,0.9958496,1603.784
34,398.47656,1036.6388,949456.7,0.9959717,8701.885
35,1148.815,1047.8564,855643.56,0.9958008,28928.97
36,1409.5592,1084.0267,781853.75,0.9954346,27247.29
37,631.5944,1038.7834,722090.9,0.9948975,12466.572
38,2206.8933,1155.5945,772685.0,0.99541014,72227.68
39,682.0187,1108.2369,715601.1,0.995166,17125.156
40,356.08304,1033.0215,694957.2,0.9945313,4027.2358
41,456.9153,975.4109,655332.3,0.99411625,6104.116
42,1006.1029,978.4801,589883.8,0.99375004,28064.621
43,276.35437,908.2675,575263.7,0.9935303,3523.6362
44,500.23407,867.4642,532721.5,0.9936768,6128.7695
45,2418.3582,1022.5536,695923.9,0.99370116,82979.03
46,286.30322,948.9285,675117.25,0.993042,4381.6978
47,5989.3296,1452.9686,2.8941132e+06,0.99279785,225478.8
48,3367.1316,1644.3849,2.9344638e+06,0.9931397,137773.27
49,1511.48,1631.0944,2.642607e+06,0.9924561,46305.67
50,1136.3918,1581.6241,2.400372e+06,0.9929199,28944.885
51,719.19617,1495.3813,2.2272752e+06,0.9916504,11199.428
52,477.51364,1393.5946,2.0977925e+06,0.9912354,10931.566
53,637.5022,1317.9854,1.939464e+06,0.99108887,12917.503
54,3562.2612,1542.413,2.1988272e+06,0.9907959,104729.42
55,1169.5654,1505.1282,1.9914559e+06,0.9903809,23640.977
56,715.1476,1426.1301,1.8484764e+06,0.9911377,16838.912
57,1350.4775,1418.5648,1.6641439e+06,0.9902588,27541.115
58,398.7386,1316.5822,1.5913336e+06,0.98879397,3673.098
59,586.1692,1243.5409,1.4802155e+06,0.9886963,15719.584
60,449.8544,1164.1722,1.3888884e+06,0.9886963,7840.0464
61,3657.2607,1413.4811,1.8093935e+06,0.9880859,142923.95
62,926.9769,1364.8307,1.6497559e+06,0.9866455,19604.607
63,673.99786,1295.7474,1.5277328e+06,0.9859131,14449.198
64,1525.7085,1318.7435,1.3797189e+06,0.9854981,22435.445
65,1180.7217,1304.9414,1.2434615e+06,0.986499,41994.344
66,259.6304,1200.4103,1.2174561e+06,0.9841553,2723.87
67,844.28394,1164.7976,1.1071249e+06,0.9842529,18666.275
68,307.30005,1079.0479,1.0625896e+06,0.98466796,3870.4797
69,7232.2173,1694.3647,4.363865e+06,0.9837891,312018.06
70,695.72125,1594.5004,4.0172345e+06,0.98222655,18396.592
71,695.2694,1504.5773,3.6882865e+06,0.9820801,11109.683
72,1631.8206,1517.3016,3.3209148e+06,0.98115236,48939.723
73,297.84793,1395.3562,3.1226592e+06,0.98129886,4747.75
74,546.7438,1310.495,2.875206e+06,0.9794434,7316.029
75,454.9189,1224.9374,2.6535662e+06,0.9791016,7649.6543
76,1046.1599,1207.0596,2.3910862e+06,0.97888184,34308.04
77,539.5446,1140.3081,2.1920792e+06,0.97763675,7527.3037
78,462.74008,1072.5513,2.01419e+06,0.9779541,5637.3433
79,269.24188,992.22034,1.8708485e+06,0.97734374,2914.7095
80,782.5154,971.2498,1.6877215e+06,0.9779785,15576.23
81,834.73676,957.5985,1.5206266e+06,0.97604984,14526.289
82,276.42694,889.4813,1.4103235e+06,0.9754395,3829.6694
83,2406.2222,1041.1554,1.4763364e+06,0.97392577,100872.82
84,738.756,1010.91547,1.3369328e+06,0.9735352,12009.251
85,669.8047,976.8044,1.2137115e+06,0.9735352,14833.237
86,576.1605,936.74,1.1067866e+06,0.9728516,8074.6655
87,1238.1162,966.8776,1.00428244e+06,0.9742676,35372.25
