layer,m1,m2,kx,ky,occupation
top,-4,-4,-28.9440501823,-28.9440501823,0.0216048819683
top,-4,-3,-28.9440501823,-21.7080376367,0.0354358174721
top,-4,-2,-28.9440501823,-14.4720250912,0.050111158137
top,-4,-1,-28.9440501823,-7.23601254558,0.0623918987909
top,-4,0,-28.9440501823,0,0.0673813579303
top,-4,1,-28.9440501823,7.23601254558,0.062900226625
top,-4,2,-28.9440501823,14.4720250912,0.0511982785536
top,-4,3,-28.9440501823,21.7080376367,0.0360375964707
top,-4,4,-28.9440501823,28.9440501823,0.0216661999761
top,-3,-4,-21.7080376367,-28.9440501823,0.0368633837603
top,-3,-3,-21.7080376367,-21.7080376367,0.0633010305634
top,-3,-2,-21.7080376367,-14.4720250912,0.0931133437602
top,-3,-1,-21.7080376367,-7.23601254558,0.117695716122
top,-3,0,-21.7080376367,0,0.127905395887
top,-3,1,-21.7080376367,7.23601254558,0.119271234361
top,-3,2,-21.7080376367,14.4720250912,0.0957243480288
top,-3,3,-21.7080376367,21.7080376367,0.0660416706876
top,-3,4,-21.7080376367,28.9440501823,0.0388896529593
top,-2,-4,-14.4720250912,-28.9440501823,0.0554237464373
top,-2,-3,-14.4720250912,-21.7080376367,0.0973716886325
top,-2,-2,-14.4720250912,-14.4720250912,0.145680378307
top,-2,-1,-14.4720250912,-7.23601254558,0.185553261758
top,-2,0,-14.4720250912,0,0.201546470521
top,-2,1,-14.4720250912,7.23601254558,0.187467317939
top,-2,2,-14.4720250912,14.4720250912,0.148702671529
top,-2,3,-14.4720250912,21.7080376367,0.100845647374
top,-2,4,-14.4720250912,28.9440501823,0.0584589089072
top,-1,-4,-7.23601254558,-28.9440501823,0.0716458493654
top,-1,-3,-7.23601254558,-21.7080376367,0.1273577112
top,-1,-2,-7.23601254558,-14.4720250912,0.191187432033
top,-1,-1,-7.23601254558,-7.23601254558,0.244121648845
top,-1,0,-7.23601254558,0,0.265427853968
top,-1,1,-7.23601254558,7.23601254558,0.245400072268
top,-1,2,-7.23601254558,14.4720250912,0.193184372096
top,-1,3,-7.23601254558,21.7080376367,0.129704988382
