step,energy,ewmean,ewvar,pmove,locstd
0,557.1315,557.1315,0.0,0.9985108,3851.4836
1,1677.0736,669.1257,112884.336,0.99831545,30080.057
2,1026.0188,704.815,113059.445,0.99816895,16359.567
3,1007.2591,735.0594,109986.016,0.99814457,14268.02
4,661.7937,727.7328,99470.52,0.9979736,14032.509
5,2070.1687,861.9764,251715.53,0.99821776,36378.582
6,6594.7866,1435.2573,3.1844038e+06,0.99777836,190487.2
7,1142.6393,1405.9955,2.8736695e+06,0.9980225,24301.275
8,2608.7588,1526.2719,2.7165e+06,0.9979736,91000.96
9,728.04987,1446.4497,2.502194e+06,0.99768066,7003.545
10,476.84567,1349.4893,2.3365865e+06,0.9978272,4923.9604
11,1827.4423,1397.2845,2.1234875e+06,0.9981201,37840.84
12,1196.3574,1377.1919,1.9147722e+06,0.99833983,15487.085
13,1446.5911,1384.1318,1.7237285e+06,0.99748534,33582.46
14,800.48334,1325.767,1.5820136e+06,0.9977051,7343.553
15,2639.903,1457.1805,1.579238e+06,0.9979736,77447.6
16,982.4227,1409.7047,1.4415998e+06,0.9979004,14982.057
17,1365.8943,1405.3237,1.2976124e+06,0.99785155,42628.67
18,1270.1692,1391.8082,1.1694951e+06,0.997876,16809.48
19,539.9805,1306.6255,1.1178505e+06,0.9979736,4745.6133
20,1485.2927,1324.4922,1.00893844e+06,0.9977051,26858.924
21,372.39313,1229.2822,989628.94,0.997876,3089.5771
22,811.20776,1187.4747,906396.8,0.99799806,11597.447
23,1894.6934,1258.1965,860771.3,0.99768066,35821.793
24,1789.8938,1311.3662,800137.3,0.9979004,49129.508
25,5300.295,1710.259,2.1521632e+06,0.9976074,197841.75
26,934.97626,1632.7307,1.9910425e+06,0.9977539,13322.116
27,5014.927,1970.9503,2.8214708e+06,0.9981934,183185.36
28,4568.495,2230.7048,3.1465752e+06,0.9979004,173036.62
29,1419.3102,2149.5654,2.8911702e+06,0.9982422,28503.404
30,2480.7373,2182.6826,2.611924e+06,0.997876,84225.26
31,1476.1042,2112.025,2.3956642e+06,0.9979004,26476.988
32,379.31415,1938.7538,2.4263038e+06,0.99816895,3369.2576
33,1217.4677,1866.6251,2.230496e+06,0.9977051,25939.812
34,4745.145,2154.477,2.7531752e+06,0.9979248,167327.3
35,3326.756,2271.705,2.601539e+06,0.9984131,90389.2
36,543.9928,2098.9338,2.6100342e+06,0.9980469,5040.401
37,2385.8408,2127.6245,2.356439e+06,0.99794924,46008.246
38,1231.4177,2038.0038,2.193082e+06,0.99868166,17681.188
39,1060.6599,1940.2694,2.0597418e+06,0.9979004,12964.091
40,2974.3245,2043.6749,1.9500019e+06,0.99816895,61458.08
41,7584.0806,2597.7156,4.51765e+06,0.9980469,294758.2
42,9688.646,3306.8086,8.591202e+06,0.997876,258140.73
43,4043.8906,3380.5168,7.7809775e+06,0.99816895,76361.29
44,943.754,3136.8406,7.537283e+06,0.998584,14179.45
45,4473.9204,3270.5486,6.944455e+06,0.998584,163575.27
46,1241.1199,3067.6057,6.6206815e+06,0.998291,19559.076
47,2222.4292,2983.0881,6.0229025e+06,0.99816895,78538.625
48,312.60226,2716.0396,6.0624465e+06,0.9981934,2204.2769
49,1430.2222,2587.4578,5.605001e+06,0.997876,31358.424
50,728.60474,2401.5725,5.355481e+06,0.99816895,7213.33
51,1501.1213,2311.5273,4.8929055e+06,0.9985108,36325.793
52,3254.8271,2405.8574,4.483698e+06,0.9979004,93362.62
53,1257.2479,2290.9966,4.1540655e+06,0.997876,16627.879
54,781.92944,2140.0898,3.9436145e+06,0.99785155,10478.166
55,957.6965,2021.8505,3.675078e+06,0.9977051,15769.55
56,4739.602,2293.6255,3.9723258e+06,0.9980469,167252.42
57,4714.341,2535.697,4.1024808e+06,0.9982422,175569.34
58,956.0511,2377.7324,3.916808e+06,0.99768066,13132.112
59,4011.217,2541.0808,3.7652718e+06,0.9980469,141770.17
60,694.36237,2356.409,3.6956778e+06,0.99763185,6050.212
61,1633.5044,2284.1184,3.373143e+06,0.99736327,33633.074
62,1144.0806,2170.1147,3.1528002e+06,0.99748534,13380.952
63,899.3264,2043.0359,2.9828612e+06,0.9977295,14220.311
64,1036.0912,1942.3414,2.7758295e+06,0.9970215,13019.248
65,4600.24,2208.1313,3.1340448e+06,0.99704593,171760.03
66,1380.4679,2125.365,2.8822928e+06,0.99655765,29051.117
67,2469.8076,2159.8093,2.604741e+06,0.9972168,38123.562
68,4327.8105,2376.6094,2.7672875e+06,0.9972412,98863.01
69,4129.749,2551.9233,2.7671738e+06,0.99692386,143508.17
70,606.5075,2357.3818,2.8310742e+06,0.996875,8412.365
71,2291.2764,2350.7712,2.54836e+06,0.99704593,62738.305
72,699.1942,2185.6135,2.5390175e+06,0.99672854,6797.559
73,2392.1387,2206.266,2.2889545e+06,0.99658203,65735.58
74,1272.9785,2112.9373,2.1384512e+06,0.9968506,35115.832
75,575.95593,1959.2391,2.1372142e+06,0.9968262,9867.404
76,1524.19,1915.7343,1.9405269e+06,0.9975586,23223.47
77,3709.1494,2095.0757,2.0359446e+06,0.99577636,82116.23
78,8940.675,2779.6357,6.0499505e+06,0.996167,367829.88
79,1246.2358,2626.2957,5.6565735e+06,0.99572754,27171.771
80,1789.1265,2542.5786,5.1539925e+06,0.9956787,56650.008
81,841.74243,2372.495,4.898949e+06,0.9956787,12710.863
82,1395.1615,2274.7617,4.49502e+06,0.9954834,32999.258
83,1370.3528,2184.3208,4.1191338e+06,0.99484867,23380.475
84,649.70984,2030.8597,3.9191732e+06,0.9956787,8089.514
85,2313.9546,2059.1692,3.5344688e+06,0.9949951,58505.926
86,1322.3636,1985.4886,3.2298812e+06,0.99501956,20043.438
87,476.6634,1834.6061,3.1117828e+06,0.99504393,4094.6504
88,1656.5259,1816.7981,2.8034585e+06,0.995166,43060.05
89,686.7395,1703.7922,2.6380455e+06,0.9951416,7977.955
90,3840.6948,1917.4825,2.7852125e+06,0.99533695,81649.72
91,9960.312,2721.7654,8.3285295e+06,0.99487305,409737.9
92,2888.6812,2738.457,7.498184e+06,0.99450684,57422.92
93,1894.1517,2654.0266,6.812522e+06,0.9947998,57886.66
94,944.92664,2483.1167,6.394162e+06,0.9947998,20486.664
95,1848.0737,2419.6123,5.791041e+06,0.9938721,56156.883
96,4310.662,2608.7173,5.533783e+06,0.9944336,155118.2
97,1856.7307,2533.5186,5.031298e+06,0.9937744,32811.59
98,1692.2616,2449.3928,4.5918625e+06,0.9938721,26694.783
99,900.77246,2294.5308,4.3485165e+06,0.9942139,14839.132
100,521.63794,2117.2415,4.196548e+06,0.9944092,4369.9033
101,1590.292,2064.5464,3.8018838e+06,0.9930908,48748.18
102,405.0008,1898.5918,3.6695635e+06,0.9936768,2929.9128
103,666.8646,1775.4191,3.4391508e+06,0.9935059,6394.4
104,869.4757,1684.8247,3.1691015e+06,0.99428713,9219.916
105,1032.8065,1619.6229,2.8904528e+06,0.99384767,13634.422
106,649.55566,1522.6162,2.6861e+06,0.99379885,10852.224
107,1616.739,1532.0284,2.4182872e+06,0.993457,34696.336
108,739.8581,1452.8114,2.2329365e+06,0.9935059,11732.094
109,799.0978,1387.4401,2.0481036e+06,0.99279785,9556.761
110,4128.067,1661.5028,2.5192865e+06,0.99306643,87375.0
111,1140.9377,1609.4463,2.2917468e+06,0.9930176,23183.973
112,442.2117,1492.7228,2.1851915e+06,0.99328613,3206.723
113,902.4172,1433.6923,1.9980338e+06,0.9932129,10876.199
114,2292.6301,1519.586,1.86463e+06,0.99306643,76423.63
115,1302.1378,1497.8412,1.6824225e+06,0.9928711,15398.393
116,17273.156,3075.3728,2.3911632e+07,0.99326175,514897.88
117,3698.184,3137.6538,2.155538e+07,0.99274904,97388.445
118,2674.8015,3091.3687,1.9419124e+07,0.9933106,68693.21
119,422.33823,2824.4656,1.8118346e+07,0.9931397,5708.763
120,1672.2023,2709.2393,1.6426006e+07,0.9939453,30405.146
121,1736.2969,2611.945,1.4868601e+07,0.99348146,40136.95
122,1262.2275,2476.9734,1.3545697e+07,0.99306643,29762.979
123,1463.8857,2375.6646,1.2283498e+07,0.9931397,33110.477
124,2169.594,2355.0576,1.105897e+07,0.9930908,42948.57
125,2912.9692,2410.8489,9.981087e+06,0.99306643,102919.35
