step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,19299.186,19299.186,0.0,0.30756837,179.32117,0.02082004
1,19280.0,19297.268,33.127666,0.30463868,131.56865,0.02082004
2,19246.45,19292.186,262.24042,0.29155272,125.31097,0.02082004
3,19261.543,19289.121,320.52344,0.2919922,113.60181,0.02082004
4,19235.078,19283.717,551.32886,0.28637695,113.70451,0.02082004
5,19256.182,19280.963,564.4326,0.28754884,101.274635,0.020600049
6,19241.113,19276.979,650.90857,0.28564453,104.388214,0.020600049
7,19250.809,19274.361,647.4555,0.29262698,96.892494,0.020600049
8,19242.219,19271.146,675.693,0.2845215,105.43866,0.020600049
9,19248.176,19268.85,655.6125,0.28374025,97.11386,0.020600049
10,19238.219,19265.787,674.49365,0.27939454,100.34806,0.020374076
11,19249.637,19264.172,630.5194,0.29404297,97.39832,0.020374076
12,19243.332,19262.088,606.5544,0.28652343,89.01959,0.020374076
13,19243.031,19260.182,578.58295,0.28422853,92.33758,0.020374076
14,19242.148,19258.379,549.9923,0.2956543,84.971725,0.020374076
15,19240.9,19256.63,522.4879,0.2852539,83.73468,0.02015648
16,19248.172,19255.785,476.67902,0.29287112,87.27511,0.02015648
17,19239.967,19254.203,451.53098,0.28750002,85.42109,0.02015648
18,19246.0,19253.383,412.43408,0.29462892,84.88171,0.02015648
19,19240.008,19252.045,387.29083,0.292334,89.33907,0.02015648
20,19245.77,19251.418,352.106,0.29731447,83.17227,0.019953243
21,19245.941,19250.871,319.59473,0.3036133,81.5016,0.019953243
22,19245.25,19250.309,290.47894,0.2993164,85.769936,0.019953243
23,19241.719,19249.45,268.07172,0.29658204,80.8383,0.019953243
24,19241.102,19248.615,247.53603,0.2975586,83.67097,0.019953243
25,19242.867,19248.041,225.75601,0.29345703,80.248886,0.019748244
26,19239.166,19247.154,210.2693,0.29990235,81.35186,0.019748244
27,19239.455,19246.385,194.57738,0.29990235,80.52808,0.019748244
28,19238.357,19245.582,180.91908,0.3022949,80.168976,0.019748244
29,19240.35,19245.059,165.29121,0.30307618,77.22309,0.019748244
30,19241.05,19244.658,150.20772,0.3,85.39842,0.019551745
31,19242.44,19244.436,135.62999,0.309375,81.90002,0.019551745
32,19239.248,19243.916,124.4889,0.30317384,118.17598,0.019551745
33,19244.521,19243.977,112.073,0.31313476,79.088684,0.019551745
34,19241.639,19243.742,101.357605,0.30390626,85.85826,0.019551745
35,19242.719,19243.64,91.31611,0.3086426,82.52533,0.019365568
36,19242.924,19243.568,82.230736,0.31479493,81.08223,0.019365568
37,19241.441,19243.355,74.41481,0.3150879,83.34226,0.019365568
38,19241.523,19243.172,67.2754,0.31806642,80.600815,0.019365568
39,19242.863,19243.14,60.556427,0.3102051,78.54628,0.019365568
40,19241.879,19243.014,54.64406,0.30800784,97.922966,0.019180553
41,19241.832,19242.895,49.305313,0.312793,78.89578,0.019180553
42,19237.605,19242.365,46.892456,0.30654296,75.87344,0.019180553
43,19239.387,19242.066,43.001648,0.31328127,77.382225,0.019180553
44,19237.443,19241.604,40.62501,0.31865233,77.98972,0.019180553
45,19240.457,19241.488,36.68081,0.31347656,78.0108,0.0190025
46,19240.734,19241.412,33.06388,0.32070315,81.0179,0.0190025
47,19240.34,19241.305,29.86097,0.3209961,79.403175,0.0190025
48,19241.176,19241.291,26.876368,0.3140625,76.470955,0.0190025
49,19242.85,19241.447,24.40736,0.3190918,81.90654,0.0190025
50,19240.176,19241.32,22.112123,0.31972656,85.999664,0.018831989
51,19241.959,19241.385,19.937622,0.32485354,83.784195,0.018831989
52,19237.512,19240.998,19.293903,0.32617188,79.29102,0.018831989
53,19240.629,19240.96,17.376776,0.32548827,79.85398,0.018831989
54,19240.016,19240.867,15.719522,0.3299805,85.80606,0.018831989
55,19242.205,19241.0,14.308665,0.32387698,81.39691,0.01866688
56,19239.924,19240.893,12.982031,0.32763672,76.60812,0.01866688
57,19241.184,19240.922,11.691449,0.3315918,77.6543,0.01866688
58,19239.291,19240.758,10.761677,0.32646483,78.18632,0.01866688
59,19241.201,19240.803,9.7032,0.33237305,78.52138,0.01866688
60,19240.889,19240.81,8.733544,0.32905275,76.46422,0.018508008
61,19243.404,19241.07,8.465669,0.32861328,82.44954,0.018508008
62,19239.566,19240.92,7.8226576,0.33247072,84.09559,0.018508008
63,19239.945,19240.822,7.1258793,0.32768553,77.78018,0.018508008
64,19240.05,19240.746,6.466858,0.332959,77.150795,0.018508008
65,19239.32,19240.604,6.0031285,0.33251953,75.77812,0.018353669
66,19240.688,19240.611,5.40345,0.3359375,81.26079,0.018353669
67,19238.486,19240.398,5.269511,0.33642578,77.77003,0.018353669
68,19240.229,19240.38,4.7451587,0.33876953,83.442024,0.018353669
69,19238.852,19240.229,4.48113,0.3388672,80.27535,0.018353669
70,19237.555,19239.96,4.6764593,0.33652344,75.128555,0.018204259
71,19239.398,19239.904,4.23729,0.3449707,77.156555,0.018204259
72,19238.627,19239.777,3.9604056,0.34296876,77.70716,0.018204259
73,19240.549,19239.855,3.6179316,0.34335938,82.586494,0.018204259
74,19239.416,19239.812,3.273519,0.34501952,85.81542,0.018204259
75,19242.156,19240.047,3.4405518,0.3421875,77.54989,0.01806118
76,19239.117,19239.953,3.1742852,0.34335938,78.97278,0.01806118
77,19240.729,19240.031,2.9109674,0.33916014,77.362045,0.01806118
78,19238.557,19239.883,2.815573,0.33935547,82.7376,0.01806118
79,19238.023,19239.697,2.8451705,0.34584963,78.12335,0.01806118
80,19238.375,19239.564,2.718008,0.33916014,81.99676,0.017916517
81,19237.152,19239.324,2.9698515,0.3551758,73.99421,0.017916517
82,19239.61,19239.354,2.6801846,0.3456055,76.14432,0.017916517
83,19238.746,19239.293,2.4453726,0.3480469,84.20419,0.017916517
84,19244.867,19239.85,4.9973073,0.35131836,81.587326,0.017916517
85,19236.715,19239.535,5.381984,0.3449219,85.83094,0.017778132
86,19238.762,19239.457,4.8976245,0.3550293,73.1071,0.017778132
87,19237.527,19239.264,4.7429943,0.34960938,85.77738,0.017778132
88,19241.639,19239.502,4.776351,0.34746093,80.8457,0.017778132
89,19240.412,19239.594,4.3732705,0.3466797,77.062584,0.017778132
90,19238.344,19239.469,4.076568,0.35126954,79.632515,0.01764641
91,19240.402,19239.562,3.747355,0.35766602,77.85068,0.01764641
92,19240.248,19239.63,3.4149172,0.35722655,75.092316,0.01764641
93,19241.441,19239.812,3.3684528,0.3555664,79.27411,0.01764641
94,19240.545,19239.887,3.0798872,0.35546875,76.96305,0.01764641
95,19238.47,19239.746,2.9523573,0.35898438,78.78318,0.017522424
96,19243.082,19240.08,3.6586845,0.3605469,89.84077,0.017522424
97,19238.41,19239.914,3.5437934,0.35781252,81.68962,0.017522424
98,19238.594,19239.781,3.3463044,0.3635742,77.05436,0.017522424
99,19236.52,19239.455,3.9691668,0.3543457,76.12143,0.017522424
100,19237.92,19239.3,3.7843535,0.35913086,75.296295,0.017399441
101,19237.72,19239.143,3.6306162,0.35781252,76.918846,0.017399441
102,19240.992,19239.328,3.5754492,0.3621582,75.80427,0.017399441
103,19238.156,19239.21,3.3415005,0.36376953,74.69137,0.017399441
104,19238.332,19239.123,3.0768733,0.3595215,81.742676,0.017399441
105,19239.273,19239.139,2.7712214,0.35781252,77.76233,0.017276185
106,19239.457,19239.17,2.5032208,0.36186522,72.251564,0.017276185
107,19240.004,19239.254,2.3154962,0.3666504,77.285355,0.017276185
108,19240.498,19239.379,2.223256,0.37041017,76.74548,0.017276185
109,19235.67,19239.008,3.2390213,0.36469728,83.4942,0.017276185
110,19239.756,19239.082,2.9654806,0.36557618,73.39715,0.01716046
111,19235.49,19238.723,3.8300228,0.37006837,80.00527,0.01716046
112,19237.262,19238.576,3.6391108,0.36728516,80.076645,0.01716046
113,19238.578,19238.576,3.2752001,0.3713867,81.16157,0.01716046
114,19239.39,19238.658,3.00738,0.36469728,85.381485,0.01716046
115,19239.854,19238.777,2.8352313,0.36557618,76.50411,0.017045511
116,19241.371,19239.037,3.1571865,0.3711426,78.374504,0.017045511
117,19239.96,19239.129,2.918279,0.37998047,76.29754,0.017045511
118,19239.086,19239.125,2.626617,0.36679688,77.91826,0.017045511
119,19238.613,19239.074,2.3875222,0.37626952,76.0936,0.017045511
120,19236.629,19238.83,2.6869297,0.3768555,82.606895,0.016940879
121,19238.477,19238.795,2.4294844,0.37504882,77.46773,0.016940879
122,19238.777,19238.793,2.1865637,0.37319338,83.58362,0.016940879
123,19236.95,19238.61,2.2738547,0.37695312,80.535904,0.016940879
124,19238.125,19238.56,2.0675848,0.37495118,76.66671,0.016940879
125,19237.031,19238.408,2.0713136,0.37299806,74.34486,0.016833642
126,19241.668,19238.734,2.8205287,0.38325197,81.93498,0.016833642
127,19237.95,19238.656,2.5939581,0.37304688,74.25885,0.016833642
128,19239.273,19238.719,2.3688452,0.38095704,78.736694,0.016833642
129,19240.537,19238.9,2.4295394,0.3744629,75.74972,0.016833642
130,19238.615,19238.871,2.1939037,0.3805176,81.49457,0.016733373
131,19239.727,19238.957,2.0403776,0.38383788,77.14908,0.016733373
132,19240.104,19239.072,1.9546381,0.3882324,77.955795,0.016733373
133,19238.9,19239.055,1.761833,0.38300782,76.979614,0.016733373
134,19240.695,19239.219,1.8278981,0.3826172,82.899345,0.016733373
135,19237.105,19239.008,2.0470445,0.38046876,79.0171,0.016633661
136,19239.893,19239.096,1.9127928,0.3854004,82.65131,0.016633661
137,19239.268,19239.113,1.7241722,0.3852051,79.28988,0.016633661
138,19240.29,19239.23,1.6761765,0.38369143,83.49901,0.016633661
139,19240.172,19239.324,1.588321,0.38725585,79.412186,0.016633661
140,19241.1,19239.502,1.7131699,0.38325197,79.71342,0.016536847
141,19242.205,19239.771,2.1994724,0.38618165,77.46149,0.016536847
142,19238.824,19239.676,2.0602832,0.38706055,77.50982,0.016536847
143,19241.63,19239.871,2.1982646,0.38808596,84.08272,0.016536847
144,19239.86,19239.87,1.9784505,0.38359374,79.36516,0.016536847
145,19240.23,19239.906,1.7923557,0.3831543,81.61543,0.016440516
146,19238.195,19239.734,1.8765776,0.38916016,82.62849,0.016440516
147,19239.973,19239.758,1.6940298,0.38920897,76.27207,0.016440516
148,19239.828,19239.766,1.5250717,0.39223635,77.84377,0.016440516
149,19239.934,19239.783,1.3751037,0.3935547,74.825134,0.016440516
150,19238.645,19239.67,1.354285,0.38510743,75.47105,0.016346345
151,19237.81,19239.484,1.5300113,0.39702147,75.538734,0.016346345
152,19238.68,19239.404,1.4352871,0.38676757,75.10269,0.016346345
153,19237.457,19239.209,1.6330243,0.39516604,76.9393,0.016346345
154,19237.012,19238.988,1.9042397,0.38911134,76.92707,0.016346345
155,19238.164,19238.906,1.774956,0.3937012,78.706085,0.016259698
156,19237.377,19238.754,1.8079476,0.39594728,76.30408,0.016259698
157,19237.473,19238.625,1.774897,0.39501953,78.16228,0.016259698
158,19240.195,19238.781,1.8193365,0.3932129,77.506905,0.016259698
159,19237.213,19238.625,1.8587805,0.39560547,79.24303,0.016259698
160,19238.828,19238.645,1.6766157,0.39458007,78.21286,0.01617422
161,19239.21,19238.701,1.5378275,0.3966797,73.783615,0.01617422
162,19239.352,19238.766,1.4221154,0.39414063,75.44848,0.01617422
163,19239.52,19238.842,1.3310575,0.4015625,76.48752,0.01617422
164,19237.305,19238.688,1.4105953,0.3961426,76.17915,0.01617422
165,19238.105,19238.629,1.3000242,0.40004885,79.74259,0.016093586
166,19238.613,19238.627,1.1700437,0.39946288,77.892235,0.016093586
167,19239.043,19238.668,1.0686156,0.39926758,81.03397,0.016093586
168,19237.084,19238.51,1.1875645,0.39257812,78.02316,0.016093586
169,19238.271,19238.486,1.0739181,0.40493163,74.552025,0.016093586
170,19237.23,19238.361,1.1084727,0.4026367,76.90492,0.016015433
171,19240.254,19238.55,1.3199921,0.40605468,77.11895,0.016015433
172,19237.215,19238.418,1.3486184,0.39731446,76.79139,0.016015433
173,19237.9,19238.367,1.2378664,0.39702147,73.59711,0.016015433
174,19237.953,19238.326,1.12951,0.40283203,77.17313,0.016015433
175,19237.17,19238.21,1.1368814,0.40600586,70.9966,0.01594034
176,19238.223,19238.213,1.0232055,0.4104492,72.649796,0.01594034
177,19241.273,19238.52,1.76391,0.40561524,83.194824,0.01594034
178,19238.234,19238.49,1.5948373,0.41147462,83.61583,0.01594034
179,19238.37,19238.479,1.4366733,0.40351564,75.64514,0.01594034
180,19240.176,19238.648,1.5522698,0.40673828,75.460365,0.015866185
181,19239.084,19238.691,1.4141159,0.40795898,84.68492,0.015866185
182,19242.07,19239.03,2.300235,0.40976563,76.20571,0.015866185
183,19238.46,19238.973,2.0992844,0.39765626,76.83489,0.015866185
184,19241.223,19239.197,2.344981,0.401416,74.69135,0.015866185
185,19240.014,19239.28,2.1704695,0.4057129,75.39938,0.01579156
186,19239.312,19239.283,1.9535216,0.41059572,69.73248,0.01579156
187,19239.02,19239.258,1.7644265,0.40888673,74.40113,0.01579156
188,19239.145,19239.246,1.5891387,0.4147461,73.29151,0.01579156
189,19241.53,19239.475,1.8993964,0.40957034,79.058556,0.01579156
190,19238.86,19239.414,1.7435229,0.4081543,78.10469,0.015719205
191,19238.379,19239.31,1.66561,0.41411132,75.71488,0.015719205
192,19241.258,19239.506,1.8403149,0.40737307,76.160835,0.015719205
193,19238.666,19239.422,1.7197638,0.40429688,74.790855,0.015719205
194,19241.947,19239.674,2.121771,0.40488282,84.23915,0.015719205
195,19238.613,19239.568,2.0108223,0.4161133,75.85999,0.015653413
196,19241.746,19239.785,2.2365675,0.41689456,76.93979,0.015653413
197,19242.629,19240.07,2.740733,0.41118163,80.63081,0.015653413
198,19240.703,19240.133,2.5027003,0.41118163,77.68139,0.015653413
199,19242.154,19240.336,2.620206,0.41020507,82.01047,0.015653413
200,19240.248,19240.328,2.3588808,0.4099121,85.17993,0.015583065
201,19241.588,19240.453,2.2658234,0.4166504,80.400116,0.015583065
202,19239.002,19240.309,2.228772,0.4121582,79.81739,0.015583065
203,19240.902,19240.367,2.0376232,0.41518557,83.73588,0.015583065
204,19239.22,19240.252,1.952159,0.4188965,76.7438,0.015583065
205,19239.938,19240.22,1.7658423,0.41171876,83.58901,0.015514432
206,19240.22,19240.22,1.5892581,0.41425782,77.72977,0.015514432
207,19236.701,19239.87,2.5451713,0.41508788,83.11333,0.015514432
208,19240.336,19239.916,2.310265,0.41840822,88.12819,0.015514432
209,19238.68,19239.793,2.216804,0.4169922,79.53598,0.015514432
