step,energy,ewmean,ewvar,pmove,locstd
0,60495.84,60495.84,0.0,0.9923828,628155.1
1,44084.008,58854.656,2.424134e+07,0.993042,394403.44
2,52182.38,58187.43,2.582394e+07,0.99343264,556611.06
3,43060.016,56674.688,4.3837028e+07,0.99328613,312213.97
4,39003.348,54907.555,6.755819e+07,0.99240726,301387.62
5,50573.28,54474.13,6.2493104e+07,0.99289554,539268.56
6,42558.44,53282.56,6.902231e+07,0.9926758,423561.1
7,34785.664,51432.867,9.291224e+07,0.99243164,334913.6
8,26814.375,48971.02,1.3816733e+08,0.9922852,210757.33
9,39299.906,48003.906,1.3276833e+08,0.9913086,450905.28
10,66353.88,49838.902,1.4979645e+08,0.9927002,757951.75
11,45472.348,49402.246,1.3653282e+08,0.9921631,393218.78
12,52899.656,49751.99,1.239804e+08,0.99152833,529930.44
13,57845.316,50561.32,1.1747753e+08,0.9918457,658887.2
14,33051.89,48810.38,1.33321976e+08,0.9916504,314311.47
15,34829.785,47412.32,1.3758091e+08,0.99240726,358237.75
16,40211.42,46692.23,1.2848958e+08,0.9910156,306090.7
17,36729.207,45695.93,1.2457419e+08,0.990918,336285.84
18,30085.45,44134.883,1.340486e+08,0.99189454,269471.84
19,40911.062,43812.5,1.2157911e+08,0.9908447,429612.2
20,45514.69,43982.72,1.0968197e+08,0.99086916,544059.4
21,42938.234,43878.27,9.881195e+07,0.9906494,515340.03
22,39463.938,43436.836,9.068452e+07,0.9902832,502286.78
23,24449.754,41538.13,1.140619e+08,0.99050295,180759.38
24,61102.832,43494.598,1.371057e+08,0.9901123,587579.06
25,37964.61,42941.598,1.2614739e+08,0.99018556,278288.38
26,43303.75,42977.812,1.1354445e+08,0.9906006,431022.8
27,61160.035,44796.035,1.3194339e+08,0.9892578,681905.56
28,72692.945,47585.727,1.8879043e+08,0.9886231,697114.56
29,40161.867,46843.34,1.7487162e+08,0.98977053,317003.22
30,39842.74,46143.28,1.6179522e+08,0.9888916,328048.22
31,56958.258,47224.777,1.5614242e+08,0.98981935,614154.06
32,39355.91,46437.89,1.4610088e+08,0.9894043,463801.53
33,32237.973,45017.9,1.4963818e+08,0.9893799,236678.03
34,57958.83,46311.992,1.4974645e+08,0.9890137,554202.25
35,53618.96,47042.688,1.3957707e+08,0.9891602,536861.75
36,65693.41,48907.758,1.569258e+08,0.99035645,753932.5
37,55070.28,49524.01,1.446511e+08,0.99035645,604460.6
38,44912.28,49062.84,1.3210011e+08,0.9913086,391936.66
39,40090.98,48165.652,1.2613458e+08,0.9914795,350471.2
40,55327.04,48881.79,1.1813681e+08,0.99055177,610777.4
41,39987.152,47992.324,1.1344343e+08,0.9917725,373386.75
42,35872.625,46780.355,1.1531893e+08,0.9906983,354695.62
43,37414.656,45843.785,1.116815e+08,0.9909424,344604.66
44,45453.844,45804.79,1.0052704e+08,0.9900879,388542.47
45,48389.996,46063.31,9.107583e+07,0.9912354,495676.28
46,40382.43,45495.22,8.487276e+07,0.9902588,377607.25
47,28657.703,43811.47,1.0190066e+08,0.99135745,183982.52
48,40107.49,43441.07,9.2945336e+07,0.9921631,442967.8
