layer,m1,m2,kx,ky,occupation
top,-4,-4,-9.64801672744,-9.64801672744,0.00816874632249
top,-4,-3,-9.64801672744,-7.23601254558,0.0172678413009
top,-4,-2,-9.64801672744,-4.82400836372,0.0302403886936
top,-4,-1,-9.64801672744,-2.41200418186,0.0452898324324
top,-4,0,-9.64801672744,0,0.0566433755789
top,-4,1,-9.64801672744,2.41200418186,0.0477639080613
top,-4,2,-9.64801672744,4.82400836372,0.0281901067854
top,-4,3,-9.64801672744,7.23601254558,0.0128725689127
top,-4,4,-9.64801672744,9.64801672744,0.00191546373657
top,-3,-4,-7.23601254558,-9.64801672744,0.0198928695562
top,-3,-3,-7.23601254558,-7.23601254558,0.0472203314318
top,-3,-2,-7.23601254558,-4.82400836372,0.0854465184624
top,-3,-1,-7.23601254558,-2.41200418186,0.129842642148
top,-3,0,-7.23601254558,0,0.148802255414
top,-3,1,-7.23601254558,2.41200418186,0.123318117838
top,-3,2,-7.23601254558,4.82400836372,0.078572041586
top,-3,3,-7.23601254558,7.23601254558,0.0401619746741
top,-3,4,-7.23601254558,9.64801672744,0.0151754217339
top,-2,-4,-4.82400836372,-9.64801672744,0.0342911730499
top,-2,-3,-4.82400836372,-7.23601254558,0.086709846838
top,-2,-2,-4.82400836372,-4.82400836372,0.172368321253
top,-2,-1,-4.82400836372,-2.41200418186,0.254222599362
top,-2,0,-4.82400836372,0,0.282799455187
top,-2,1,-4.82400836372,2.41200418186,0.246906503632
top,-2,2,-4.82400836372,4.82400836372,0.164900322849
top,-2,3,-4.82400836372,7.23601254558,0.0825451248886
top,-2,4,-4.82400836372,9.64801672744,0.0362341131941
top,-1,-4,-2.41200418186,-9.64801672744,0.0501050560207
top,-1,-3,-2.41200418186,-7.23601254558,0.128714603857
top,-1,-2,-2.41200418186,-4.82400836372,0.256632014306
top,-1,-1,-2.41200418186,-2.41200418186,0.383178710539
top,-1,0,-2.41200418186,0,0.441042914191
top,-1,1,-2.41200418186,2.41200418186,0.382416236329
top,-1,2,-2.41200418186,4.82400836372,0.252909944333
top,-1,3,-2.41200418186,7.23601254558,0.129659810808
top,-1,4,-2.41200418186,9.64801672744,0.0554932544472
top,0,-4,0,-9.64801672744,0.060570195963
top,0,-3,0,-7.23601254558,0.149383073549
top,0,-2,0,-4.82400836372,0.291322104284
top,0,-1,0,-2.41200418186,0.447574284534
top,0,0,0,0,0.542610318666
top,0,1,0,2.41200418186,0.447574284534
top,0,2,0,4.82400836372,0.291322104284
top,0,3,0,7.23601254558,0.149383073549
top,0,4,0,9.64801672744,0.060570195963
top,1,-4,2.41200418186,-9.64801672744,0.0554932544472
top,1,-3,2.41200418186,-7.23601254558,0.129659810808
top,1,-2,2.41200418186,-4.82400836372,0.252909944333
top,1,-1,2.41200418186,-2.41200418186,0.382416236329
top,1,0,2.41200418186,0,0.441042914191
top,1,1,2.41200418186,2.41200418186,0.383178710539
top,1,2,2.41200418186,4.82400836372,0.256632014306
top,1,3,2.41200418186,7.23601254558,0.128714603857
top,1,4,2.41200418186,9.64801672744,0.0501050560207
top,2,-4,4.82400836372,-9.64801672744,0.0362341131941
top,2,-3,4.82400836372,-7.23601254558,0.0825451248886
top,2,-2,4.82400836372,-4.82400836372,0.164900322849
top,2,-1,4.82400836372,-2.41200418186,0.246906503632
top,2,0,4.82400836372,0,0.282799455187
top,2,1,4.82400836372,2.41200418186,0.254222599362
top,2,2,4.82400836372,4.82400836372,0.172368321253
top,2,3,4.82400836372,7.23601254558,0.086709846838
top,2,4,4.82400836372,9.64801672744,0.0342911730499
top,3,-4,7.23601254558,-9.64801672744,0.0151754217339
top,3,-3,7.23601254558,-7.23601254558,0.0401619746741
top,3,-2,7.23601254558,-4.82400836372,0.078572041586
top,3,-1,7.23601254558,-2.41200418186,0.123318117838
top,3,0,7.23601254558,0,0.148802255414
top,3,1,7.23601254558,2.41200418186,0.129842642148
top,3,2,7.23601254558,4.82400836372,0.0854465184624
top,3,3,7.23601254558,7.23601254558,0.0472203314318
top,3,4,7.23601254558,9.64801672744,0.0198928695562
top,4,-4,9.64801672744,-9.64801672744,0.00191546373657
top,4,-3,9.64801672744,-7.23601254558,0.0128725689127
top,4,-2,9.64801672744,-4.82400836372,0.0281901067854
top,4,-1,9.64801672744,-2.41200418186,0.0477639080613
top,4,0,9.64801672744,0,0.0566433755789
top,4,1,9.64801672744,2.41200418186,0.0452898324324
top,4,2,9.64801672744,4.82400836372,0.0302403886936
top,4,3,9.64801672744,7.23601254558,0.0172678413009
top,4,4,9.64801672744,9.64801672744,0.00816874632249
bottom,-4,-4,-9.64801672744,-9.64801672744,0.0113813438169
bottom,-4,-3,-9.64801672744,-7.23601254558,0.0215620961803
bottom,-4,-2,-9.64801672744,-4.82400836372,0.0353083414903
bottom,-4,-1,-9.64801672744,-2.41200418186,0.0450902219345
bottom,-4,0,-9.64801672744,0,0.0492563695796
bottom,-4,1,-9.64801672744,2.41200418186,0.0424688142078
bottom,-4,2,-9.64801672744,4.82400836372,0.0294415948405
bottom,-4,3,-9.64801672744,7.23601254558,0.0169198858752
bottom,-4,4,-9.64801672744,9.64801672744,0.00934745627028
bottom,-3,-4,-7.23601254558,-9.64801672744,0.0261312883856
bottom,-3,-3,-7.23601254558,-7.23601254558,0.0490240402283
bottom,-3,-2,-7.23601254558,-4.82400836372,0.0882636244185
bottom,-3,-1,-7.23601254558,-2.41200418186,0.125093046857
bottom,-3,0,-7.23601254558,0,0.137712042151
bottom,-3,1,-7.23601254558,2.41200418186,0.120949145888
bottom,-3,2,-7.23601254558,4.82400836372,0.0811709705404
bottom,-3,3,-7.23601254558,7.23601254558,0.0446870454129
bottom,-3,4,-7.23601254558,9.64801672744,0.020699540313
bottom,-2,-4,-4.82400836372,-9.64801672744,0.0449242024182
