row_m1,row_m2,row_kx,row_ky,col_m1,col_m2,col_kx,col_ky,gamma_real,gamma_imag
-4,-4,-9.64801672744,-9.64801672744,-4,-4,-9.64801672744,-9.64801672744,0.0113813438169,0
-4,-4,-9.64801672744,-9.64801672744,-4,-3,-9.64801672744,-7.23601254558,-0.000385022563469,0.00426957776974
-4,-4,-9.64801672744,-9.64801672744,-4,-2,-9.64801672744,-4.82400836372,-0.00466602379124,0.000314948002597
-4,-4,-9.64801672744,-9.64801672744,-4,-1,-9.64801672744,-2.41200418186,0.00354494277153,-0.00328382490259
-4,-4,-9.64801672744,-9.64801672744,-4,0,-9.64801672744,0,0.0135079926859,-0.0070859742606
-4,-4,-9.64801672744,-9.64801672744,-4,1,-9.64801672744,2.41200418186,0.00354514185257,-0.000742689425864
-4,-4,-9.64801672744,-9.64801672744,-4,2,-9.64801672744,4.82400836372,-0.00568839316161,-0.00178077172356
-4,-4,-9.64801672744,-9.64801672744,-4,3,-9.64801672744,7.23601254558,0.00126907577945,0.000823738927685
-4,-4,-9.64801672744,-9.64801672744,-4,4,-9.64801672744,9.64801672744,0.00296809017576,-0.00258455575543
-4,-4,-9.64801672744,-9.64801672744,-3,-4,-7.23601254558,-9.64801672744,-0.00482390225482,-0.00447688673798
-4,-4,-9.64801672744,-9.64801672744,-3,-3,-7.23601254558,-7.23601254558,0.00317808422844,0.0116057701
-4,-4,-9.64801672744,-9.64801672744,-3,-2,-7.23601254558,-4.82400836372,-0.00152770349751,0.00135329101706
-4,-4,-9.64801672744,-9.64801672744,-3,-1,-7.23601254558,-2.41200418186,-0.0136430996522,-0.00672801458962
-4,-4,-9.64801672744,-9.64801672744,-3,0,-7.23601254558,0,-0.0145210597526,-0.00249037466009
-4,-4,-9.64801672744,-9.64801672744,-3,1,-7.23601254558,2.41200418186,0.0153818556884,0.00700396448428
-4,-4,-9.64801672744,-9.64801672744,-3,2,-7.23601254558,4.82400836372,-0.000611217421591,0.0053215138205
-4,-4,-9.64801672744,-9.64801672744,-3,3,-7.23601254558,7.23601254558,-0.00566495202855,-0.00123631359369
-4,-4,-9.64801672744,-9.64801672744,-3,4,-7.23601254558,9.64801672744,-0.00232481592694,-0.002436904989
-4,-4,-9.64801672744,-9.64801672744,-2,-4,-4.82400836372,-9.64801672744,-0.000632812061077,-0.00151075440042
-4,-4,-9.64801672744,-9.64801672744,-2,-3,-4.82400836372,-7.23601254558,0.00230388912648,-0.0130928926317
-4,-4,-9.64801672744,-9.64801672744,-2,-2,-4.82400836372,-4.82400836372,-0.00516627561207,0.0142971622566
-4,-4,-9.64801672744,-9.64801672744,-2,-1,-4.82400836372,-2.41200418186,-0.0263258627244,0.00990314686226
-4,-4,-9.64801672744,-9.64801672744,-2,0,-4.82400836372,0,0.0120179125007,-0.0145580005704
-4,-4,-9.64801672744,-9.64801672744,-2,1,-4.82400836372,2.41200418186,-0.0125561067308,-0.0198732032921
-4,-4,-9.64801672744,-9.64801672744,-2,2,-4.82400836372,4.82400836372,0.00133578108602,0.0159435450201
-4,-4,-9.64801672744,-9.64801672744,-2,3,-4.82400836372,7.23601254558,-0.018445401272,0.00476347367872
-4,-4,-9.64801672744,-9.64801672744,-2,4,-4.82400836372,9.64801672744,0.00115461171669,-0.00240784926576
-4,-4,-9.64801672744,-9.64801672744,-1,-4,-2.41200418186,-9.64801672744,-0.00528103535647,-0.00278525568323
-4,-4,-9.64801672744,-9.64801672744,-1,-3,-2.41200418186,-7.23601254558,0.00404252109769,-0.00112889882407
-4,-4,-9.64801672744,-9.64801672744,-1,-2,-2.41200418186,-4.82400836372,0.0412592447386,0.00698388326957
-4,-4,-9.64801672744,-9.64801672744,-1,-1,-2.41200418186,-2.41200418186,0.0145498005394,0.0213312166898
-4,-4,-9.64801672744,-9.64801672744,-1,0,-2.41200418186,0,-0.0273625926452,-0.0149819352467
-4,-4,-9.64801672744,-9.64801672744,-1,1,-2.41200418186,2.41200418186,0.0179921303798,0.00546161128429
