step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,3208.8857,3208.8857,0.0,0.4201172,69519.52,0.051038846
1,2385.357,3126.533,61037.97,0.42348635,28785.377,0.051038846
2,6922.0776,3506.0874,1.3514886e+06,0.4188965,235233.48,0.051038846
3,1878.155,3343.2942,1.4548545e+06,0.42578125,20082.281,0.051038846
4,4214.379,3430.4026,1.37766e+06,0.40976563,127729.875,0.051038846
5,1376.6438,3225.0266,1.6195072e+06,0.41533202,1089.1997,0.050823238
6,2116.2969,3114.1536,1.5681918e+06,0.4088379,33871.168,0.050823238
7,1353.9813,2938.1362,1.6902111e+06,0.40336913,800.5161,0.050823238
8,1334.6501,2777.7876,1.752595e+06,0.4086426,1047.701,0.050823238
9,1321.04,2632.1128,1.7683258e+06,0.40795898,641.16327,0.050823238
10,2566.8276,2625.5842,1.5918768e+06,0.41240233,56257.645,0.05060112
11,1318.948,2494.9207,1.5863458e+06,0.42084962,817.71356,0.05060112
12,1326.2832,2378.057,1.5506254e+06,0.4275879,421.85663,0.05060112
13,1342.2212,2274.4734,1.4921289e+06,0.42109376,577.5587,0.05060112
14,1390.1155,2186.0376,1.413304e+06,0.4195801,2550.7537,0.05060112
15,1327.8875,2100.2227,1.3382515e+06,0.4169922,279.87646,0.05039154
16,1290.7307,2019.2734,1.2634012e+06,0.42016602,2042.9945,0.05039154
17,1328.2551,1950.1716,1.1800366e+06,0.42104492,360.2135,0.05039154
18,1335.9626,1888.7507,1.0959856e+06,0.41259766,31.10588,0.05039154
19,1335.4524,1833.4209,1.0139395e+06,0.40161133,43.538937,0.05039154
20,1333.3939,1783.4182,935047.94,0.40849608,34.303566,0.050161514
21,1335.1626,1738.5927,859627.1,0.41567385,19.8813,0.050161514
22,1335.2723,1698.2606,788304.44,0.4056641,91.77757,0.050161514
23,1334.5769,1661.8922,721377.9,0.41416016,11.060302,0.050161514
24,1333.661,1629.0691,658936.25,0.41005862,7.930571,0.050161514
25,1334.294,1599.5916,600862.94,0.41357422,7.187171,0.049945217
26,1333.8137,1573.0138,547134.06,0.41030276,7.2741385,0.049945217
27,1334.1954,1549.132,497553.75,0.4102051,7.1113987,0.049945217
28,1333.9106,1527.6099,451967.2,0.40883788,7.1041546,0.049945217
29,1333.7942,1508.2283,410151.25,0.4182129,6.716454,0.049945217
30,1333.9921,1490.8047,371868.34,0.41235352,7.0714736,0.049726814
31,1334.1752,1475.1417,336889.47,0.41166994,6.887676,0.049726814
32,1333.9772,1461.0253,304994.0,0.40615237,7.119231,0.049726814
33,1334.0657,1448.3293,275945.28,0.41464844,6.9127517,0.049726814
34,1333.9856,1436.895,249527.44,0.42231447,6.8519135,0.049726814
35,1334.1381,1426.6194,225525.0,0.4129883,6.557152,0.049510945
36,1334.0969,1417.3672,203742.94,0.4222168,7.1598945,0.049510945
37,1333.6914,1408.9996,183998.78,0.4067871,6.9011173,0.049510945
38,1333.7483,1401.4745,166108.55,0.41601562,6.7943645,0.049510945
