r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.160504793378403399e+00
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.855080388213427467e-01
1.356752352296751798e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.105242660360384654e+00
1.899453293215452518e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.010507575186636808e+00
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.028489697835357708e+00
2.984855175052853957e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.014813715421807760e+00
3.527556115971554329e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.001094794287963330e+00
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.027875674135157125e+00
4.612957997808955768e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.963437511778168165e-01
5.155658938727657181e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054343327317472045e+00
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153365726e-01
6.241060820565058620e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.015141356526657601e+00
6.783761761483758645e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.637715998342558654e-01
7.326462702402458671e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.844846659876743677e-01
7.869163643321161472e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.747096909902341899e-01
8.411864584239861498e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.021458136107259218e+00
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000579529644440413e+00
9.497266466077261549e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.026296756048926451e+00
1.003996740699596435e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.805294682791778627e-01
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.040061682954517064e+00
1.112536928883336440e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002131607290178250e+00
1.166807022975206443e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003714555513325557e+00
1.221077117067076723e-01,0.000000000000000000e+00,1.228047400400424528e-03,1.012525081630150092e+00
1.275347211158946725e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.906031290996022420e-01
1.329617305250816728e-01,2.255597266041601753e-03,1.127798633020800877e-03,9.586288380676807330e-01
1.383887399342686730e-01,5.417856178237184100e-03,2.167142471294873727e-03,9.762976833183405478e-01
1.438157493434557010e-01,8.341454040455689029e-03,2.085363510113922257e-03,9.670873278153314656e-01
1.492427587526427013e-01,8.038128438984628449e-03,4.019064219492314224e-03,9.816564356109978018e-01
1.546697681618297016e-01,1.745119990042712926e-02,1.357315547810998904e-02,1.004413505380139293e+00
1.600967775710167018e-01,2.622609702550056723e-02,2.716274334783987457e-02,9.811370226504230185e-01
1.655237869802037298e-01,3.714340088096378806e-02,3.261371784669991197e-02,1.004683696999727927e+00
1.709507963893907301e-01,6.841978373659522716e-02,7.280566730945389753e-02,9.688416812444798909e-01
1.763778057985777303e-01,1.105242660360386819e-01,1.079737060505916307e-01,9.836659677207443275e-01
1.818048152077647306e-01,1.773337104309573309e-01,1.732096706534932140e-01,1.049155719386873242e+00
1.872318246169517586e-01,2.474782478633021088e-01,2.482791483418241296e-01,1.003528299588082762e+00
1.926588340261387589e-01,3.541446552563209393e-01,3.479179360430229573e-01,1.020014441128370475e+00
1.980858434353257591e-01,5.102284610156853084e-01,4.292278002906433354e-01,9.818491304708366618e-01
2.035128528445127594e-01,6.034624925567675380e-01,6.321988017261374049e-01,1.018296904412030246e+00
2.089398622536997874e-01,7.779760024874414759e-01,8.074012940944388372e-01,9.778526784032648411e-01
2.143668716628867876e-01,1.041586279288995165e+00,9.919203116398892517e-01,9.978662373443596412e-01
2.197938810720737879e-01,1.213037932173311351e+00,1.188476984165302675e+00,1.024055082222800950e+00
2.252208904812607881e-01,1.388211413765905400e+00,1.396201119744414187e+00,9.774073647042441637e-01
2.306478998904478162e-01,1.527835442262881926e+00,1.603252000263943211e+00,1.006746035040030796e+00
2.360749092996348164e-01,1.814757632557254308e+00,1.796336921551247912e+00,1.033465407130084834e+00
2.415019187088218167e-01,1.933553732787771873e+00,1.896919285056725579e+00,1.014898386718565693e+00
2.469289281180088169e-01,2.055629893032905997e+00,2.104211987993802158e+00,9.722491754049285007e-01
2.523559375271958727e-01,2.094018889844087461e+00,2.097584188748475853e+00,1.009870914667998498e+00
2.577829469363828174e-01,2.164530494316315945e+00,2.262257213758708030e+00,1.017695807526577623e+00
2.632099563455698732e-01,2.188836237682777242e+00,2.207067044451608062e+00,9.930092561897659875e-01
2.686369657547568179e-01,2.207694303901683419e+00,2.162479831432394750e+00,1.008952580101717622e+00
2.740639751639438737e-01,2.170543382994870374e+00,2.139902992410622318e+00,1.002104917054475797e+00
2.794909845731308184e-01,2.052746805115944095e+00,2.038797140470618885e+00,9.845244086219963053e-01
2.849179939823178742e-01,1.900491069791099497e+00,1.949437530464201762e+00,9.973499244680513742e-01
2.903450033915049300e-01,1.779750564299945159e+00,1.811771613338423403e+00,9.960095656565420841e-01
2.957720128006918747e-01,1.600066897292379720e+00,1.614262674581412149e+00,1.008407179567345713e+00
3.011990222098789305e-01,1.448266170715476697e+00,1.462704025287751897e+00,1.002186250137591772e+00
3.066260316190658752e-01,1.304284148310241420e+00,1.269072877714689351e+00,1.014035688609405961e+00
3.120530410282529310e-01,1.127828053854705637e+00,1.125905892706252853e+00,1.018024598249336998e+00
3.174800504374398757e-01,9.531537130800246116e-01,9.890504832455755402e-01,9.992054905950406019e-01
3.229070598466269315e-01,8.433280131153128023e-01,8.015331225974834384e-01,1.015848033419463947e+00
3.283340692558139873e-01,7.220614239792438882e-01,7.248016950379886358e-01,9.976870213046541425e-01
3.337610786650009320e-01,6.312463161814400037e-01,6.388841719644182682e-01,9.942691086900546926e-01
3.391880880741879878e-01,5.371479329351477316e-01,5.300743799088413200e-01,1.005549772395879504e+00
3.446150974833749325e-01,4.573267858420322907e-01,4.207754537671219985e-01,9.997224457393617536e-01
3.500421068925619883e-01,3.988298127114419112e-01,3.825510448456687640e-01,9.951467829523947817e-01
3.554691163017489330e-01,3.695391490365263487e-01,3.433845517302882011e-01,9.864923516231927092e-01
3.608961257109359888e-01,3.145371029672229812e-01,3.078890268146792786e-01,9.901478419694746957e-01
3.663231351201229336e-01,3.115146905682414369e-01,3.041464061658388784e-01,9.902155538562104065e-01
3.717501445293099893e-01,2.972860732429176700e-01,2.972860732429176700e-01,9.850374367153390542e-01
3.771771539384970451e-01,3.220311348532053919e-01,3.128870409005835573e-01,9.951159636266335706e-01
3.826041633476839898e-01,3.531289492853579848e-01,3.374517484291822966e-01,1.009219805116311708e+00
3.880311727568710456e-01,3.829704462996996739e-01,3.791059614732648075e-01,9.983896549094593009e-01
3.934581821660579903e-01,4.177055019844777561e-01,4.024607756346793019e-01,9.760436045458462662e-01
3.988851915752450461e-01,4.458563929208899657e-01,5.052537875933188483e-01,9.964100922738776678e-01
4.043122009844319908e-01,5.107111219182064454e-01,5.240630466742379756e-01,9.921221867328992028e-01
4.097392103936190466e-01,5.727499216768150436e-01,5.742138192402062025e-01,9.980121638419645613e-01
4.151662198028061024e-01,6.570053592142311993e-01,6.523098838597589655e-01,9.999556552966459844e-01
4.205932292119930471e-01,7.433648215649691915e-01,7.430082916745303079e-01,1.014149273353263547e+00
4.260202386211801029e-01,8.092206612001654475e-01,7.933811963223892372e-01,9.948943883785418274e-01
4.314472480303670476e-01,8.775904771729480247e-01,8.643831749422264954e-01,1.003059848364803219e+00
