r,top_top,bottom_bottom,top_bottom
1.356752352296751798e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153362396e-01
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.118251947973169402e-01
6.783761761483758645e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.339300480045245045e-01
9.497266466077262936e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.038138641695646847e+00
1.221077117067076584e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003928749827349254e+00
1.492427587526427013e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017325630558989280e+00
1.763778057985777581e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056356927305982296e+00
2.035128528445127594e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002086678726748836e+00
2.306478998904478162e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002845178591701636e+00
2.577829469363828174e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.263678613810067963e-01
2.849179939823178742e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.526139120249019765e-01
3.120530410282529310e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.730940814042503550e-01
3.391880880741879878e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.020138975512635771e+00
3.663231351201229891e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.742509376510040120e-01
3.934581821660579903e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.009963120674146397e+00
4.205932292119930471e-01,1.782649452194166092e-03,0.000000000000000000e+00,9.973923685026359065e-01
4.477282762579281039e-01,3.349220182910252891e-03,1.674610091455126445e-03,1.032397121382085503e+00
4.748633233038631607e-01,4.736754258687364202e-03,1.578918086229121401e-03,9.955078533674610597e-01
5.019983703497981065e-01,1.493571162649170786e-03,0.000000000000000000e+00,9.879973240924265765e-01
5.291334173957331632e-01,4.250933309078397566e-03,1.416977769692799333e-03,9.897589721304203003e-01
5.562684644416682200e-01,1.617428283454218699e-02,9.434998320149609943e-03,1.043915171279410359e+00
5.834035114876032768e-01,1.670715649381976017e-02,1.670715649381976017e-02,1.052550859110644943e+00
6.105385585335383336e-01,3.070118501001065092e-02,1.719266360560596507e-02,9.805958492197401899e-01
6.376736055794733904e-01,3.997686218324789098e-02,4.468002244010058771e-02,1.012943140319648716e+00
6.648086526254084472e-01,5.075093848593615481e-02,5.300653575197775830e-02,9.749819182464845024e-01
6.919436996713433929e-01,9.101998379438452913e-02,7.043213031708325800e-02,9.822573251143996709e-01
7.190787467172784497e-01,1.167803565663800835e-01,1.146949930562661535e-01,9.957610760794016747e-01
7.462137937632135065e-01,1.477006100663419974e-01,1.537292063955804644e-01,1.022349460833353652e+00
7.733488408091485633e-01,2.200790209664973962e-01,1.851766211656431793e-01,9.792062166350764540e-01
8.004838878550835091e-01,2.482112754199180815e-01,2.041888982699703592e-01,9.970600101301992924e-01
8.276189349010185659e-01,3.270431150738508652e-01,3.025828266888260232e-01,9.915476162003595828e-01
8.547539819469536226e-01,3.745544571221299246e-01,4.043784654175688331e-01,1.010068986829350424e+00
8.818890289928886794e-01,4.727037839695181765e-01,4.846063972349377025e-01,1.013422500884290756e+00
9.090240760388237362e-01,5.847888404444113730e-01,5.856136483999041520e-01,9.844082948806840427e-01
9.361591230847587930e-01,6.303086765968300975e-01,7.055933215779000012e-01,9.975215459991765288e-01
9.632941701306937388e-01,7.736698622522673041e-01,7.705565026456183686e-01,1.040251278571584725e+00
9.904292171766289066e-01,8.796520351635356283e-01,8.947923455794312142e-01,9.981249641679188489e-01
1.017564264222563963e+00,1.006507649368197255e+00,9.821923108402687008e-01,1.008718134688918022e+00
1.044699311268498798e+00,1.146150992594499929e+00,1.083711959184530338e+00,9.957949293831364068e-01
1.071834358314433855e+00,1.150711503982805750e+00,1.179391851498486687e+00,1.004511683719944815e+00
1.098969405360368912e+00,1.243056868627542277e+00,1.265571070968216638e+00,9.916482758233439165e-01
1.126104452406303968e+00,1.430157370153072760e+00,1.336278324905594506e+00,9.993790561451406651e-01
1.153239499452239025e+00,1.374401755295207916e+00,1.407559035106019429e+00,1.019423818497107836e+00
1.180374546498174082e+00,1.503511136248866231e+00,1.448884200162088742e+00,9.848728418901001591e-01
1.207509593544109139e+00,1.469103446299249605e+00,1.546097878818736948e+00,1.031973764898289403e+00
1.234644640590044196e+00,1.525477781772135444e+00,1.548554276878560954e+00,9.928965657633126440e-01
1.261779687635979252e+00,1.495642890390905810e+00,1.525353714594142041e+00,1.013139105330351342e+00
1.288914734681914309e+00,1.551993377811315522e+00,1.583987244295431918e+00,9.923915676709537115e-01
1.316049781727849144e+00,1.526830066889612869e+00,1.542212310100814054e+00,9.830392837380697024e-01
1.343184828773784201e+00,1.488170167939788957e+00,1.533384640409077404e+00,9.799260051831580887e-01
1.370319875819719257e+00,1.527642330557518413e+00,1.448305604937589974e+00,1.005934965877506304e+00
1.397454922865654314e+00,1.396039515659087682e+00,1.448082495297416505e+00,9.990105988306000606e-01
1.424589969911589371e+00,1.434183928324787471e+00,1.429973480094843152e+00,9.989288425542923733e-01
1.451725016957524428e+00,1.319060632972153480e+00,1.344884059616087590e+00,9.970425027222953318e-01
1.478860064003459485e+00,1.253791329849191616e+00,1.261903202585781703e+00,9.980138426235882765e-01
1.505995111049394541e+00,1.222239068101228066e+00,1.197844072444625096e+00,9.817741109147135603e-01
1.533130158095329598e+00,1.152680066579393037e+00,1.173709019851736590e+00,1.013546643184468410e+00
1.560265205141264655e+00,1.082176726578947479e+00,1.106684281221721022e+00,1.028356214422267989e+00
1.587400252187199712e+00,1.031087490413137520e+00,1.028725860796982916e+00,9.984970017102028361e-01
1.614535299233134547e+00,9.501371777719950229e-01,9.775360504447945242e-01,1.036745478678386512e+00
1.641670346279069603e+00,9.147938217776215852e-01,9.056595849151390931e-01,9.997422245987087619e-01
1.668805393325004660e+00,8.877884133626494645e-01,8.536427051563937329e-01,9.686598275353603960e-01
1.695940440370939717e+00,8.355634512324512375e-01,8.364476453607394557e-01,9.940552487281304472e-01
1.723075487416874774e+00,8.197941622515586557e-01,7.549590613091583524e-01,9.820994820603863307e-01
