layer,eigen_index,occupation,fraction
top,0,1.58042590904,0.131702159087
top,1,1.22181182082,0.101817651735
top,2,1.03007585524,0.0858396546036
top,3,0.902101952469,0.0751751627058
top,4,0.817894599399,0.0681578832833
top,5,0.723247134686,0.0602705945571
top,6,0.572376340791,0.0476980283992
top,7,0.474426761483,0.0395355634569
top,8,0.376902310584,0.031408525882
top,9,0.324036021712,0.0270030018093
top,10,0.242864765289,0.0202387304407
top,11,0.135995446074,0.0113329538395
top,12,0.0794663205022,0.00662219337519
top,13,0.0486389613099,0.00405324677583
top,14,0.029195821537,0.00243298512809
top,15,0.0205687285429,0.00171406071191
top,16,0.0166922002789,0.00139101668991
top,17,0.00792906872657,0.000660755727215
top,18,0.00625811965645,0.000521509971371
top,19,-0.000167412845804,-1.39510704837e-05
top,20,-0.00200292341701,-0.000166910284751
top,21,-0.01410807975,-0.0011756733125
top,22,-0.0212526407365,-0.00177105339471
top,23,-0.0312034428098,-0.00260028690081
top,24,-0.0933629945078,-0.00778024954232
bottom,0,2.00606901207,0.167172417673
bottom,1,1.44667004955,0.120555837462
bottom,2,1.0351605256,0.0862633771329
bottom,3,0.932625383326,0.0777187819438
bottom,4,0.785187522776,0.0654322935646
bottom,5,0.747679259248,0.0623066049373
bottom,6,0.600743684369,0.0500619736974
bottom,7,0.531704738036,0.0443087281696
bottom,8,0.449478597715,0.0374565498096
bottom,9,0.292052219147,0.0243376849289
bottom,10,0.228274325737,0.0190228604781
bottom,11,0.197956542912,0.016496378576
bottom,12,0.125065419014,0.0104221182512
bottom,13,0.041783377825,0.00348194815208
bottom,14,0.0338296639745,0.00281913866454
bottom,15,0.0179583122828,0.00149652602357
bottom,16,0.0131308977103,0.00109424147586
bottom,17,0.00405250541319,0.000337708784432
bottom,18,0.00185266353847,0.000154388628205
bottom,19,-0.00539115850481,-0.000449263208734
bottom,20,-0.018764963431,-0.00156374695258
bottom,21,-0.0263544852538,-0.00219620710449
bottom,22,-0.0404813109338,-0.00337344257782
bottom,23,-0.0620660719305,-0.00517217266088
bottom,24,-0.101448886004,-0.00845407383365
