r,top_top,bottom_bottom,top_bottom
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.013009287612785636e-01
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.031559816336358626e+00
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022349460833354984e+00
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.030244051264501248e+00
7.326462702402460059e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.031559816336357960e+00
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.037420951656451651e+00
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.066984260578679011e+00
1.221077117067076584e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.042612242939962464e+00
1.383887399342687008e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.062983382170132884e+00
1.546697681618297016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.081974393826481196e+00
1.709507963893907301e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.023665225905214360e+00
1.872318246169517586e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.875102900176467857e-01
2.035128528445127594e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.571401438720930077e-01
2.197938810720737879e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.865314116550101264e-01
2.360749092996348164e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.680401232121982336e-01
2.523559375271958172e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.858051470633756308e-01
2.686369657547568179e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.871826489127976112e-01
2.849179939823178742e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.004981361884832891e+00
3.011990222098789305e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005173392462891613e+00
3.174800504374399313e-01,1.416977769692797815e-03,1.416977769692797815e-03,9.692127944698737396e-01
3.337610786650009320e-01,0.000000000000000000e+00,4.043570708635558890e-03,1.029762673799188955e+00
3.500421068925619883e-01,5.140663536559932079e-03,5.140663536559932079e-03,1.003714555513326667e+00
3.663231351201229891e-01,1.350852140440465463e-02,1.105242660360380817e-02,9.922622995235419463e-01
3.826041633476839898e-01,1.646106089898446284e-02,1.646106089898446284e-02,1.014706825415970792e+00
3.988851915752450461e-01,2.481156992645767306e-02,3.270616035760329915e-02,9.823126093611197485e-01
4.151662198028060469e-01,3.033999459812813590e-02,3.792499324766017421e-02,1.026141960158119426e+00
4.314472480303670476e-01,4.587799722250650303e-02,5.630481477307616028e-02,9.738647592232061445e-01
4.477282762579281039e-01,7.033362384111543908e-02,7.133838989598852154e-02,9.761302223091949948e-01
4.640093044854891047e-01,1.076157327193004443e-01,1.105242660360382934e-01,1.026712260808460897e+00
4.802903327130501054e-01,1.601665211200218319e-01,1.395603020285570428e-01,9.727072057493723056e-01
4.965713609406111617e-01,2.264841517131942483e-01,2.128951026104025923e-01,9.571220251399589207e-01
5.128523891681722180e-01,3.008716130981039516e-01,2.710476048026650986e-01,9.934026292524861246e-01
5.291334173957331632e-01,3.451757846971647559e-01,3.740821311988977715e-01,9.539094345571893507e-01
5.454144456232942195e-01,4.404474482331697249e-01,3.959078186365570518e-01,9.947183943243496085e-01
5.616954738508552758e-01,5.446123253949712861e-01,5.358024201312290291e-01,1.007933252219957776e+00
5.779765020784162211e-01,6.094401430015339294e-01,6.296769804447521768e-01,1.019625271177534431e+00
5.942575303059772773e-01,7.895671881889648747e-01,7.471743190244566346e-01,9.837416692728281342e-01
6.105385585335383336e-01,8.164059117862009218e-01,9.188250649795961511e-01,1.019770561292510980e+00
6.268195867610992789e-01,1.014813715421804874e+00,1.027732136127315954e+00,1.012301800284622244e+00
6.431006149886604462e-01,1.194081785591882161e+00,1.137420611231634515e+00,9.978662373443584199e-01
6.593816432162213914e-01,1.320150955430465345e+00,1.271029059414447993e+00,1.000517507048463761e+00
6.756626714437823367e-01,1.397532737407495507e+00,1.412846340532970535e+00,9.817351221092672775e-01
6.919436996713435040e-01,1.509631445504002523e+00,1.543438868056202340e+00,1.001544893108921475e+00
7.082247278989044492e-01,1.568301223235518682e+00,1.558773269266894745e+00,1.011868711467874160e+00
7.245057561264653945e-01,1.695119361114515888e+00,1.624955079866918783e+00,1.003721775546379202e+00
7.407867843540265618e-01,1.665758580971717695e+00,1.710697018810546366e+00,9.947183943243431692e-01
7.570678125815875070e-01,1.740460081825585759e+00,1.714314556526737698e+00,9.813485234328968021e-01
7.733488408091484523e-01,1.748610230022788592e+00,1.755590709982959297e+00,1.015368980873179394e+00
7.896298690367096196e-01,1.739902621000316341e+00,1.766109405730511117e+00,1.030325438794719162e+00
8.059108972642705648e-01,1.724848394198790436e+00,1.727081207654063810e+00,1.031838918018273210e+00
8.221919254918315101e-01,1.643638094912171610e+00,1.658411140372434200e+00,9.960862689039974294e-01
8.384729537193926774e-01,1.631037712376486759e+00,1.629964661249923452e+00,1.006253693934901605e+00
8.547539819469536226e-01,1.562076293309348163e+00,1.543655582303341767e+00,1.022086307818987239e+00
8.710350101745145679e-01,1.425969619278041556e+00,1.504989304808480144e+00,1.006597170580551648e+00
8.873160384020757352e-01,1.383074301588592014e+00,1.372934460667854628e+00,9.688617999764660427e-01
9.035970666296366804e-01,1.293930483908397600e+00,1.323304050107164676e+00,1.029319459592386465e+00
9.198780948571976257e-01,1.197183200248768564e+00,1.176154246976424789e+00,9.903169854999003263e-01
9.361591230847587930e-01,1.144646963903666936e+00,1.121581030122232869e+00,1.024031351838251114e+00
9.524401513123197383e-01,1.040534008877742611e+00,1.025419579334352793e+00,9.904674610152638392e-01
9.687211795398807945e-01,9.371343229442288258e-01,9.538522791513607268e-01,1.010275381350431045e+00
9.850022077674418508e-01,8.458303334658789918e-01,9.006357546407739445e-01,9.944900384027814955e-01
1.001283235995002796e+00,7.736698622522758528e-01,7.992791434069678180e-01,1.022349460833364532e+00
1.017564264222563963e+00,7.462598442753207717e-01,7.595227561996452659e-01,9.936131516639713501e-01
